UserID,ClusterID,Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59
84,0,0.011906,0.138335,0.000000,0.000000,1.390333,0.000000,0.137750,-1.746019,2.043275,-0.251415,0.000000,6.829855,-1.659343,0.115109,0.510594,-0.296477,0.000000,0.000000,0.000000,0.000000,0.430194,0.344784,4.426955,-1.439871,1.529586,-5.246971,0.382297,-1.304591,0.374182,-0.614215,0.000000,0.000000,0.147182,2.245605,0.087500,-0.400116,0.393803,0.000000,1.443971,0.000000,0.545647,-1.584240,0.000000,0.000000,-0.230293,0.000000,0.000000,0.000000,0.000000,1.104784,0.271655,-0.199507,0.007115,0.000000,-0.438723,0.000000,0.000000,0.000000,0.000000,0.000000
85,0,2.703824,8.640704,0.000000,0.000000,-1.627374,0.000000,0.416082,1.764074,-0.288665,1.144464,0.000000,2.653725,0.232847,-1.187186,0.345393,1.328722,0.000000,0.000000,0.000000,0.000000,-0.225522,-0.250271,-0.369446,0.112550,2.618053,-15.922550,-0.602074,-0.076324,-1.734178,2.655567,0.000000,0.000000,-0.163684,-0.607754,-1.560880,1.975069,0.881328,0.000000,-0.948982,0.000000,1.615698,-0.342777,0.000000,0.000000,-0.424189,0.000000,0.000000,0.000000,0.000000,0.719602,0.882224,0.323801,-1.209153,0.000000,-2.035365,0.000000,0.000000,0.000000,0.000000,0.000000
86,0,-0.047529,-0.534197,0.000000,0.000000,-0.487249,0.000000,2.280570,-0.004630,-0.107500,0.545665,0.000000,0.272189,-2.088806,-0.925367,0.735231,0.083809,0.000000,0.000000,0.000000,0.000000,-0.232685,2.225808,1.259417,-0.623734,1.410241,-1.830061,0.638735,0.103579,-0.070908,0.063494,0.000000,0.000000,-0.276421,-0.338727,0.307127,0.100970,-6.241583,0.000000,-0.766852,0.000000,-0.651789,0.442857,0.000000,0.000000,-0.282810,0.000000,0.000000,0.000000,0.000000,0.875291,0.292339,-0.283262,-0.285111,0.000000,-2.936065,0.000000,0.000000,0.000000,0.000000,0.000000
87,0,5.449048,2.925752,0.000000,0.000000,8.498734,0.000000,-0.431322,2.314646,-3.298436,0.337823,0.000000,0.125763,1.211315,0.317558,-4.002410,-1.212155,0.000000,0.000000,0.000000,0.000000,-0.075165,0.562928,-2.426315,-3.783116,-1.478032,-2.458144,0.106956,0.935419,-0.790996,-0.787020,0.000000,0.000000,-0.537547,-0.660707,3.006143,-0.946722,1.549762,0.000000,0.581012,0.000000,-0.495764,2.186473,0.000000,0.000000,2.238771,0.000000,0.000000,0.000000,0.000000,-5.911196,-0.038057,-0.153714,-0.613140,0.000000,-0.029278,0.000000,0.000000,0.000000,0.000000,0.000000
88,0,9.010210,2.075354,0.000000,0.000000,-8.406799,0.000000,0.136716,0.335548,-0.064806,-0.522441,0.000000,8.180395,2.473651,-1.497910,-0.702729,0.060196,0.000000,0.000000,0.000000,0.000000,0.316991,0.835390,-1.432997,-1.336983,-1.296416,-0.078574,-0.211132,-5.524835,-1.568547,0.695341,0.000000,0.000000,2.074590,-2.503815,0.365056,0.726675,-1.411885,0.000000,0.589506,0.000000,-0.431065,-0.629659,0.000000,0.000000,0.652794,0.000000,0.000000,0.000000,0.000000,-1.464844,1.381203,0.833822,-0.481819,0.000000,-1.321690,0.000000,0.000000,0.000000,0.000000,0.000000
89,0,0.167628,0.232309,0.000000,0.000000,4.787728,0.000000,1.602541,-0.049681,-0.529251,1.907751,0.000000,-5.523380,0.844802,-1.219953,-3.676122,-0.524998,0.000000,0.000000,0.000000,0.000000,-1.419113,0.138354,0.186586,-2.562601,-1.502314,-3.229636,3.140483,0.592073,1.386767,-2.859519,0.000000,0.000000,1.237372,-0.349341,-0.215928,-2.003412,0.499295,0.000000,-0.183862,0.000000,-0.337801,-2.331244,0.000000,0.000000,0.189939,0.000000,0.000000,0.000000,0.000000,0.668940,0.170671,0.502248,0.000805,0.000000,0.202437,0.000000,0.000000,0.000000,0.000000,0.000000
90,0,4.640236,-0.700875,0.000000,0.000000,1.115726,0.000000,3.220684,1.766115,1.640765,-0.230577,0.000000,1.467961,0.424878,0.532598,-1.349399,-0.369648,0.000000,0.000000,0.000000,0.000000,-1.591144,-0.163116,0.189274,0.163414,-2.360318,0.108215,-0.603776,-0.983027,3.044988,-1.691010,0.000000,0.000000,-0.241785,0.420480,1.942462,0.087024,-0.358859,0.000000,-1.736323,0.000000,1.042811,7.980348,0.000000,0.000000,-0.281353,0.000000,0.000000,0.000000,0.000000,-1.286483,0.810465,0.247854,2.209674,0.000000,-0.253075,0.000000,0.000000,0.000000,0.000000,0.000000
91,0,2.005610,1.416518,0.000000,0.000000,2.727148,0.000000,-0.846998,-4.229737,3.619957,1.922775,0.000000,-0.583854,0.086607,-1.181609,-0.568794,-0.250276,0.000000,0.000000,0.000000,0.000000,3.264615,-0.528838,-43.785923,-0.867162,-1.994063,17.442626,0.569367,4.230162,1.635766,3.221346,0.000000,0.000000,0.924702,-1.254490,-1.034832,-0.178982,-0.160798,0.000000,0.565555,0.000000,0.378825,1.447602,0.000000,0.000000,-0.271532,0.000000,0.000000,0.000000,0.000000,-0.984000,2.640160,0.814543,-1.937354,0.000000,-5.836972,0.000000,0.000000,0.000000,0.000000,0.000000
92,0,7.800315,2.054648,0.000000,0.000000,-5.685838,0.000000,0.868154,0.364107,0.208101,-0.816333,0.000000,-0.613251,1.069744,-1.554097,0.757230,-0.126189,0.000000,0.000000,0.000000,0.000000,0.195972,-0.808456,-0.774229,7.561276,2.257527,1.303094,-0.607536,0.080688,-1.640248,1.461216,0.000000,0.000000,0.945993,0.523703,0.110830,-0.049734,-3.418568,0.000000,0.548088,0.000000,-0.486656,3.171302,0.000000,0.000000,-0.251945,0.000000,0.000000,0.000000,0.000000,0.145667,-0.401382,-0.205995,-1.972935,0.000000,0.175732,0.000000,0.000000,0.000000,0.000000,0.000000
93,0,0.079745,0.280600,0.000000,0.000000,-2.942357,0.000000,-1.328033,-1.444506,-0.118697,1.989742,0.000000,0.551927,2.117068,-1.596998,5.394021,-2.489952,0.000000,0.000000,0.000000,0.000000,0.040522,-1.521316,-2.559797,-0.579646,-1.436860,-0.913574,-0.289002,0.276707,-0.032039,-1.653112,0.000000,0.000000,-0.068275,-2.233298,0.105648,-2.506156,1.212892,0.000000,-0.372885,0.000000,0.904197,-0.728829,0.000000,0.000000,-0.482430,0.000000,0.000000,0.000000,0.000000,-1.344379,0.342942,-0.241471,0.230552,0.000000,0.838977,0.000000,0.000000,0.000000,0.000000,0.000000
94,0,1.609026,0.181140,0.000000,0.000000,-0.466782,0.000000,2.797268,0.754787,1.812815,1.450645,0.000000,0.747164,0.358368,-0.627245,-0.794121,-0.225145,0.000000,0.000000,0.000000,0.000000,-0.108211,-0.987255,1.370544,0.649023,-1.249708,-12.016760,-0.590563,6.754051,0.010983,-1.531158,0.000000,0.000000,-6.499563,-0.039409,0.504996,-2.410985,-3.524705,0.000000,0.589235,0.000000,-0.058965,0.699630,0.000000,0.000000,-0.235844,0.000000,0.000000,0.000000,0.000000,-0.637974,0.157295,0.346095,-0.486085,0.000000,-0.447240,0.000000,0.000000,0.000000,0.000000,0.000000
95,0,0.441312,7.073361,0.000000,0.000000,1.225057,0.000000,-5.916969,3.210465,-1.705644,1.638892,0.000000,1.845905,0.681034,-3.147609,-0.888813,1.106556,0.000000,0.000000,0.000000,0.000000,-0.342475,0.123043,-0.295575,-0.117535,-0.924162,0.146389,0.349238,1.653663,-0.323925,0.051741,0.000000,0.000000,-0.137447,5.374070,-0.290523,-1.111225,-1.385685,0.000000,-0.872539,0.000000,1.105730,2.436439,0.000000,0.000000,0.985835,0.000000,0.000000,0.000000,0.000000,0.080392,-0.671605,1.184555,0.141169,0.000000,-0.274344,0.000000,0.000000,0.000000,0.000000,0.000000
96,0,5.831581,-0.372091,0.000000,0.000000,3.569113,0.000000,1.515810,0.244494,17.700360,0.422863,0.000000,-2.278997,0.013441,-2.736811,-0.362667,-0.082838,0.000000,0.000000,0.000000,0.000000,-0.294250,0.301601,-1.075671,2.270462,-2.873350,0.553148,-1.255991,1.410783,-0.751928,5.234616,0.000000,0.000000,1.253308,-2.669593,0.059324,-0.241353,-0.255910,0.000000,-0.322991,0.000000,0.016998,0.210952,0.000000,0.000000,-1.422321,0.000000,0.000000,0.000000,0.000000,-1.428666,3.839411,-0.194220,0.404694,0.000000,-0.928634,0.000000,0.000000,0.000000,0.000000,0.000000
97,0,4.697398,1.476433,0.000000,0.000000,-4.389247,0.000000,-1.835427,6.380332,1.044254,0.717286,0.000000,-0.382439,-1.278788,-2.137119,-0.718168,0.002274,0.000000,0.000000,0.000000,0.000000,-0.213831,0.569012,-1.645846,-0.803764,-0.389792,0.291293,-0.260348,-0.068225,-1.679077,0.558563,0.000000,0.000000,1.085969,0.242032,-9.464557,0.114517,-0.899599,0.000000,2.833147,0.000000,0.997559,0.046140,0.000000,0.000000,0.267876,0.000000,0.000000,0.000000,0.000000,-0.366425,0.226556,-0.268437,-6.011067,0.000000,-1.159754,0.000000,0.000000,0.000000,0.000000,0.000000
98,0,2.024595,1.529837,0.000000,0.000000,2.458458,0.000000,1.147886,-1.205001,-3.727924,0.538327,0.000000,-2.283313,-0.067436,-0.522321,-0.162434,1.017077,0.000000,0.000000,0.000000,0.000000,0.042233,0.975637,0.034969,1.965497,1.837722,-0.285786,-13.847309,-0.108060,1.789047,1.705980,0.000000,0.000000,-0.647234,1.435296,1.307469,-0.042167,3.762904,0.000000,1.605998,0.000000,0.502030,1.551133,0.000000,0.000000,2.436886,0.000000,0.000000,0.000000,0.000000,0.611157,0.733713,-0.073724,1.929267,0.000000,-0.982374,0.000000,0.000000,0.000000,0.000000,0.000000
99,0,8.187585,-1.855343,0.000000,0.000000,-0.621656,0.000000,2.267901,-0.654576,0.608719,0.195345,0.000000,-0.560160,-0.793483,-3.022600,-0.471060,-2.388052,0.000000,0.000000,0.000000,0.000000,-0.236749,0.006357,-0.268468,2.445622,-2.951565,-0.896649,2.464860,0.043166,-0.124682,-1.010651,0.000000,0.000000,-0.384716,19.083083,1.444992,-0.932463,-0.746380,0.000000,1.201594,0.000000,-0.111018,-0.847926,0.000000,0.000000,1.976944,0.000000,0.000000,0.000000,0.000000,-1.554200,1.045776,-3.504851,0.241406,0.000000,0.485032,0.000000,0.000000,0.000000,0.000000,0.000000
100,0,2.951428,1.367710,0.000000,0.000000,-1.375166,0.000000,3.599546,-1.251935,-1.119340,0.863056,0.000000,2.045543,1.173789,-1.267463,-0.138887,5.273844,0.000000,0.000000,0.000000,0.000000,0.219145,0.260645,-0.231686,-0.202768,3.286162,0.305491,-0.780644,2.117561,2.766612,1.535929,0.000000,0.000000,0.207268,-1.448907,-0.273680,0.487879,-0.588270,0.000000,0.101861,0.000000,-1.374132,-1.436003,0.000000,0.000000,-1.258833,0.000000,0.000000,0.000000,0.000000,-1.762659,0.680554,0.270240,-0.031575,0.000000,0.071912,0.000000,0.000000,0.000000,0.000000,0.000000
101,1,0.000000,0.000000,0.000000,0.000000,0.348163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.035164,2.521997,0.000000,0.000000,-0.736440,0.494305,0.000000,1.338861,0.000000,0.000000,0.000000,-1.404873,1.133324,0.881172,3.207211,1.359299,0.000000,-0.877790,0.382484,-0.752445,1.478740,-1.825314,0.503805,-1.499106,-0.071664,0.000000,0.767285,0.551477,0.000000,-0.947858,0.045327,0.000000,-0.272851,-0.126124,0.000000,-1.618224,1.065596,0.625807,-1.454372,0.559333,0.287519,-3.679820,-0.395043,-1.543038,3.679783,0.308376
102,1,0.000000,0.000000,0.000000,0.000000,-0.071589,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.943674,-0.602893,0.000000,0.000000,-0.179054,0.256475,0.000000,1.475219,0.000000,0.000000,0.000000,0.657565,-0.324348,0.769370,-0.064895,0.077366,0.000000,1.551091,-2.345041,-0.368952,-0.291357,0.861979,-0.383628,1.232069,0.505613,0.000000,-1.251423,0.991353,0.000000,-1.067736,0.098746,0.000000,0.347735,-0.035086,0.000000,0.779073,0.962788,2.849091,0.258428,1.325094,-1.293983,2.297179,-1.162509,5.361316,1.861289,-0.198080
103,1,0.000000,0.000000,0.000000,0.000000,-1.500516,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.240195,1.634663,0.000000,0.000000,-0.829827,7.890358,0.000000,1.541053,0.000000,0.000000,0.000000,0.975406,0.653643,-2.164142,0.116534,-0.036634,0.000000,1.288285,-0.648425,-0.424914,0.283483,0.844848,0.784610,-2.992297,-0.078738,0.000000,-2.356129,0.125466,0.000000,0.231204,-0.741738,0.000000,0.937086,-0.005740,0.000000,2.132826,1.159720,-0.997484,-0.479586,0.130463,0.831318,2.384752,-0.237184,-1.480266,-0.173126,-0.148728
104,1,0.000000,0.000000,0.000000,0.000000,-0.507556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.914614,-1.537563,0.000000,0.000000,-0.711341,0.260259,0.000000,0.805737,0.000000,0.000000,0.000000,-0.512543,1.559572,0.267747,-0.121849,0.508278,0.000000,1.552996,-0.254287,-0.022691,0.756052,-0.156113,-0.099299,0.004923,0.305231,0.000000,-0.175916,-0.262363,0.000000,1.290181,0.403688,0.000000,-0.192879,-0.607550,0.000000,2.435978,-1.074888,0.271760,-3.149182,4.953095,0.330589,5.762054,-1.683466,5.137430,3.014869,-0.252493
105,1,0.000000,0.000000,0.000000,0.000000,-0.365090,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.550333,-0.738265,0.000000,0.000000,0.393324,-1.738257,0.000000,0.997555,0.000000,0.000000,0.000000,-0.761099,1.891419,1.092008,-0.287520,0.482823,0.000000,-0.625792,-3.356846,0.540402,-0.492295,-1.274610,0.498546,-0.631995,-0.148575,0.000000,0.218750,0.526961,0.000000,-0.851447,-0.156583,0.000000,0.801525,-0.600387,0.000000,0.308503,-3.927774,-0.190510,2.999779,1.298221,-0.741731,1.163276,0.094289,4.992884,1.196153,1.316925
106,1,0.000000,0.000000,0.000000,0.000000,-0.168900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.154949,-3.106745,0.000000,0.000000,0.754594,0.234593,0.000000,-0.189809,0.000000,0.000000,0.000000,-0.068702,0.343948,0.844750,-0.241056,0.091335,0.000000,1.511141,0.192359,0.096129,-0.523777,1.080579,-0.167057,0.259808,9.299612,0.000000,0.732442,-1.161506,0.000000,-1.071653,0.065623,0.000000,0.030326,-0.043378,0.000000,2.675547,-1.519410,-4.359063,-1.238529,-0.120081,2.061946,0.538864,0.265949,-3.437519,-1.644274,0.450711
107,1,0.000000,0.000000,0.000000,0.000000,0.210142,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.030928,2.306699,0.000000,0.000000,0.728239,0.794128,0.000000,0.867921,0.000000,0.000000,0.000000,0.433170,0.326856,-1.941117,-0.552919,0.260299,0.000000,-1.305457,-0.476859,0.108066,-4.469752,0.084444,0.292228,-0.400747,0.478511,0.000000,0.733551,-0.976240,0.000000,0.281365,0.710574,0.000000,0.975919,-0.524394,0.000000,-2.490927,-1.590314,-0.517946,-1.662952,1.143370,1.162720,1.811535,-0.221053,3.152949,2.036734,0.010307
108,1,0.000000,0.000000,0.000000,0.000000,0.068014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.862283,-1.190357,0.000000,0.000000,0.938536,7.878852,0.000000,2.383901,0.000000,0.000000,0.000000,1.008367,0.028947,-0.964879,-0.400153,0.711329,0.000000,1.151787,6.792378,-0.033426,0.673421,0.536251,-0.250399,-0.120682,0.585961,0.000000,0.205130,-0.325662,0.000000,-1.189471,-0.808461,0.000000,-0.464073,-0.375108,0.000000,-0.086994,0.255417,0.638201,-0.322268,-1.345148,1.718997,1.902367,0.056151,1.481775,-0.023931,0.104603
109,1,0.000000,0.000000,0.000000,0.000000,0.494805,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.556500,3.372949,0.000000,0.000000,0.256745,0.340526,0.000000,-0.029945,0.000000,0.000000,0.000000,-6.674235,3.458528,4.638934,1.793784,0.721156,0.000000,1.560941,0.897617,-0.597641,-0.987974,0.558684,0.414308,2.812021,0.358025,0.000000,0.455535,1.045317,0.000000,-0.156839,0.521727,0.000000,-0.540283,-0.431793,0.000000,-2.992404,2.288079,0.533421,0.169091,-0.171671,2.776345,-0.148191,0.036365,0.196945,2.022392,0.391326
110,1,0.000000,0.000000,0.000000,0.000000,-1.430258,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.466684,0.291113,0.000000,0.000000,-0.487896,-0.233317,0.000000,-0.194593,0.000000,0.000000,0.000000,-1.341179,0.958687,1.204101,5.718519,-0.362686,0.000000,5.004221,0.395626,-0.079420,-0.113891,4.465051,-0.140210,-0.225086,-7.406960,0.000000,0.020009,0.089817,0.000000,-0.987954,-2.981290,0.000000,0.503433,0.688721,0.000000,-0.616326,0.647564,0.307509,0.342071,0.199897,0.351679,0.619576,-0.487012,-1.920133,0.619319,-0.752140
111,1,0.000000,0.000000,0.000000,0.000000,-0.238435,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.303796,2.942850,0.000000,0.000000,2.723282,0.423141,0.000000,-0.168485,0.000000,0.000000,0.000000,0.346838,-0.485935,-1.788996,1.075293,-0.054788,0.000000,3.636506,1.336400,2.707404,0.137375,0.052040,-0.032087,1.716391,-0.477274,0.000000,-1.293446,-0.758547,0.000000,0.212196,2.312031,0.000000,1.685640,-0.249803,0.000000,-0.412022,-1.874967,1.104786,2.048844,0.102520,-0.302039,0.021925,0.144970,-2.397185,2.555322,-0.005770
112,1,0.000000,0.000000,0.000000,0.000000,-0.590091,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.857215,-1.518273,0.000000,0.000000,-0.969664,6.312272,0.000000,-0.768456,0.000000,0.000000,0.000000,-3.215011,-0.873630,-0.154923,0.496485,1.116219,0.000000,1.146747,-0.253827,0.352329,0.044656,0.405152,0.492136,-1.452734,-0.824052,0.000000,-0.312423,-0.987772,0.000000,-3.272522,0.266510,0.000000,-0.790115,-0.121208,0.000000,0.138423,-0.730611,-0.510341,0.189075,0.461168,-0.168532,-1.940029,0.025888,2.678957,0.000083,-2.831530
113,1,0.000000,0.000000,0.000000,0.000000,-1.183480,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.977209,1.044333,0.000000,0.000000,-1.124281,0.200909,0.000000,-0.017334,0.000000,0.000000,0.000000,-2.309443,0.589298,2.654432,-0.544465,3.738861,0.000000,0.844680,1.287145,1.641271,-0.409807,0.435554,7.095695,-1.187819,7.036036,0.000000,4.530260,0.094593,0.000000,-0.994411,0.282054,0.000000,-0.582517,-0.262901,0.000000,-0.670249,-1.221564,-1.996905,-0.760358,0.762957,0.309227,0.060731,-0.218514,-1.112079,0.180499,0.258319
114,1,0.000000,0.000000,0.000000,0.000000,-0.811859,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.723161,1.141301,0.000000,0.000000,-1.132334,0.048414,0.000000,1.689101,0.000000,0.000000,0.000000,0.780971,-1.076550,-2.177493,-0.331780,0.147105,0.000000,1.661804,-2.238439,-0.200039,-1.004831,0.428933,-0.225037,0.889243,3.882301,0.000000,-1.623808,-0.633523,0.000000,0.594877,-0.687848,0.000000,1.013904,-0.102775,0.000000,-3.169625,2.597562,0.581195,-1.393907,0.030245,0.920122,-0.757363,-0.048542,-2.397647,1.423473,0.331712
115,1,0.000000,0.000000,0.000000,0.000000,-0.025904,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.301313,1.959129,0.000000,0.000000,2.918135,1.664849,0.000000,-0.743337,0.000000,0.000000,0.000000,0.806934,-0.463754,-1.410569,0.003418,-0.603327,0.000000,0.140298,-0.438529,-1.408835,0.357205,0.564619,0.793835,-0.833366,-12.391761,0.000000,0.311547,1.186983,0.000000,-1.207892,1.152924,0.000000,0.270967,-0.025919,0.000000,-1.737330,-1.577709,0.274154,-0.514415,0.734692,1.952726,1.387892,-0.333299,-2.080026,-5.095921,0.561509
116,1,0.000000,0.000000,0.000000,0.000000,-1.722325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.212847,3.003552,0.000000,0.000000,0.522305,0.089365,0.000000,2.017242,0.000000,0.000000,0.000000,-0.319665,-0.248663,-1.371922,-0.347252,-0.562339,0.000000,3.275813,0.818968,0.924654,0.656753,0.388582,0.264085,-1.531560,0.729208,0.000000,0.393037,1.771049,0.000000,-0.851498,-0.384358,0.000000,0.487694,0.402278,0.000000,2.728322,1.239753,0.079199,-0.223727,-0.163305,1.001857,-3.599450,-0.035137,-0.215774,-1.062570,-1.249950
117,1,0.000000,0.000000,0.000000,0.000000,0.806307,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.197883,3.009011,0.000000,0.000000,1.708202,1.094385,0.000000,0.836489,0.000000,0.000000,0.000000,0.028776,-1.000780,0.653506,-0.321026,-0.027154,0.000000,0.183810,-9.918316,-0.836121,0.262294,1.954986,0.581646,0.576483,1.560105,0.000000,-1.714857,2.110974,0.000000,0.050294,0.427290,0.000000,0.229287,-0.107740,0.000000,0.893833,-0.532298,-0.226750,-0.679237,0.024668,-0.712099,1.805928,0.234527,2.687006,1.269630,0.047848
118,1,0.000000,0.000000,0.000000,0.000000,-1.733906,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.184171,-1.641798,0.000000,0.000000,0.703912,0.646724,0.000000,-0.566318,0.000000,0.000000,0.000000,0.856483,1.202403,0.035635,-0.264600,-0.514271,0.000000,-0.431752,7.665897,0.189377,2.954123,2.448079,-0.437003,-0.371594,-1.195558,0.000000,2.245732,-1.114058,0.000000,0.434744,0.054546,0.000000,-0.272026,-0.966671,0.000000,0.026992,0.181057,-1.245076,0.032736,0.403069,-0.476209,4.911015,0.085998,-0.478243,-0.607637,0.634123
119,1,0.000000,0.000000,0.000000,0.000000,-0.352325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.738574,1.517405,0.000000,0.000000,2.923926,0.087505,0.000000,-1.662822,0.000000,0.000000,0.000000,0.533828,0.736683,2.144894,-0.382584,-2.380237,0.000000,-1.653846,-0.109163,-1.791040,-0.477995,-0.186435,-0.049225,0.137301,-0.098531,0.000000,0.147341,0.998590,0.000000,-1.612043,0.911701,0.000000,0.936344,-0.312228,0.000000,3.215836,0.980848,-5.777826,-0.327393,0.031087,-0.870106,5.104295,-0.675201,-0.770391,-2.990692,0.154321
120,1,0.000000,0.000000,0.000000,0.000000,-0.664751,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.244316,-0.295864,0.000000,0.000000,-0.391204,0.047996,0.000000,1.351555,0.000000,0.000000,0.000000,-1.494415,1.031478,-2.331313,-0.613008,1.970814,0.000000,-1.039499,-0.247301,0.180199,0.186688,3.761283,0.492106,0.728548,0.346038,0.000000,-1.083635,0.335457,0.000000,-1.211519,-0.045144,0.000000,0.878746,0.490847,0.000000,-1.178138,-0.122353,0.687448,0.134520,0.179675,-1.638828,-1.525457,-0.998336,0.670834,2.181646,-0.407141
121,1,0.000000,0.000000,0.000000,0.000000,-0.932230,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.002193,1.020865,0.000000,0.000000,0.422360,0.216063,0.000000,-0.378895,0.000000,0.000000,0.000000,0.417593,-0.373993,2.670371,-0.804358,0.545955,0.000000,-1.257994,7.599252,0.011840,-0.005177,-1.011475,-0.213461,0.274910,-2.411331,0.000000,0.266803,-3.557957,0.000000,-0.558546,1.327707,0.000000,-0.400178,0.571633,0.000000,-0.354219,1.386685,0.083185,-1.185848,0.012561,-1.350226,0.994660,-0.174048,0.543463,-0.986079,0.235129
122,1,0.000000,0.000000,0.000000,0.000000,-2.592611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.076146,2.561776,0.000000,0.000000,-0.512356,1.976987,0.000000,-1.610491,0.000000,0.000000,0.000000,0.845149,0.194608,1.677527,-0.826079,0.548167,0.000000,-1.149736,0.110703,-0.372823,0.162176,-0.775522,0.080145,1.280520,1.399471,0.000000,0.018998,0.627220,0.000000,-0.069285,1.928122,0.000000,0.234140,-0.665386,0.000000,-2.878616,-0.806328,1.185187,0.148065,-0.361213,0.395644,1.443835,-0.485981,-1.679237,-0.776918,-0.394113
123,1,0.000000,0.000000,0.000000,0.000000,-1.107216,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.954035,2.094811,0.000000,0.000000,2.431293,0.052777,0.000000,-0.871917,0.000000,0.000000,0.000000,-4.248458,-0.075930,0.523214,-0.097370,-7.810667,0.000000,-0.617698,2.593787,-0.269201,0.430886,0.441718,2.282963,-0.265764,-0.591241,0.000000,0.560310,0.528822,0.000000,0.492774,1.058166,0.000000,-1.679112,-0.690582,0.000000,2.102628,0.833674,-2.876290,-0.159327,-0.021733,1.143431,2.426031,-0.118644,-4.051558,1.520327,-0.065554
124,1,0.000000,0.000000,0.000000,0.000000,-0.655813,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.106601,-3.511027,0.000000,0.000000,-0.839020,1.768049,0.000000,-0.180049,0.000000,0.000000,0.000000,-2.064193,0.189781,-1.363911,0.034218,0.352307,0.000000,-0.446156,-0.117821,-0.101607,-0.475334,-0.722507,-0.234196,-0.096301,-1.586934,0.000000,-0.900540,-1.147970,0.000000,3.112064,-0.425408,0.000000,0.809897,0.596496,0.000000,-2.074199,-0.971442,0.129731,-0.037745,1.264296,-0.238715,2.347066,-0.198078,-1.436245,-0.449913,-1.002502
125,1,0.000000,0.000000,0.000000,0.000000,0.282332,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.524780,1.541741,0.000000,0.000000,7.194785,3.446028,0.000000,0.358449,0.000000,0.000000,0.000000,0.145419,1.170191,1.014717,-0.524825,-0.118071,0.000000,1.510981,7.354108,-0.131814,0.066525,0.529856,-0.560871,0.433879,-0.210736,0.000000,5.660428,-2.772443,0.000000,-0.034358,0.125828,0.000000,0.126122,0.130708,0.000000,-1.644870,0.351934,-1.689564,-2.180278,-1.403050,-0.529225,1.080195,0.153449,0.192007,-0.495246,1.219022
