user_id,num_nodes,num_edges,num_self_loops,cat_Arts & Entertainment,cat_College & University,cat_Food,cat_Great Outdoors,cat_Nightlife Spot,cat_Professional & Other Places,cat_Residence,cat_Shop & Service,cat_Travel & Transport,degree_Arts & Entertainment,degree_College & University,degree_Food,degree_Great Outdoors,degree_Nightlife Spot,degree_Professional & Other Places,degree_Residence,degree_Shop & Service,degree_Travel & Transport,total_distance,mean_distance,max_distance,min_distance,mean_time_between_checkins
213103,9,31,4,0,0,0,0,0,0,0,0,0,1,6,6,4,1,2,0,6,4,282.227158767082,4.951353662580387,18.175525445267805,0.01068931696856742,184.8313888888889
6845,9,46,7,0,0,0,0,0,0,0,0,0,4,6,9,5,5,3,0,6,7,560.9082871018074,2.952148879483196,15.22928392290219,0.0,64.99411695906431
53057,9,31,5,0,0,0,0,0,0,0,0,0,3,3,7,5,0,3,1,3,5,201.5024135530609,4.1122941541441005,16.817094907539335,0.0,236.0993934240363
106453,7,30,5,0,0,0,0,0,0,0,0,0,3,5,5,1,0,4,0,7,5,281.69459631187095,2.7086018876141438,22.724142729813842,0.0,118.41852029914529
75507,8,33,5,0,0,0,0,0,0,0,0,0,3,0,5,5,2,4,1,8,5,328.4882092538954,3.1892059150863648,20.20017547075612,0.0,69.45304746494067
135822,6,18,3,0,0,0,0,0,0,0,0,0,3,0,4,1,0,3,0,6,1,294.23269191667214,4.98699477824868,16.635048259566993,0.0,150.92883239171377
235091,7,22,5,0,0,0,0,0,0,0,0,0,1,0,6,0,2,3,0,5,4,167.3972567221303,2.6999557535827465,16.839386003570457,0.0,190.94871863799284
4876,9,48,8,0,0,0,0,0,0,0,0,0,4,0,5,6,6,6,2,8,8,832.7923891036503,3.084416255939445,20.447721503320313,0.0,12.23307098765432
211560,5,9,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2,3,118.86945403254371,2.7644059077335736,16.52810826327386,0.00825795108736268,29.42603359173127
121464,8,21,2,0,0,0,0,0,0,0,0,0,2,1,5,1,0,5,0,4,2,155.58586212778792,2.6825148642722043,13.640019771446651,0.0,172.63545977011492
1988,7,23,2,0,0,0,0,0,0,0,0,0,5,0,6,2,1,1,0,5,3,67.22225066533375,1.7236474529572752,16.737852581067113,0.030394801249739728,133.36653133903135
126674,9,31,4,0,0,0,0,0,0,0,0,0,1,3,3,4,1,5,2,8,4,275.56096001917746,2.6496246155690133,18.33703175756167,0.0,119.30930555555554
76820,9,39,5,0,0,0,0,0,0,0,0,0,8,0,6,2,6,4,1,6,5,466.79441574753736,5.304481997131104,23.154738985154953,0.0,100.08158775252527
10521,7,24,5,0,0,0,0,0,0,0,0,0,4,0,6,2,0,2,0,4,5,285.12127981823096,2.768167765225542,25.27195881059161,0.0,106.06994066882419
106573,7,26,4,0,0,0,0,0,0,0,0,0,3,1,7,3,0,3,0,5,4,252.26208852983223,3.2761310198679516,16.472718927778423,0.0023584986620484795,93.0871645021645
112206,8,37,6,0,0,0,0,0,0,0,0,0,5,1,8,4,4,6,0,4,5,509.12992611568694,5.98976383665514,35.017270707755515,0.0,133.27833333333334
204298,8,25,3,0,0,0,0,0,0,0,0,0,3,1,6,4,1,2,0,6,2,346.05774849297745,6.179602651660313,18.47131657885671,0.0,114.41856150793652
85007,8,21,2,0,0,0,0,0,0,0,0,0,3,1,6,0,1,1,0,6,1,223.18603682866043,2.3743195407304296,18.07355793618052,0.0,134.31861111111112
2978,10,48,5,0,0,0,0,0,0,0,0,0,8,4,7,3,3,4,1,8,9,1023.7905942679449,2.3589645029215327,15.443255953213917,0.0,23.599541730670758
9111,9,60,7,0,0,0,0,0,0,0,0,0,7,0,9,6,7,7,7,7,8,885.6352654750575,3.208823425634268,17.882372695098518,0.0,34.38285124798711
168665,7,24,3,0,0,0,0,0,0,0,0,0,0,0,6,5,2,4,0,3,2,375.2482184778369,6.583302078558542,18.21276884405332,0.0,172.78985380116958
123988,7,25,5,0,0,0,0,0,0,0,0,0,3,0,7,2,1,3,0,5,4,291.1712790286216,4.101003929980586,17.723895637103194,0.0,170.97611893583726
110957,6,16,2,0,0,0,0,0,0,0,0,0,2,0,5,1,0,2,0,5,1,315.63785489236665,4.4456035900333335,16.85825711071807,0.0,34.284182316118944
249567,7,24,5,0,0,0,0,0,0,0,0,0,4,0,4,0,2,4,0,6,3,148.89977218120868,2.7574031885409007,14.317277795304452,0.0,105.97166152263374
8490,7,23,4,0,0,0,0,0,0,0,0,0,2,0,5,2,0,4,1,5,4,233.34307771354904,3.589893503285369,21.72544734202225,0.0,109.77548290598291
55371,9,44,6,0,0,0,0,0,0,0,0,0,5,0,9,6,7,2,1,7,5,744.3979788998429,5.317128420713161,20.63162560168449,0.0,90.84077380952382
179735,9,19,2,0,0,0,0,0,0,0,0,0,1,2,2,6,1,1,0,2,3,129.314792317719,1.6164349039714871,14.103094472225642,0.0,124.9643125
226016,7,14,2,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,5,2,135.36633864638006,3.4709317601635927,19.458885008611354,0.17556979575873957,263.90673076923076
92882,9,39,5,0,0,0,0,0,0,0,0,0,4,2,5,2,2,3,0,9,5,486.74416921104245,3.9897063050085455,17.569224834606292,0.0,41.58673952641164
6147,7,24,4,0,0,0,0,0,0,0,0,0,3,0,4,4,1,0,0,5,6,285.8866901067872,4.204216030982164,17.731458778647973,0.0,143.55706699346405
3955,8,30,4,0,0,0,0,0,0,0,0,0,5,0,4,1,1,4,0,7,6,543.0925815890055,1.645735095724259,12.225086511271538,0.0,5.7164587542087535
68446,6,18,4,0,0,0,0,0,0,0,0,0,0,4,5,0,3,4,0,1,1,355.48653632465454,5.924775605410908,16.91691948014505,0.0,201.25413425925927
3364,7,17,2,0,0,0,0,0,0,0,0,0,1,1,2,3,0,2,0,6,2,121.66988190135564,3.2018389974040966,16.118841567075783,0.006963467012531401,4.726513157894736
246876,5,16,3,0,0,0,0,0,0,0,0,0,0,0,4,1,0,4,0,4,3,185.54292080330185,4.882708442192154,16.515288803211252,0.0,57.15593567251462
33557,9,42,5,0,0,0,0,0,0,0,0,0,3,2,5,5,0,8,2,8,6,855.649323611301,3.5067595229971342,22.069953274203765,0.0,30.230484972677598
19071,8,33,2,0,0,0,0,0,0,0,0,0,3,0,7,3,0,4,2,7,5,949.9392822604202,3.941656772864814,25.74188107641767,0.0,52.395272014753346
24045,9,52,7,0,0,0,0,0,0,0,0,0,9,4,8,4,4,7,0,8,5,971.5077974160432,3.933229949052806,19.206001113699816,0.0,44.276441745389114
60830,7,18,2,0,0,0,0,0,0,0,0,0,2,0,4,1,1,1,0,7,2,181.61644048651797,2.7517642497957278,22.03788566538447,0.0,180.81175505050504
69723,9,36,5,0,0,0,0,0,0,0,0,0,7,0,7,3,2,4,0,8,3,916.4748626696737,5.1778240828795115,16.026481016351568,0.0,71.4244538606403
149607,8,22,3,0,0,0,0,0,0,0,0,0,1,0,5,2,4,1,0,6,2,208.95293919306832,3.48254898655114,21.21654201345212,0.0,134.84669907407405
2108,7,25,5,0,0,0,0,0,0,0,0,0,4,2,5,2,0,1,0,5,6,490.68906133843444,4.543417234615134,25.909750664770144,0.0,106.66923868312755
68427,8,25,4,0,0,0,0,0,0,0,0,0,1,2,4,1,0,3,0,6,5,378.78270983853645,3.3520593791020925,16.75163798926593,0.0,95.36368977384465
145144,8,26,5,0,0,0,0,0,0,0,0,0,0,0,6,1,3,3,1,6,5,205.7289737911377,2.2121395031305124,14.658531969123198,0.0,133.2108781362007
113557,7,16,2,0,0,0,0,0,0,0,0,0,0,1,1,5,0,5,1,2,1,636.8402353673847,6.432729650175603,16.099745519066047,0.0,97.13327721661058
220441,7,20,2,0,0,0,0,0,0,0,0,0,2,1,2,1,0,5,0,7,2,156.51982839113018,3.557268827071141,24.367838859141845,0.0,161.36990530303032
90407,7,22,4,0,0,0,0,0,0,0,0,0,1,0,4,1,1,6,0,5,4,282.47295558805456,2.8532621776571183,14.519041605823194,0.0,27.116175645342313
155118,8,36,4,0,0,0,0,0,0,0,0,0,3,1,6,3,6,7,0,7,3,579.1584458210558,6.6569936301270785,21.195756161331662,0.0,114.39909961685824
252814,8,23,5,0,0,0,0,0,0,0,0,0,3,1,3,1,1,3,0,6,5,421.92068904918114,10.290748513394663,34.00585029002491,0.0,272.40619241192417
164172,8,27,5,0,0,0,0,0,0,0,0,0,4,0,6,1,4,5,0,5,1,501.8375377689073,5.768247560562152,17.459861704262224,0.0,135.0849042145594
164380,6,13,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,5,0,3,1,183.728983411561,4.965648200312458,17.167929842569684,0.0,339.81568318318324
137464,8,28,5,0,0,0,0,0,0,0,0,0,1,3,8,1,0,4,0,6,1,356.6125333867716,3.5661253338677152,18.67927675448946,0.0,121.61484166666665
237665,8,25,4,0,0,0,0,0,0,0,0,0,3,1,5,1,1,6,0,4,4,252.2072771534353,5.8652855151961685,21.602838832288217,0.0,260.16283591731263
132971,6,14,2,0,0,0,0,0,0,0,0,0,1,0,4,0,0,3,0,4,1,117.79266742394796,2.1813456930360737,17.836799519677665,0.0,111.59729423868313
232144,8,30,5,0,0,0,0,0,0,0,0,0,3,1,6,6,2,4,0,5,3,438.2896003513395,6.00396712810054,18.968883749135525,0.0,159.37299467275494
29462,8,30,3,0,0,0,0,0,0,0,0,0,5,0,7,2,4,2,0,4,5,461.9643555033731,5.076531379157947,21.637815689422847,0.0,137.08896214896214
178368,8,30,1,0,0,0,0,0,0,0,0,0,2,0,8,4,4,3,0,3,3,269.34310903625084,3.453116782516037,17.47471878542502,0.021476680789937582,35.56757478632479
89122,8,24,4,0,0,0,0,0,0,0,0,0,2,0,6,1,1,4,0,4,5,241.9882096852314,5.26061325402677,15.58647705430969,0.0,104.45266304347824
239386,7,19,1,0,0,0,0,0,0,0,0,0,2,0,3,1,2,2,0,7,2,346.7226531186646,5.417541454979135,21.499497261158627,0.10719334469010461,146.35151041666666
173192,7,33,5,0,0,0,0,0,0,0,0,0,6,6,5,5,0,1,0,4,6,146.60605003631295,1.8325756254539116,15.580687891250683,0.0,67.93165972222224
4402,10,71,8,0,0,0,0,0,0,0,0,0,6,7,10,9,6,7,5,9,5,1215.0023534928853,2.3011408210092497,21.856048867863976,0.0,22.109563341750842
138623,5,21,4,0,0,0,0,0,0,0,0,0,0,0,5,3,0,5,0,4,4,230.9243949127441,4.198625362049893,13.94825612657387,0.0,146.2837070707071
848,10,63,6,0,0,0,0,0,0,0,0,0,7,5,9,7,7,6,1,8,9,3479.9183119834593,3.137888468875991,18.16216739612806,0.0,6.268993086865043
32094,9,37,5,0,0,0,0,0,0,0,0,0,3,0,6,4,3,3,1,8,3,365.92389180371873,2.139905800021748,16.562495214548246,0.0032410530750444804,73.55656107862248
84059,10,38,4,0,0,0,0,0,0,0,0,0,5,1,9,2,3,5,1,4,4,359.36468804200223,5.989411467366705,23.063959999806034,0.0,205.22986574074076
164870,6,16,3,0,0,0,0,0,0,0,0,0,3,0,6,0,0,1,0,2,1,295.36892318765257,5.37034405795732,16.76100620262001,0.0,183.1547424242424
138926,6,22,3,0,0,0,0,0,0,0,0,0,0,2,5,0,2,6,0,5,2,304.40057281994046,4.909686658386137,13.356871572939811,0.0,203.86232974910394
34229,9,39,4,0,0,0,0,0,0,0,0,0,2,0,7,4,1,6,2,7,7,901.1764547583738,3.9011967738457733,18.252794471593884,0.0,51.31467532467532
192172,7,22,3,0,0,0,0,0,0,0,0,0,0,0,5,3,1,1,0,6,4,87.10287972412979,1.1613717296550636,5.054956933364439,0.0,89.53607777777778
264306,5,13,3,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,4,2,99.22033094302735,3.6748270719639766,13.10204004979241,0.0,291.35019547325106
437,9,37,6,0,0,0,0,0,0,0,0,0,2,6,7,2,4,1,0,6,8,1111.6247824204686,2.1133550996586843,22.7375836233885,0.0,24.063967574989437
574,8,27,2,0,0,0,0,0,0,0,0,0,5,0,7,1,3,1,0,4,3,101.27575037947913,1.746133627232399,17.468939682167058,0.013363359408885089,2.4598994252873565
210825,7,20,3,0,0,0,0,0,0,0,0,0,1,1,6,0,2,4,0,4,2,323.3611180049352,5.774305678659557,17.930109025791147,0.0,142.2749007936508
8876,5,19,4,0,0,0,0,0,0,0,0,0,0,0,4,2,0,4,0,4,5,199.5050633142057,4.433445851426793,18.4862593854905,0.0,189.42225925925928
123153,8,24,4,0,0,0,0,0,0,0,0,0,2,0,5,0,2,2,0,6,5,417.22204947496357,5.7947506871522725,18.130565099378124,0.0,142.71215663580247
121082,9,34,6,0,0,0,0,0,0,0,0,0,4,3,7,2,5,3,1,6,3,708.6808193500119,7.016641775742692,34.47840755126711,0.0,125.60711771177118
46106,8,25,3,0,0,0,0,0,0,0,0,0,2,2,6,1,0,1,0,7,5,681.2457225664397,5.677047688053664,22.019015630540622,0.0,82.21556944444443
204187,5,14,3,0,0,0,0,0,0,0,0,0,2,0,5,0,3,1,0,3,0,58.33778446628275,1.1905670299241378,7.228455705849725,0.0,199.35177437641724
2746,8,46,5,0,0,0,0,0,0,0,0,0,4,3,8,3,7,6,0,7,8,1117.2400263689663,4.280613127850448,24.73209822482701,0.0,37.396371860366116
221440,6,10,1,0,0,0,0,0,0,0,0,0,1,0,3,1,0,3,0,1,1,86.94193421346127,2.229280364447725,11.11527521505361,0.0,59.02760683760684
77808,8,37,5,0,0,0,0,0,0,0,0,0,2,5,5,3,0,7,0,8,6,322.1970070114441,2.253125923156951,13.190516391183843,0.0,37.24736208236208
912,8,45,7,0,0,0,0,0,0,0,0,0,6,7,6,4,1,6,0,8,7,1708.5194674646807,2.7601283803952796,18.57130463254213,0.0,14.322565966612816
100822,9,42,7,0,0,0,0,0,0,0,0,0,2,7,7,6,5,4,0,5,2,432.0811590389426,3.8926230544048877,10.686258699745494,0.0,99.84138888888889
158687,6,17,3,0,0,0,0,0,0,0,0,0,0,5,2,1,0,1,0,4,4,148.04216382300663,2.4673693970501107,12.287182637974134,0.0,86.37981944444444
197930,7,19,4,0,0,0,0,0,0,0,0,0,1,2,4,0,0,6,0,4,2,111.05142427654889,2.362796261203168,18.45506264925501,0.0,84.33853427895981
188703,9,31,4,0,0,0,0,0,0,0,0,0,2,1,6,1,6,6,0,4,4,266.919711666208,3.656434406386411,19.28971030768484,0.0,162.417397260274
100835,8,32,5,0,0,0,0,0,0,0,0,0,3,0,6,2,5,5,0,7,1,400.18302530040893,3.6380275027309903,22.653973012897907,0.0,93.81414393939394
85064,4,10,2,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,4,0,36.69415725760734,0.24300766395766482,9.550377789286332,0.0,74.24866261957321
10665,8,35,5,0,0,0,0,0,0,0,0,0,0,4,5,1,6,7,1,4,7,406.0012977060833,1.0278513865976793,13.279210370289338,0.0,8.020753867791843
221896,8,24,4,0,0,0,0,0,0,0,0,0,1,1,6,3,0,4,1,4,4,122.76767009710396,1.9486931761445074,10.560040723284251,0.0,140.52403439153443
54415,6,20,3,0,0,0,0,0,0,0,0,0,1,0,5,0,1,4,0,4,5,298.0258878066114,2.3466605339103284,8.149046153645868,0.0,70.29876859142608
142749,6,16,3,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,6,3,194.53047277315775,1.9850048242158955,18.123862769961978,0.0,96.71253117913832
197727,7,28,4,0,0,0,0,0,0,0,0,0,4,0,4,1,3,5,0,6,5,445.21811862293305,6.956533103483331,19.20691365223645,0.0,119.46535590277776
92735,8,32,5,0,0,0,0,0,0,0,0,0,2,0,7,4,3,5,1,5,5,385.12754959201396,6.017617962375219,17.52418168185381,0.05651788044011955,31.475759548611112
13869,6,25,5,0,0,0,0,0,0,0,0,0,2,0,5,5,0,4,0,6,3,764.7824687224852,4.3701855355570585,18.8249510600619,0.0,55.13656507936508
211016,9,31,3,0,0,0,0,0,0,0,0,0,5,3,5,3,5,3,0,3,4,109.13473950856219,2.227239581807392,14.151007948816858,0.0,180.4900113378685
200368,6,13,2,0,0,0,0,0,0,0,0,0,1,0,1,5,0,1,0,3,2,115.3439526694778,2.0235781170083835,9.046429153985832,0.0,23.56475633528265
16273,8,30,3,0,0,0,0,0,0,0,0,0,4,0,6,1,1,7,0,7,3,883.7075810195929,4.508712148059148,20.116432191206076,0.0,59.539467120181406
205931,7,21,3,0,0,0,0,0,0,0,0,0,1,0,5,0,4,2,0,4,4,148.78461360579107,4.132905933494197,20.79782512203483,0.0,143.60580246913582
141931,8,21,4,0,0,0,0,0,0,0,0,0,1,0,3,2,3,1,1,7,3,341.5159793057356,4.4936313066544145,15.913754855326648,0.0,164.1866301169591
221402,9,30,6,0,0,0,0,0,0,0,0,0,4,1,8,1,6,3,0,3,1,484.8841926655567,6.216464008532777,27.51933579270043,0.0,163.0905163817664
23880,7,21,4,0,0,0,0,0,0,0,0,0,1,0,5,0,2,3,0,6,3,213.00874642640304,4.347117274008228,17.061719778239645,0.006645031707215431,131.80593537414964
266723,6,18,2,0,0,0,0,0,0,0,0,0,0,2,4,2,0,2,0,2,6,283.57573236725426,6.164689834070745,23.547084441563296,0.0,84.43559178743962
47349,10,44,5,0,0,0,0,0,0,0,0,0,4,2,7,4,6,1,2,8,7,333.0680903529953,1.5860385254904543,9.298082639861018,0.0,59.61696428571429
57732,7,24,3,0,0,0,0,0,0,0,0,0,3,0,6,1,0,2,0,7,4,259.8256780744187,3.820965854035568,14.054698936116088,0.0,108.8390767973856
223574,8,25,2,0,0,0,0,0,0,0,0,0,3,0,8,1,3,2,0,4,3,296.96264818098496,4.303806495376592,18.103728325773506,0.00967012254171992,102.55811996779387
150369,9,34,5,0,0,0,0,0,0,0,0,0,2,2,8,1,7,4,0,4,4,390.1313210443658,4.194960441337267,17.648414107903424,0.0,130.66577658303464
207789,9,30,3,0,0,0,0,0,0,0,0,0,3,4,9,1,3,3,0,3,3,559.8242639250964,7.366108735856531,25.687423902091172,0.0,152.78728801169586
259818,7,16,2,0,0,0,0,0,0,0,0,0,1,0,6,1,2,1,0,1,0,201.12473147852972,3.794806254311882,17.49974232038073,0.11476404012250777,192.85179245283015
126928,10,43,4,0,0,0,0,0,0,0,0,0,5,3,10,1,2,2,5,6,7,354.0901643067259,3.5058432109576825,22.966157343373986,0.0,78.87283553355336
55191,7,35,5,0,0,0,0,0,0,0,0,0,2,5,6,6,0,3,0,7,6,843.5939509183355,4.559967302261269,22.603766143346448,0.0,32.25703153153153
32841,7,25,5,0,0,0,0,0,0,0,0,0,5,0,4,0,1,5,0,5,5,399.35575234504546,2.5764887248067483,20.774837622396788,0.0,33.44208064516129
1164,8,43,7,0,0,0,0,0,0,0,0,0,3,6,7,5,0,7,0,7,7,830.1923861611218,1.3587436762047826,14.418805829327216,0.0,6.911381614839061
181559,7,31,6,0,0,0,0,0,0,0,0,0,5,1,6,4,0,4,0,6,5,156.42177401796195,2.2669822321443767,12.7841347755262,0.0,160.42261272141707
4264,7,24,3,0,0,0,0,0,0,0,0,0,4,0,5,2,2,1,0,6,4,163.86711147539629,1.8412034997235545,13.670944666905735,0.0,141.58696317103622
42793,4,13,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,4,3,189.308366183802,2.868308578542456,15.421654265246447,0.0,91.28795875420873
54464,9,31,4,0,0,0,0,0,0,0,0,0,3,6,5,1,0,5,1,6,3,160.09667442634282,1.9523984686139362,9.43841826612483,0.0,80.99563008130082
34492,8,27,3,0,0,0,0,0,0,0,0,0,2,0,6,2,2,3,0,2,8,790.0298890008547,3.969999442215349,30.182003269367748,0.0,61.587864321608045
41534,9,37,6,0,0,0,0,0,0,0,0,0,4,7,8,2,1,2,0,5,5,418.73570226744147,2.667106383869052,18.903490900131562,0.0,47.689575371549886
250710,9,38,4,0,0,0,0,0,0,0,0,0,6,3,5,1,5,1,0,8,4,285.18122198955746,4.916917620509611,17.02266584324225,0.0,120.46471264367817
159969,9,33,4,0,0,0,0,0,0,0,0,0,1,1,6,5,0,4,1,5,6,276.3988229802423,2.9404130104281094,19.613253673958905,0.0,101.58456264775413
72391,9,41,5,0,0,0,0,0,0,0,0,0,6,2,7,3,3,7,1,7,5,560.337621454459,3.276828195640112,20.656363685913888,0.0,68.31786224821313
37970,9,36,5,0,0,0,0,0,0,0,0,0,8,1,8,3,2,4,0,5,4,615.1842948987872,3.045466806429639,21.66354105558725,0.0,46.80186331133113
60896,6,23,4,0,0,0,0,0,0,0,0,0,2,0,4,4,0,5,0,5,3,135.37325489612394,3.148215230142417,12.889381501542454,0.0640259840875691,115.52538113695093
75704,5,13,3,0,0,0,0,0,0,0,0,0,2,0,4,2,0,0,0,4,1,74.07848684577726,1.683601973767665,13.259914127833188,0.0,232.86008207070708
100081,7,23,3,0,0,0,0,0,0,0,0,0,1,0,6,1,4,0,0,6,3,293.8127085042556,4.979876415326364,24.657304349550973,0.04146696758905565,203.06033898305083
156521,6,26,5,0,0,0,0,0,0,0,0,0,5,0,5,4,0,2,0,6,4,277.63062958316647,4.406835390208991,15.947966514563241,0.023474089093405107,190.17694885361553
166784,8,31,3,0,0,0,0,0,0,0,0,0,6,0,6,2,3,2,0,6,5,611.1430486931105,6.571430631108715,20.285137902006028,0.0,119.22057048984468
34497,9,33,3,0,0,0,0,0,0,0,0,0,3,3,8,3,1,3,0,7,3,870.1626730821449,3.4258372955989937,20.415051081872225,0.0,49.756486220472446
72795,7,30,5,0,0,0,0,0,0,0,0,0,1,0,5,4,0,7,0,4,6,463.7397371147086,3.360432877642814,16.98102762219362,0.0,89.25221014492755
163337,6,14,2,0,0,0,0,0,0,0,0,0,1,0,4,0,0,2,0,3,3,96.41040918278513,2.9215275509934893,13.865177995879895,0.03477843583585108,116.14198653198653
182146,6,22,3,0,0,0,0,0,0,0,0,0,1,6,3,0,0,6,0,2,4,172.84160886828184,2.107824498393681,17.576611514277243,0.0,117.11521680216802
155279,6,21,5,0,0,0,0,0,0,0,0,0,2,0,4,2,0,4,0,6,3,245.64371292250698,4.309538823201877,25.536715117065942,0.0,126.92127680311893
31511,7,33,4,0,0,0,0,0,0,0,0,0,5,0,6,4,5,3,0,7,3,393.53150418213477,3.783956770982065,24.51059490840676,0.0,121.35396634615384
38935,7,18,2,0,0,0,0,0,0,0,0,0,1,0,5,1,0,1,0,5,3,368.71049519479345,5.503141719325275,18.25370373627668,0.0,126.2636608623549
100253,7,25,5,0,0,0,0,0,0,0,0,0,4,0,4,3,0,2,0,7,4,133.76694016444236,2.3063265545593508,18.58883893743533,0.019709343091707646,116.8029070881226
101864,6,16,3,0,0,0,0,0,0,0,0,0,2,0,2,0,2,1,0,6,3,99.35121543379194,2.0698169882039985,25.30271138358032,0.0,96.99015046296296
199195,8,28,4,0,0,0,0,0,0,0,0,0,4,1,6,1,0,4,0,4,4,183.791740484704,3.403550749716742,12.653481001831564,0.0056912872131749835,219.4822788065844
237476,7,22,3,0,0,0,0,0,0,0,0,0,3,1,5,2,0,4,0,5,2,247.96467546287613,6.358068601612207,15.278345005944633,0.17589891878987876,316.5826495726496
145765,6,19,4,0,0,0,0,0,0,0,0,0,1,3,0,2,0,2,0,5,6,185.05095064624584,2.93731667692454,21.268875713911672,0.0,156.2466005291005
176906,7,22,3,0,0,0,0,0,0,0,0,0,4,0,7,1,1,0,0,3,4,489.76899769985073,6.0465308358006284,19.581438397823796,0.0,145.14525034293553
171635,8,22,4,0,0,0,0,0,0,0,0,0,2,1,5,2,0,6,1,2,3,218.14042969937205,3.6356738283228665,17.960333259589326,0.0,64.77731018518519
46405,7,25,4,0,0,0,0,0,0,0,0,0,2,2,5,1,0,7,0,5,3,325.1463404313625,2.9829939489115818,19.40167604198073,0.0,56.24559123343527
53467,7,22,3,0,0,0,0,0,0,0,0,0,0,1,6,2,0,1,0,5,4,227.330712755726,2.470986008214414,14.151836715653891,0.0,78.07568236714977
255602,6,16,4,0,0,0,0,0,0,0,0,0,2,0,4,0,5,0,0,3,1,124.02216681435411,3.180055559342413,17.523504189031826,0.021381779329158933,217.83125356125356
195402,7,21,3,0,0,0,0,0,0,0,0,0,1,1,5,1,0,4,0,5,4,425.9814528959731,6.553560813784204,18.12723254063175,0.0,90.2374358974359
141897,8,18,2,0,0,0,0,0,0,0,0,0,2,0,6,1,1,2,1,4,1,306.8438750307939,5.479354911264176,19.348638432286513,0.011716049080056065,180.9345138888889
223128,6,15,3,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,3,3,193.17223776453008,4.599338994393572,16.644537786371732,0.0,205.10615079365076
129909,8,26,3,0,0,0,0,0,0,0,0,0,4,0,7,2,2,1,0,7,2,229.65623522781917,2.63972684169907,18.349382168732905,0.017320174447088606,138.75932311621966
128076,8,30,4,0,0,0,0,0,0,0,0,0,3,1,6,1,2,6,0,7,4,570.5419721290936,5.140017766928771,16.028594088897737,0.0,83.45438188188189
210529,9,32,5,0,0,0,0,0,0,0,0,0,5,5,6,2,3,2,1,7,1,483.333601698629,6.531535158089581,19.82243302459996,0.0,147.03619369369366
260238,5,14,4,0,0,0,0,0,0,0,0,0,3,0,4,0,1,0,0,3,3,211.41692048411187,4.065710009309844,23.032008834142218,0.02760333335924881,84.92287927350428
138678,7,28,5,0,0,0,0,0,0,0,0,0,1,1,6,5,0,3,0,6,6,363.1865743030133,5.115303863422724,15.6181463740874,0.0,124.66811424100155
120395,6,21,4,0,0,0,0,0,0,0,0,0,0,2,6,3,0,3,0,4,3,327.8835064716667,4.821816271642157,19.375147876866315,0.0,144.00063725490196
50570,8,31,4,0,0,0,0,0,0,0,0,0,2,0,6,3,2,7,1,6,4,710.8716511553354,6.075826078250726,34.01328984551509,0.0,100.32018518518518
54926,9,36,4,0,0,0,0,0,0,0,0,0,3,2,8,3,3,5,0,6,4,742.4473107294951,6.135928187847067,19.140205971893366,0.0,104.59151515151515
150541,9,34,4,0,0,0,0,0,0,0,0,0,4,1,8,3,1,3,0,6,6,381.1441846281688,4.70548376084159,17.602699967548915,0.03472142291243341,153.39807270233197
150427,8,24,3,0,0,0,0,0,0,0,0,0,4,1,6,1,5,2,0,2,0,276.3465993829367,3.370080480279716,11.281152532667535,0.0,45.05401761517615
181433,9,22,3,0,0,0,0,0,0,0,0,0,1,1,5,2,0,1,1,7,3,596.9101185715795,7.854080507520784,21.41855201512487,0.0,142.5038559941521
205344,6,13,2,0,0,0,0,0,0,0,0,0,0,1,2,0,1,3,0,5,1,58.7188372244199,1.5056112108825614,12.81946252275988,0.0,266.3901638176638
114754,9,31,5,0,0,0,0,0,0,0,0,0,4,2,7,2,3,3,0,6,1,449.58915885728584,4.54130463492208,19.59918221874287,0.0,123.5701992143659
241828,7,25,5,0,0,0,0,0,0,0,0,0,4,0,3,5,1,0,0,6,5,161.8075463738212,3.052972573090965,8.583034877090343,0.0,49.533233752620546
78593,7,28,4,0,0,0,0,0,0,0,0,0,0,2,5,4,0,6,0,5,5,300.50506790665196,3.5353537400782575,14.265353380393387,0.0,100.49495098039218
212913,6,18,3,0,0,0,0,0,0,0,0,0,2,0,4,1,0,2,0,3,6,308.671772264368,4.115623630191572,14.190970829705392,0.0,165.0958
210599,8,31,3,0,0,0,0,0,0,0,0,0,1,2,7,0,4,3,0,7,4,476.77975171483484,6.811139310211924,17.813638430418756,0.0,125.70032539682538
81882,7,29,4,0,0,0,0,0,0,0,0,0,2,5,7,1,0,3,0,5,6,331.0192210465711,2.2828911796315237,27.983025542783725,0.0,14.7413122605364
175340,9,30,3,0,0,0,0,0,0,0,0,0,2,5,7,2,1,4,0,4,4,418.71032812773836,5.658247677401869,23.10214515891136,0.0,103.06338213213213
194504,7,20,4,0,0,0,0,0,0,0,0,0,1,2,4,2,0,1,0,7,3,206.02192098698458,2.5434805060121537,13.330826509644519,0.0,130.02854595336078
