user_id,num_nodes,num_edges,num_self_loops,cat_Arts & Entertainment,cat_College & University,cat_Food,cat_Great Outdoors,cat_Nightlife Spot,cat_Professional & Other Places,cat_Residence,cat_Shop & Service,cat_Travel & Transport,degree_Arts & Entertainment,degree_College & University,degree_Food,degree_Great Outdoors,degree_Nightlife Spot,degree_Professional & Other Places,degree_Residence,degree_Shop & Service,degree_Travel & Transport
245845,5,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,2
249420,8,33,3,0,0,0,0,0,0,0,0,0,3,3,8,2,0,5,0,7,3
82417,8,27,4,0,0,0,0,0,0,0,0,0,4,0,5,5,2,4,1,5,1
110310,9,26,4,0,0,0,0,0,0,0,0,0,1,2,6,2,0,3,1,6,4
148024,9,20,2,0,0,0,0,0,0,0,0,0,1,1,8,1,2,1,0,2,2
152473,8,35,6,0,0,0,0,0,0,0,0,0,4,0,6,2,3,6,0,8,5
37636,8,38,7,0,0,0,0,0,0,0,0,0,4,0,8,2,4,6,0,5,6
226436,8,26,3,0,0,0,0,0,0,0,0,0,2,1,2,4,0,5,1,8,3
83674,8,26,3,0,0,0,0,0,0,0,0,0,2,5,7,1,0,1,0,6,2
180961,7,17,3,0,0,0,0,0,0,0,0,0,1,0,6,1,3,1,0,4,1
55210,7,27,4,0,0,0,0,0,0,0,0,0,3,1,1,6,0,4,0,6,6
175370,7,25,5,0,0,0,0,0,0,0,0,0,0,0,4,1,4,2,4,4,6
39997,8,28,3,0,0,0,0,0,0,0,0,0,1,0,6,4,2,6,0,5,3
240584,4,7,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,2,1
63664,6,20,4,0,0,0,0,0,0,0,0,0,0,2,1,3,0,6,0,3,5
25178,7,22,4,0,0,0,0,0,0,0,0,0,1,0,4,1,0,5,0,5,5
185906,4,10,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,3,3
112947,7,24,4,0,0,0,0,0,0,0,0,0,0,2,3,0,3,2,0,6,6
19222,6,14,2,0,0,0,0,0,0,0,0,0,1,0,3,1,0,1,0,3,5
174670,4,13,3,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,3,4
182016,5,11,2,0,0,0,0,0,0,0,0,0,2,0,3,1,0,1,0,4,0
9318,7,32,4,0,0,0,0,0,0,0,0,0,2,0,6,3,0,3,0,7,7
19671,8,28,4,0,0,0,0,0,0,0,0,0,5,0,5,0,2,1,1,5,7
101905,8,38,6,0,0,0,0,0,0,0,0,0,4,5,7,4,0,5,0,5,6
115804,8,28,5,0,0,0,0,0,0,0,0,0,1,5,7,0,0,6,0,5,3
76143,6,20,4,0,0,0,0,0,0,0,0,0,1,0,5,5,4,0,0,4,0
219410,8,23,3,0,0,0,0,0,0,0,0,0,4,0,7,2,2,1,0,4,1
78426,9,35,5,0,0,0,0,0,0,0,0,0,4,2,5,1,7,0,6,6,4
150404,7,26,4,0,0,0,0,0,0,0,0,0,1,4,6,1,0,4,0,5,5
203821,5,10,2,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,0,2,0
21051,8,33,6,0,0,0,0,0,0,0,0,0,4,0,4,5,3,4,0,6,6
106404,7,26,5,0,0,0,0,0,0,0,0,0,4,1,6,4,0,2,0,6,3
249134,8,21,3,0,0,0,0,0,0,0,0,0,3,1,8,1,0,2,0,4,1
154961,7,33,6,0,0,0,0,0,0,0,0,0,5,0,5,5,1,5,0,6,6
207836,7,21,3,0,0,0,0,0,0,0,0,0,4,0,2,2,3,2,0,7,1
38192,7,24,5,0,0,0,0,0,0,0,0,0,4,0,3,0,1,3,0,7,5
250047,8,27,2,0,0,0,0,0,0,0,0,0,3,4,6,0,3,4,0,5,1
215831,7,23,5,0,0,0,0,0,0,0,0,0,0,6,5,3,0,3,1,4,1
245883,7,27,5,0,0,0,0,0,0,0,0,0,2,0,4,5,1,5,0,6,4
69328,10,45,6,0,0,0,0,0,0,0,0,0,4,3,7,6,2,6,1,8,5
117968,8,23,4,0,0,0,0,0,0,0,0,0,3,0,3,1,4,3,0,6,2
132949,7,22,5,0,0,0,0,0,0,0,0,0,1,5,4,1,0,3,0,6,2
2768,9,41,6,0,0,0,0,0,0,0,0,0,5,1,6,3,0,6,3,9,7
22458,9,49,7,0,0,0,0,0,0,0,0,0,3,6,7,4,6,3,0,9,8
236076,7,21,6,0,0,0,0,0,0,0,0,0,0,3,2,0,4,2,1,6,3
26826,7,23,4,0,0,0,0,0,0,0,0,0,2,0,7,0,4,1,0,3,3
148889,6,17,2,0,0,0,0,0,0,0,0,0,1,0,3,2,0,2,0,5,4
7659,9,47,7,0,0,0,0,0,0,0,0,0,6,1,8,7,3,8,0,8,5
119018,8,24,3,0,0,0,0,0,0,0,0,0,1,1,6,1,0,4,0,5,2
155770,8,28,5,0,0,0,0,0,0,0,0,0,1,2,4,4,0,3,1,5,8
13269,8,41,6,0,0,0,0,0,0,0,0,0,5,6,5,5,0,6,0,7,6
116439,9,40,5,0,0,0,0,0,0,0,0,0,5,7,5,2,3,3,0,9,5
111935,7,27,4,0,0,0,0,0,0,0,0,0,5,0,3,2,4,2,0,5,6
41716,8,32,5,0,0,0,0,0,0,0,0,0,4,0,7,5,1,3,0,6,3
109603,6,12,1,0,0,0,0,0,0,0,0,0,1,1,6,0,0,2,0,1,1
20504,9,58,7,0,0,0,0,0,0,0,0,0,5,5,9,8,6,9,0,8,6
174836,7,20,2,0,0,0,0,0,0,0,0,0,2,0,6,2,0,2,1,6,1
128968,9,38,5,0,0,0,0,0,0,0,0,0,3,2,6,2,0,7,6,8,3
264394,7,14,2,0,0,0,0,0,0,0,0,0,1,0,7,1,1,0,0,2,0
206976,6,17,4,0,0,0,0,0,0,0,0,0,1,3,4,0,1,0,0,5,3
239984,8,30,4,0,0,0,0,0,0,0,0,0,1,5,4,5,0,3,0,6,5
48415,6,23,4,0,0,0,0,0,0,0,0,0,1,0,6,0,0,4,0,5,5
238919,8,25,4,0,0,0,0,0,0,0,0,0,3,2,6,2,0,4,0,3,4
183306,6,21,4,0,0,0,0,0,0,0,0,0,0,1,5,0,0,4,5,2,4
146995,8,35,5,0,0,0,0,0,0,0,0,0,3,1,6,8,5,3,0,5,4
170401,8,29,5,0,0,0,0,0,0,0,0,0,1,5,7,0,0,5,1,4,5
95044,8,34,6,0,0,0,0,0,0,0,0,0,3,0,7,4,4,2,0,7,5
53476,6,19,2,0,0,0,0,0,0,0,0,0,2,0,3,2,0,5,0,5,2
5307,10,32,5,0,0,0,0,0,0,0,0,0,1,2,6,2,2,5,1,7,4
200811,9,38,6,0,0,0,0,0,0,0,0,0,5,1,5,6,3,4,1,7,6
81557,7,16,2,0,0,0,0,0,0,0,0,0,0,2,5,0,2,1,0,3,2
24468,8,50,6,0,0,0,0,0,0,0,0,0,6,8,8,5,0,6,0,6,8
12443,8,37,6,0,0,0,0,0,0,0,0,0,4,0,6,5,3,4,1,8,6
63554,8,32,3,0,0,0,0,0,0,0,0,0,2,0,7,4,3,1,0,5,4
245909,7,25,4,0,0,0,0,0,0,0,0,0,2,3,4,1,0,6,0,6,3
67265,10,29,3,0,0,0,0,0,0,0,0,0,4,2,9,1,2,1,1,5,2
245985,6,14,3,0,0,0,0,0,0,0,0,0,2,2,4,1,0,1,0,4,0
117764,7,25,4,0,0,0,0,0,0,0,0,0,2,4,4,3,0,3,0,2,7
223095,5,17,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,5,4
257942,5,13,3,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,4,3
154420,8,35,5,0,0,0,0,0,0,0,0,0,3,0,8,2,6,4,0,5,5
184880,9,31,4,0,0,0,0,0,0,0,0,0,2,4,6,3,0,1,2,8,4
50042,9,37,5,0,0,0,0,0,0,0,0,0,3,5,8,2,2,5,0,4,7
117085,6,24,4,0,0,0,0,0,0,0,0,0,5,0,6,2,2,3,0,6,0
90754,8,34,6,0,0,0,0,0,0,0,0,0,4,1,8,2,0,7,0,6,3
115048,7,25,5,0,0,0,0,0,0,0,0,0,1,3,5,2,0,5,0,4,5
144278,9,38,6,0,0,0,0,0,0,0,0,0,4,3,8,6,2,2,0,6,2
245950,5,12,2,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,5,1
2317,10,42,5,0,0,0,0,0,0,0,0,0,5,1,8,4,2,5,2,6,7
37027,6,20,4,0,0,0,0,0,0,0,0,0,4,1,4,0,0,2,0,5,4
35446,7,27,4,0,0,0,0,0,0,0,0,0,0,1,4,3,0,6,0,6,5
52170,8,38,6,0,0,0,0,0,0,0,0,0,6,0,6,5,1,5,0,8,6
19261,6,21,4,0,0,0,0,0,0,0,0,0,1,0,4,1,0,4,0,5,6
234595,9,30,4,0,0,0,0,0,0,0,0,0,1,2,7,4,1,1,0,5,6
102422,8,29,5,0,0,0,0,0,0,0,0,0,3,0,5,1,3,5,0,7,4
67708,8,33,5,0,0,0,0,0,0,0,0,0,5,0,8,1,3,2,0,6,6
88976,9,32,3,0,0,0,0,0,0,0,0,0,3,5,4,4,1,2,0,7,5
191115,9,31,4,0,0,0,0,0,0,0,0,0,3,1,8,2,1,6,0,4,4
98734,10,31,5,0,0,0,0,0,0,0,0,0,4,1,6,0,1,6,1,5,6
203085,7,23,3,0,0,0,0,0,0,0,0,0,4,0,5,2,2,0,0,5,4
74568,9,39,4,0,0,0,0,0,0,0,0,0,3,2,9,2,2,7,0,8,3
127189,5,17,4,0,0,0,0,0,0,0,0,0,4,0,4,0,0,1,0,4,4
101296,7,29,4,0,0,0,0,0,0,0,0,0,2,0,6,6,5,3,0,6,1
97082,8,25,5,0,0,0,0,0,0,0,0,0,3,1,6,2,1,2,0,6,4
121218,7,32,6,0,0,0,0,0,0,0,0,0,6,0,7,3,0,4,0,5,4
150355,9,36,4,0,0,0,0,0,0,0,0,0,3,1,4,4,3,5,0,9,6
112416,7,17,3,0,0,0,0,0,0,0,0,0,1,1,4,1,0,2,0,5,3
27038,8,22,4,0,0,0,0,0,0,0,0,0,2,0,6,1,1,1,0,4,5
151732,7,16,4,0,0,0,0,0,0,0,0,0,2,1,2,3,0,2,0,5,0
94114,7,24,4,0,0,0,0,0,0,0,0,0,3,0,7,2,0,3,0,3,5
143461,6,18,4,0,0,0,0,0,0,0,0,0,1,1,4,0,0,4,0,4,4
88010,9,21,2,0,0,0,0,0,0,0,0,0,2,1,6,1,0,2,1,5,2
16581,8,31,4,0,0,0,0,0,0,0,0,0,4,5,6,2,0,2,0,8,3
199131,4,11,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,1
206766,8,27,4,0,0,0,0,0,0,0,0,0,3,0,5,3,1,5,0,6,3
150406,6,24,5,0,0,0,0,0,0,0,0,0,3,0,5,2,0,5,0,5,4
202237,7,24,3,0,0,0,0,0,0,0,0,0,2,0,6,1,0,4,0,6,4
232957,6,18,3,0,0,0,0,0,0,0,0,0,3,3,5,1,0,0,0,5,1
7973,8,40,5,0,0,0,0,0,0,0,0,0,1,8,6,4,0,4,0,7,7
142756,9,37,5,0,0,0,0,0,0,0,0,0,5,2,7,2,1,7,0,6,6
259218,7,27,3,0,0,0,0,0,0,0,0,0,3,7,3,2,0,3,0,6,3
126363,8,33,5,0,0,0,0,0,0,0,0,0,4,6,5,1,0,4,0,6,4
174313,6,16,4,0,0,0,0,0,0,0,0,0,2,0,3,0,1,1,0,4,5
251727,8,21,2,0,0,0,0,0,0,0,0,0,2,1,3,1,0,6,0,6,1
231218,7,18,2,0,0,0,0,0,0,0,0,0,5,0,6,1,0,1,0,1,2
12304,9,50,5,0,0,0,0,0,0,0,0,0,5,1,9,4,6,5,0,8,7
70870,10,45,5,0,0,0,0,0,0,0,0,0,2,7,10,3,7,5,1,5,3
41001,6,17,4,0,0,0,0,0,0,0,0,0,0,5,3,1,0,2,0,3,3
145438,7,22,2,0,0,0,0,0,0,0,0,0,2,0,6,3,5,3,0,2,1
161755,6,20,3,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,4,4
264888,6,16,3,0,0,0,0,0,0,0,0,0,3,0,6,2,1,0,0,2,0
98776,8,41,5,0,0,0,0,0,0,0,0,0,4,3,8,0,4,7,0,6,5
92897,5,12,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,4,2
49530,9,41,6,0,0,0,0,0,0,0,0,0,6,1,5,5,6,4,0,8,5
196302,7,21,4,0,0,0,0,0,0,0,0,0,3,1,4,4,0,0,0,5,3
168629,7,21,4,0,0,0,0,0,0,0,0,0,3,4,7,1,0,0,0,3,2
63847,8,24,4,0,0,0,0,0,0,0,0,0,1,0,4,3,7,1,1,4,3
82433,8,33,4,0,0,0,0,0,0,0,0,0,1,2,7,3,0,7,0,6,4
84519,6,18,3,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,1,5,5
64094,7,24,4,0,0,0,0,0,0,0,0,0,1,5,2,1,0,4,0,5,6
141300,7,20,3,0,0,0,0,0,0,0,0,0,2,0,4,2,0,4,1,6,1
119623,4,13,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,4,2
172431,8,20,1,0,0,0,0,0,0,0,0,0,1,0,8,1,2,1,0,2,1
263427,8,26,5,0,0,0,0,0,0,0,0,0,3,0,7,1,3,4,0,5,2
188274,6,19,5,0,0,0,0,0,0,0,0,0,0,3,3,2,6,0,0,4,1
29651,9,34,5,0,0,0,0,0,0,0,0,0,6,2,7,2,1,3,0,7,5
59952,8,31,4,0,0,0,0,0,0,0,0,0,4,6,3,4,0,5,1,3,5
103495,9,33,4,0,0,0,0,0,0,0,0,0,1,0,6,5,2,7,1,5,1
166127,8,28,4,0,0,0,0,0,0,0,0,0,4,6,6,3,0,3,0,4,1
100781,7,24,4,0,0,0,0,0,0,0,0,0,3,1,5,0,0,5,0,5,4
139083,6,16,4,0,0,0,0,0,0,0,0,0,1,0,4,0,0,4,0,4,2
120589,8,24,4,0,0,0,0,0,0,0,0,0,4,0,5,1,3,1,0,7,2
193935,9,33,4,0,0,0,0,0,0,0,0,0,5,1,8,2,4,2,0,5,4
49386,5,20,5,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,4,5
74407,6,20,3,0,0,0,0,0,0,0,0,0,2,0,6,3,0,2,0,5,2
115846,7,24,2,0,0,0,0,0,0,0,0,0,2,0,7,3,2,2,0,5,3
199731,9,29,5,0,0,0,0,0,0,0,0,0,5,0,5,1,3,7,2,3,1
37170,9,42,5,0,0,0,0,0,0,0,0,0,2,2,9,5,2,4,0,9,7
16460,9,42,6,0,0,0,0,0,0,0,0,0,5,2,7,5,0,7,1,7,6
4774,6,20,5,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,0,3,5
152322,7,27,4,0,0,0,0,0,0,0,0,0,3,0,3,5,0,4,0,6,4
23519,8,33,4,0,0,0,0,0,0,0,0,0,4,0,7,1,6,3,0,6,5
148118,6,22,3,0,0,0,0,0,0,0,0,0,3,0,5,2,0,2,0,5,5
173680,7,23,3,0,0,0,0,0,0,0,0,0,0,2,3,2,1,4,0,7,4
197228,9,32,5,0,0,0,0,0,0,0,0,0,5,5,8,1,2,3,0,5,2
4678,10,61,7,0,0,0,0,0,0,0,0,0,6,3,8,9,5,8,2,8,9
238927,7,30,6,0,0,0,0,0,0,0,0,0,3,4,4,3,0,5,0,4,7
16222,5,16,4,0,0,0,0,0,0,0,0,0,0,0,4,2,0,5,0,4,1
3606,9,33,4,0,0,0,0,0,0,0,0,0,3,2,7,3,1,3,0,8,4
37802,9,32,4,0,0,0,0,0,0,0,0,0,3,0,3,6,2,4,1,5,7
221,8,42,6,0,0,0,0,0,0,0,0,0,4,4,7,6,0,5,0,7,8
195938,7,26,4,0,0,0,0,0,0,0,0,0,1,0,6,4,0,4,0,7,2
85717,9,30,5,0,0,0,0,0,0,0,0,0,2,1,4,7,4,4,0,3,4
93289,10,36,4,0,0,0,0,0,0,0,0,0,5,1,6,1,3,6,1,7,5
130068,8,28,5,0,0,0,0,0,0,0,0,0,4,0,7,2,2,2,0,5,3
46593,7,33,5,0,0,0,0,0,0,0,0,0,5,6,5,0,6,1,0,6,4
108010,8,35,5,0,0,0,0,0,0,0,0,0,2,6,5,3,0,4,0,6,6
146894,9,38,4,0,0,0,0,0,0,0,0,0,7,0,9,4,1,5,3,5,2
253482,7,23,3,0,0,0,0,0,0,0,0,0,6,2,4,1,0,3,0,6,0
122186,8,29,3,0,0,0,0,0,0,0,0,0,2,0,7,3,7,4,0,3,1
256639,7,26,3,0,0,0,0,0,0,0,0,0,3,0,7,4,4,2,0,4,2
86739,6,17,3,0,0,0,0,0,0,0,0,0,2,0,3,1,0,1,0,5,5
144247,5,13,3,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,4,3
201693,8,23,2,0,0,0,0,0,0,0,0,0,2,0,5,3,0,1,1,7,2
257344,7,21,3,0,0,0,0,0,0,0,0,0,3,6,2,2,0,3,0,0,3
4813,7,11,2,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2,1,3,1
263575,8,23,4,0,0,0,0,0,0,0,0,0,4,0,5,1,1,2,1,5,4
88495,10,46,3,0,0,0,0,0,0,0,0,0,3,6,9,5,2,7,2,7,3
193360,8,17,2,0,0,0,0,0,0,0,0,0,1,1,2,1,0,6,0,3,2
82282,8,31,5,0,0,0,0,0,0,0,0,0,4,0,5,3,1,5,0,6,5
176201,8,26,4,0,0,0,0,0,0,0,0,0,3,0,7,4,1,4,0,5,1
22608,6,25,5,0,0,0,0,0,0,0,0,0,4,0,5,2,0,3,0,5,6
105225,8,34,5,0,0,0,0,0,0,0,0,0,4,3,5,7,0,5,2,3,5
160757,8,28,5,0,0,0,0,0,0,0,0,0,2,0,8,2,5,1,0,5,4
200194,9,28,3,0,0,0,0,0,0,0,0,0,4,1,5,2,7,1,1,6,0
145816,5,16,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,3,0,5,2
264523,9,36,3,0,0,0,0,0,0,0,0,0,5,4,8,4,3,3,0,5,2
135375,8,26,2,0,0,0,0,0,0,0,0,0,1,3,4,3,0,6,0,6,2
132207,8,35,4,0,0,0,0,0,0,0,0,0,4,0,4,3,8,4,0,6,2
213640,9,32,4,0,0,0,0,0,0,0,0,0,1,5,7,1,1,6,0,5,4
56295,9,36,5,0,0,0,0,0,0,0,0,0,4,2,7,1,7,3,0,6,5
2371,9,59,6,0,0,0,0,0,0,0,0,0,5,5,9,6,0,7,4,9,9
245136,10,31,5,0,0,0,0,0,0,0,0,0,4,4,8,1,1,2,1,6,4
61084,9,32,4,0,0,0,0,0,0,0,0,0,1,3,6,3,1,5,0,6,6
96344,8,26,4,0,0,0,0,0,0,0,0,0,1,0,4,1,1,4,0,7,5
24008,10,48,6,0,0,0,0,0,0,0,0,0,4,6,6,7,5,4,1,8,5
154382,8,33,5,0,0,0,0,0,0,0,0,0,4,3,4,1,0,7,0,6,5
207931,7,17,3,0,0,0,0,0,0,0,0,0,1,0,6,0,1,1,0,4,3
3154,10,36,4,0,0,0,0,0,0,0,0,0,2,6,7,1,1,3,1,6,8
122205,10,37,5,0,0,0,0,0,0,0,0,0,2,2,8,4,2,4,1,7,6
15439,9,30,5,0,0,0,0,0,0,0,0,0,2,3,9,1,3,2,0,6,3
212239,6,10,2,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,1,2
110334,7,22,6,0,0,0,0,0,0,0,0,0,2,3,6,1,0,2,0,5,3
221956,6,18,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,2,5,4
214248,6,20,3,0,0,0,0,0,0,0,0,0,2,5,2,0,0,6,0,4,1
93224,8,21,3,0,0,0,0,0,0,0,0,0,1,1,4,1,4,1,0,5,4
91049,8,35,4,0,0,0,0,0,0,0,0,0,2,4,6,0,4,7,0,6,4
24118,7,28,4,0,0,0,0,0,0,0,0,0,5,0,6,4,0,2,1,6,4
85219,6,21,5,0,0,0,0,0,0,0,0,0,2,0,5,2,0,5,0,3,4
90256,7,30,4,0,0,0,0,0,0,0,0,0,3,4,6,0,5,3,0,7,2
195117,8,26,4,0,0,0,0,0,0,0,0,0,2,1,3,0,5,4,0,8,2
235078,5,13,2,0,0,0,0,0,0,0,0,0,2,0,4,0,0,2,0,3,2
16510,8,43,6,0,0,0,0,0,0,0,0,0,5,3,6,4,4,7,0,7,7
113936,8,36,5,0,0,0,0,0,0,0,0,0,5,0,8,1,3,3,0,7,5
234158,5,20,5,0,0,0,0,0,0,0,0,0,0,4,3,0,0,5,0,4,4
251944,8,26,4,0,0,0,0,0,0,0,0,0,1,5,5,5,2,1,0,6,1
256854,8,28,2,0,0,0,0,0,0,0,0,0,5,0,7,4,1,2,0,5,1
53035,8,36,4,0,0,0,0,0,0,0,0,0,6,0,8,1,5,3,0,6,4
134992,7,22,4,0,0,0,0,0,0,0,0,0,1,0,6,1,0,2,0,6,3
99819,9,31,3,0,0,0,0,0,0,0,0,0,3,2,8,2,3,1,0,6,2
38585,7,17,3,0,0,0,0,0,0,0,0,0,1,0,5,1,1,3,0,5,1
207076,5,15,1,0,0,0,0,0,0,0,0,0,2,3,0,2,0,0,0,5,3
31623,9,34,6,0,0,0,0,0,0,0,0,0,2,2,7,4,1,5,0,6,6
206211,5,13,3,0,0,0,0,0,0,0,0,0,1,0,4,0,0,4,0,3,1
61930,7,23,4,0,0,0,0,0,0,0,0,0,3,4,1,3,0,1,0,4,7
226045,9,32,3,0,0,0,0,0,0,0,0,0,2,1,9,1,6,2,0,6,3
202519,5,14,3,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,2,3
181170,8,21,2,0,0,0,0,0,0,0,0,0,4,1,6,2,1,2,0,4,1
126794,9,27,3,0,0,0,0,0,0,0,0,0,4,1,3,3,6,3,0,1,5
142283,9,35,5,0,0,0,0,0,0,0,0,0,3,2,9,0,2,7,2,4,3
184653,7,15,3,0,0,0,0,0,0,0,0,0,1,1,6,0,1,2,0,3,1
165003,10,45,6,0,0,0,0,0,0,0,0,0,3,3,7,4,7,6,1,7,6
239480,9,21,2,0,0,0,0,0,0,0,0,0,0,6,3,3,3,3,0,1,1
248,9,61,7,0,0,0,0,0,0,0,0,0,6,8,8,8,2,7,0,8,8
128238,8,27,4,0,0,0,0,0,0,0,0,0,6,1,6,0,1,2,0,6,4
222303,8,22,3,0,0,0,0,0,0,0,0,0,2,0,4,1,4,3,1,6,1
19579,9,36,5,0,0,0,0,0,0,0,0,0,1,3,4,5,2,6,0,8,6
76462,8,35,5,0,0,0,0,0,0,0,0,0,0,0,3,2,6,3,5,7,7
191669,5,14,3,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,1,2,4
202612,7,30,4,0,0,0,0,0,0,0,0,0,3,5,4,1,5,0,0,6,6
212275,5,20,3,0,0,0,0,0,0,0,0,0,0,5,3,0,0,3,0,4,5
184445,7,22,3,0,0,0,0,0,0,0,0,0,2,1,5,1,0,2,0,4,7
176875,8,29,3,0,0,0,0,0,0,0,0,0,3,5,7,0,3,3,0,4,3
138816,7,22,3,0,0,0,0,0,0,0,0,0,0,5,2,1,0,2,1,6,5
101306,9,33,5,0,0,0,0,0,0,0,0,0,2,1,5,1,4,8,0,6,5
70022,8,26,4,0,0,0,0,0,0,0,0,0,1,2,4,2,0,5,1,5,6
95038,6,22,5,0,0,0,0,0,0,0,0,0,2,0,4,3,0,3,0,6,4
107530,10,38,4,0,0,0,0,0,0,0,0,0,2,3,7,3,7,1,1,6,6
55462,7,21,2,0,0,0,0,0,0,0,0,0,2,0,4,3,2,1,0,3,6
192111,8,18,1,0,0,0,0,0,0,0,0,0,0,1,7,1,3,2,0,2,1
6342,8,40,5,0,0,0,0,0,0,0,0,0,4,0,7,5,6,3,1,7,7
52185,7,24,2,0,0,0,0,0,0,0,0,0,3,0,2,6,2,2,0,7,2
85101,8,35,4,0,0,0,0,0,0,0,0,0,5,0,8,6,5,0,0,3,6
53428,9,34,4,0,0,0,0,0,0,0,0,0,4,2,8,2,7,2,0,5,2
93919,10,44,4,0,0,0,0,0,0,0,0,0,5,3,8,3,8,5,2,6,2
79052,8,40,5,0,0,0,0,0,0,0,0,0,5,4,8,0,2,6,0,8,2
84064,6,23,3,0,0,0,0,0,0,0,0,0,3,0,6,2,0,2,0,6,4
95275,5,14,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,4,5
8029,10,40,4,0,0,0,0,0,0,0,0,0,4,1,6,3,5,4,2,10,3
260347,7,24,4,0,0,0,0,0,0,0,0,0,3,1,5,2,0,5,0,4,4
213336,7,30,4,0,0,0,0,0,0,0,0,0,3,5,6,5,0,5,0,2,4
119692,7,23,3,0,0,0,0,0,0,0,0,0,4,0,7,1,1,2,0,3,5
41738,7,24,4,0,0,0,0,0,0,0,0,0,1,3,5,2,0,6,0,6,1
102900,8,33,5,0,0,0,0,0,0,0,0,0,5,0,6,3,3,1,0,7,5
45950,10,29,3,0,0,0,0,0,0,0,0,0,1,5,5,1,4,6,1,1,4
3361,7,24,3,0,0,0,0,0,0,0,0,0,2,0,2,2,0,4,1,6,7
266204,8,20,2,0,0,0,0,0,0,0,0,0,1,0,6,0,1,2,2,6,1
49984,8,37,6,0,0,0,0,0,0,0,0,0,4,3,6,6,0,7,1,5,5
109609,8,24,2,0,0,0,0,0,0,0,0,0,2,0,5,1,1,2,0,6,6
214730,6,15,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,2,4,4
111152,8,29,4,0,0,0,0,0,0,0,0,0,2,4,6,2,2,2,0,8,3
60831,6,31,5,0,0,0,0,0,0,0,0,0,5,0,6,5,0,4,0,6,5
33013,6,24,3,0,0,0,0,0,0,0,0,0,2,0,5,2,0,4,0,6,5
8780,8,23,3,0,0,0,0,0,0,0,0,0,1,0,4,3,0,1,2,6,5
216140,7,24,2,0,0,0,0,0,0,0,0,0,3,0,7,0,1,4,0,5,2
212610,6,14,2,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,4,5
134879,7,19,3,0,0,0,0,0,0,0,0,0,0,1,3,1,2,1,0,4,7
210119,8,23,4,0,0,0,0,0,0,0,0,0,4,3,8,3,1,1,0,0,1
130797,6,16,2,0,0,0,0,0,0,0,0,0,3,0,3,0,1,1,0,4,4
14502,7,23,5,0,0,0,0,0,0,0,0,0,2,0,5,1,0,4,5,2,4
119033,10,31,3,0,0,0,0,0,0,0,0,0,1,1,5,3,1,4,2,8,5
40405,7,22,3,0,0,0,0,0,0,0,0,0,2,0,5,1,0,2,1,7,4
162054,9,33,4,0,0,0,0,0,0,0,0,0,2,8,6,3,1,4,0,4,2
43166,7,32,5,0,0,0,0,0,0,0,0,0,4,0,6,4,2,4,0,7,5
132372,7,22,3,0,0,0,0,0,0,0,0,0,1,0,7,0,5,1,0,4,1
197893,7,18,3,0,0,0,0,0,0,0,0,0,2,0,3,2,1,1,0,3,6
51280,8,24,3,0,0,0,0,0,0,0,0,0,7,1,2,1,1,2,0,6,4
144530,8,23,3,0,0,0,0,0,0,0,0,0,8,2,2,1,2,2,0,3,3
21033,7,24,3,0,0,0,0,0,0,0,0,0,3,1,4,0,2,7,0,6,0
41323,6,20,4,0,0,0,0,0,0,0,0,0,0,0,4,3,1,4,0,3,5
121168,10,36,5,0,0,0,0,0,0,0,0,0,2,3,7,7,1,3,2,7,1
155197,5,17,4,0,0,0,0,0,0,0,0,0,0,0,4,1,0,3,0,4,5
33397,9,49,5,0,0,0,0,0,0,0,0,0,5,1,8,6,6,4,0,8,7
12608,8,25,3,0,0,0,0,0,0,0,0,0,2,0,6,2,1,2,0,6,5
222998,6,18,3,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,0,2,0
212899,6,19,3,0,0,0,0,0,0,0,0,0,0,1,5,2,0,4,0,5,2
