user_id,place_id,datetime,timezone,lat,lon,cluster_id,sampled_count,planning_area,category
215286,4b5988bdf964a520738b28e3,Sun Apr 29 13:27:18 +0000 2012,480,1.299462,103.85568,13,1,DOWNTOWN CORE,Italian Restaurant
115048,4d206a20e56f6ea891ea741d,Sun Apr 29 13:56:32 +0000 2012,480,1.314982,103.764893,13,1,CLEMENTI,Grocery Store
115048,4bc51f3e6c26b713a3f9eaf3,Tue May 01 23:19:13 +0000 2012,480,1.310435,103.758316,13,1,CLEMENTI,High School
45021,4e5c4616aeb7a6ca53df555b,Wed May 02 01:10:44 +0000 2012,480,1.294477,103.806335,13,1,QUEENSTOWN,General Travel
263427,4bd1616fa8b3a593c6a9655f,Wed May 02 04:33:35 +0000 2012,480,1.325341,103.941238,13,1,BEDOK,Doctor's Office
105512,4c43d54b429a0f477400481e,Wed May 02 09:54:06 +0000 2012,480,1.301225,103.838543,13,1,ORCHARD,Sporting Goods Shop
234093,4c6237ccde1b2d7f59eae170,Wed May 02 10:42:58 +0000 2012,480,1.320611,103.912612,13,1,BEDOK,Cosmetics Shop
224598,4babefd7f964a5201dd73ae3,Thu May 03 09:30:05 +0000 2012,480,1.34287,103.933496,13,1,TAMPINES,College Stadium
67085,4b058810f964a52063af22e3,Fri May 04 06:47:49 +0000 2012,480,1.294088,103.777714,13,1,QUEENSTOWN,University
67085,4c2b10b877cfe21e14e2b3f1,Fri May 04 07:36:35 +0000 2012,480,1.297091,103.772701,13,1,QUEENSTOWN,Bus Station
67085,4bd70c3a7b1876b0fc798d86,Fri May 04 08:02:14 +0000 2012,480,1.29368,103.784645,13,1,QUEENSTOWN,Subway
80154,4d303026789a8cfa36512cc6,Fri May 04 12:14:32 +0000 2012,480,1.300773,103.859231,13,1,ROCHOR,Middle Eastern Restaurant
209590,4b6f9f0ff964a52032f82ce3,Fri May 04 12:27:49 +0000 2012,480,1.352751,103.94384,13,1,TAMPINES,Japanese Restaurant
70484,4b1dc121f964a520dc1424e3,Fri May 04 12:55:30 +0000 2012,480,1.372462,103.893832,13,1,HOUGANG,Library
145816,4b5bb91af964a520441229e3,Sat May 05 00:52:34 +0000 2012,480,1.299773,103.797991,13,1,QUEENSTOWN,Food Court
7076,4b594fb5f964a520c08428e3,Sat May 05 03:33:34 +0000 2012,480,1.265024,103.821652,13,1,BUKIT MERAH,Mobile Phone Shop
209590,4bb20581f964a5209bb23ce3,Sat May 05 05:19:49 +0000 2012,480,1.319204,103.912555,13,1,BEDOK,Restaurant
45021,4c380d17ae2da593bb2000c6,Sat May 05 05:20:23 +0000 2012,480,1.302655,103.798338,13,1,QUEENSTOWN,Bus Station
188471,4c8867330f3c236a94d9f25c,Sat May 05 05:58:07 +0000 2012,480,1.30149,103.838396,13,1,ORCHARD,Asian Restaurant
193935,4d5e50d49f67f04daad35efb,Sat May 05 07:14:24 +0000 2012,480,1.302712,103.852944,13,1,ROCHOR,Hardware Store
224598,4cfe2007c6cca35d8a599a32,Sat May 05 07:23:33 +0000 2012,480,1.300073,103.84245,13,1,ORCHARD,Cosmetics Shop
193935,4da6f74893a04785b90afce9,Sat May 05 08:18:00 +0000 2012,480,1.306726,103.856208,13,1,ROCHOR,Dessert Shop
26147,4da84e4793a021ab13c61abf,Sat May 05 08:42:57 +0000 2012,480,1.329802,103.681328,13,1,JURONG WEST,Pool Hall
80154,4d44a2c5bbb1a14354174972,Sat May 05 09:36:32 +0000 2012,480,1.376547,103.954489,13,1,PASIR RIS,Event Space
263427,4c10d666ce640f47387b3a52,Sat May 05 09:58:13 +0000 2012,480,1.304021,103.809762,13,1,TANGLIN,Diner
115048,4c3e96970596c92852958478,Sat May 05 09:58:52 +0000 2012,480,1.315309,103.766898,13,1,CLEMENTI,Coffee Shop
188471,4bc81ea50050b71399e4b93b,Sat May 05 10:03:48 +0000 2012,480,1.301355,103.83661,13,1,ORCHARD,Italian Restaurant
7076,4b6e6a32f964a52082bc2ce3,Sat May 05 10:13:08 +0000 2012,480,1.293409,103.831484,13,1,SINGAPORE RIVER,Grocery Store
3544,4b6ba513f964a52006142ce3,Sat May 05 10:17:36 +0000 2012,480,1.265136,103.819801,13,1,BUKIT MERAH,Sandwich Place
115846,4b05880af964a52093ad22e3,Sat May 05 10:40:22 +0000 2012,480,1.288553,103.837152,13,1,SINGAPORE RIVER,Hotel
188599,4bac8636f964a52045f93ae3,Sat May 05 10:54:58 +0000 2012,480,1.291834,103.863721,13,1,DOWNTOWN CORE,Plaza
67085,4bb759b8ef159c745f0e77f7,Sat May 05 12:18:00 +0000 2012,480,1.302251,103.916674,13,1,MARINE PARADE,Farm
45021,4b9ddb00f964a52040c036e3,Sat May 05 12:38:10 +0000 2012,480,1.304707,103.831573,13,1,ORCHARD,Burger Joint
80154,4c8f9221b3bcb60cf6b56227,Sat May 05 13:33:03 +0000 2012,480,1.372344,103.949568,13,1,PASIR RIS,Fast Food Restaurant
215286,4f1f9329e4b017841bdcba77,Sat May 05 15:04:44 +0000 2012,480,1.303065,103.765358,13,1,CLEMENTI,Chinese Restaurant
188471,4b07dfa8f964a520a70023e3,Mon May 07 08:04:09 +0000 2012,480,1.319977,103.843457,13,1,NOVENA,Japanese Restaurant
209590,4ca6af40d971b1f7040803e1,Mon May 07 08:25:15 +0000 2012,480,1.308718,103.880465,13,1,GEYLANG,Student Center
188471,4b751dcbf964a52066fe2de3,Mon May 07 10:26:31 +0000 2012,480,1.301051,103.841731,13,1,ORCHARD,Internet Cafe
110087,4b59a40cf964a520629028e3,Mon May 07 11:51:03 +0000 2012,480,1.295632,103.833365,13,1,RIVER VALLEY,Italian Restaurant
70484,4b4de929f964a520d6da26e3,Wed May 09 02:31:30 +0000 2012,480,1.353574,103.870904,13,1,SERANGOON,Fast Food Restaurant
134508,4b5845c2f964a520695028e3,Wed May 09 06:42:59 +0000 2012,480,1.30723,103.833981,13,1,ORCHARD,Thai Restaurant
209590,4b058814f964a520a2b022e3,Wed May 09 08:44:22 +0000 2012,480,1.306405,103.828727,13,1,ORCHARD,Mall
209590,4c89d3d39ef0224b13b9557b,Wed May 09 08:46:54 +0000 2012,480,1.306208,103.828794,13,1,ORCHARD,Kids Store
209590,4bb2d07eeb3e95211a8eca0a,Wed May 09 10:54:20 +0000 2012,480,1.342744,103.953225,13,1,TAMPINES,Sushi Restaurant
188471,4eae909e9adf5c72dec3b787,Wed May 09 11:01:56 +0000 2012,480,1.286542,103.827256,13,1,BUKIT MERAH,Sushi Restaurant
147520,4bdce4bdc79cc928509b88e9,Wed May 09 13:16:10 +0000 2012,480,1.323456,103.828204,13,1,NOVENA,High School
204615,4c0614a08f8fa59330c7f20d,Thu May 10 01:09:03 +0000 2012,480,1.393977,103.914277,13,1,PUNGGOL,Dessert Shop
188471,4b656f6af964a5207ff02ae3,Fri May 11 02:16:44 +0000 2012,480,1.322362,103.813484,13,1,TANGLIN,Fast Food Restaurant
17702,4d0d8fd98010548104801f96,Fri May 11 05:51:08 +0000 2012,480,1.3503,103.872903,13,1,SERANGOON,Japanese Restaurant
17702,4cdd1e546ad1a0939a6ef556,Fri May 11 06:46:19 +0000 2012,480,1.350421,103.872256,13,1,SERANGOON,Furniture / Home Store
17702,4cdd03f3930af04d71b09397,Fri May 11 07:07:57 +0000 2012,480,1.350506,103.872339,13,1,SERANGOON,Electronics Store
17702,4facbcdae4b027b73603216b,Fri May 11 07:16:45 +0000 2012,480,1.3512,103.872475,13,1,SERANGOON,Clothing Store
17702,4d172bdb25cda143eafb74d6,Fri May 11 11:52:53 +0000 2012,480,1.350772,103.872407,13,1,SERANGOON,Seafood Restaurant
147520,4b723a13f964a520b7742de3,Fri May 11 12:02:49 +0000 2012,480,1.317145,103.844278,13,1,NOVENA,German Restaurant
80154,4c627014edd320a15ae3ac29,Fri May 11 13:05:24 +0000 2012,480,1.376014,103.954279,13,1,PASIR RIS,Food Court
234093,4f6543a0e4b02cbb7fd6f7b9,Fri May 11 13:24:32 +0000 2012,480,1.302025,103.905151,13,1,MARINE PARADE,Clothing Store
157873,4b7cbecbf964a520e0a32fe3,Fri May 11 21:29:01 +0000 2012,480,1.316248,103.894379,13,1,GEYLANG,Mall
263427,4b9b1bbcf964a5204bf335e3,Sat May 12 03:41:46 +0000 2012,480,1.298444,103.838974,13,1,ORCHARD,Thai Restaurant
115846,4b05880bf964a520c1ad22e3,Sat May 12 05:20:19 +0000 2012,480,1.311657,103.836679,13,1,NEWTON,Hotel
234093,4e70294a2271c7e78baec7bb,Sat May 12 06:36:47 +0000 2012,480,1.31877,103.893791,13,1,GEYLANG,Tea Room
8025,4c6e726a9b7cef3b6c56f42a,Sat May 12 07:34:34 +0000 2012,480,1.294206,103.85788,13,1,DOWNTOWN CORE,Caf
115048,4bffa6a4369476b04e108e1f,Sat May 12 08:59:35 +0000 2012,480,1.314709,103.77006,13,1,CLEMENTI,Chinese Restaurant
3606,4d2060796e8c37048dddf89f,Sat May 12 10:01:27 +0000 2012,480,1.392948,103.917358,13,1,PUNGGOL,Theme Park
3606,4d3586972e56236a444938b4,Sat May 12 11:55:12 +0000 2012,480,1.327538,103.867454,13,1,KALLANG,Chinese Restaurant
209590,4d3000f182fd54813236afa8,Sat May 12 12:59:01 +0000 2012,480,1.302166,103.904779,13,1,MARINE PARADE,Jewelry Store
41607,4b087bc4f964a520cd0c23e3,Sat May 12 13:43:16 +0000 2012,480,1.294742,103.8598,13,1,DOWNTOWN CORE,Grocery Store
110334,4b24d09bf964a520f46924e3,Sun May 13 03:19:09 +0000 2012,480,1.310182,103.795709,13,1,BUKIT TIMAH,Grocery Store
147520,4db3de7e7abad708f24a7b83,Sun May 13 04:50:41 +0000 2012,480,1.284174,103.816574,13,1,BUKIT MERAH,Church
17702,4faf5171e4b0664ab7e71ff9,Sun May 13 06:15:59 +0000 2012,480,1.295154,103.860561,13,1,DOWNTOWN CORE,Church
193935,4ea8bba799114a2b12246ecf,Sun May 13 06:21:37 +0000 2012,480,1.303689,103.833839,13,1,ORCHARD,School
193935,4cc251b8bde8f04db4f39d4b,Sun May 13 09:33:52 +0000 2012,480,1.281536,103.840797,13,1,OUTRAM,Vegetarian / Vegan Restaurant
80154,4e0c18041838fa426ac54376,Sun May 13 11:05:26 +0000 2012,480,1.374031,103.951695,13,1,PASIR RIS,Gym / Fitness Center
232144,4b432ab2f964a520b7dc25e3,Sun May 13 11:07:57 +0000 2012,480,1.291836,103.856249,13,1,DOWNTOWN CORE,Seafood Restaurant
80154,4e9f047dbe7b048b34b5c06b,Sun May 13 11:09:02 +0000 2012,480,1.374307,103.951435,13,1,PASIR RIS,Fast Food Restaurant
115048,4b494891f964a5205b6c26e3,Sun May 13 12:07:43 +0000 2012,480,1.31687,103.765698,13,1,CLEMENTI,Indian Restaurant
67085,4cea42aed99f721e137fba73,Sun May 13 13:19:10 +0000 2012,480,1.350567,103.872243,13,1,SERANGOON,Drugstore / Pharmacy
70484,4cebd72c0f196dcb1d165aae,Mon May 14 02:43:41 +0000 2012,480,1.351279,103.872213,13,1,SERANGOON,Fast Food Restaurant
215286,4e0a9c1b62e1c76af9ed0cec,Mon May 14 06:18:35 +0000 2012,480,1.283153,103.817217,13,1,BUKIT MERAH,Tea Room
209590,4daab61bfa8cc764973b52bf,Mon May 14 07:25:53 +0000 2012,480,1.352566,103.943877,13,1,TAMPINES,Salon / Barbershop
3544,4fa3abc7e4b012fefc01c451,Mon May 14 07:31:34 +0000 2012,480,1.302612,103.835815,13,1,ORCHARD,Miscellaneous Shop
26147,4dad004d4b22ee6dec11f4ed,Mon May 14 07:34:19 +0000 2012,480,1.287193,103.841759,13,1,OUTRAM,Coffee Shop
118944,4c27ffa0e19720a1fa62f758,Mon May 14 11:55:41 +0000 2012,480,1.307357,103.792475,13,1,QUEENSTOWN,Bus Station
118944,4d22fcb5e56f6ea85469891d,Mon May 14 12:12:41 +0000 2012,480,1.293325,103.785118,13,1,QUEENSTOWN,Bus Line
209590,4c903161590ab1f7b697e57d,Mon May 14 14:43:47 +0000 2012,480,1.347418,103.935986,13,1,TAMPINES,Indian Restaurant
158687,4c2aa460bbc7e21ed7a33582,Mon May 14 23:55:39 +0000 2012,480,1.308255,103.780267,13,1,QUEENSTOWN,College Academic Building
118944,4b99bfb1f964a520df8f35e3,Tue May 15 04:57:38 +0000 2012,480,1.311722,103.769603,13,1,CLEMENTI,Bus Line
115846,4e215f5be4cdf68591848ae7,Tue May 15 05:11:57 +0000 2012,480,1.352728,103.944047,13,1,TAMPINES,Food & Drink Shop
158687,4fa75e37e4b038e6a3c64b5d,Tue May 15 07:06:29 +0000 2012,480,1.307537,103.779957,13,1,QUEENSTOWN,College Arts Building
118944,4cd2bc2921d94688e81cec90,Tue May 15 07:26:24 +0000 2012,480,1.282761,103.852515,13,1,DOWNTOWN CORE,Bus Line
118944,4ca19afb46978cfaf88abd7f,Tue May 15 07:40:56 +0000 2012,480,1.286292,103.80429,13,1,BUKIT MERAH,Student Center
118944,4d949bd5b550a09363298a87,Tue May 15 09:56:39 +0000 2012,480,1.312086,103.890495,13,1,GEYLANG,Bus Line
115846,4baf87bcf964a520af073ce3,Tue May 15 10:23:24 +0000 2012,480,1.35264,103.940483,13,1,TAMPINES,Stadium
118944,4cb3a7b5dd619c74ece0e590,Tue May 15 12:53:42 +0000 2012,480,1.273665,103.801575,13,1,QUEENSTOWN,Mall
158687,4cc69852d43ba1434ac474f8,Wed May 16 04:06:07 +0000 2012,480,1.308623,103.779793,13,1,QUEENSTOWN,College Library
158687,4f94cc46e4b03c105467a285,Wed May 16 04:57:29 +0000 2012,480,1.307769,103.780161,13,1,QUEENSTOWN,College Auditorium
134508,4b279086f964a5206a8724e3,Wed May 16 05:53:48 +0000 2012,480,1.312558,103.765987,13,1,CLEMENTI,Fast Food Restaurant
158687,4b14853ef964a5202da423e3,Wed May 16 06:42:07 +0000 2012,480,1.286236,103.827024,13,1,BUKIT MERAH,Subway
70484,4c11e52a8559ef3b43d46a53,Wed May 16 09:30:05 +0000 2012,480,1.349153,103.869474,13,1,SERANGOON,High School
158687,4bee6500d355a59335d90a60,Wed May 16 10:14:32 +0000 2012,480,1.303693,103.83374,13,1,ORCHARD,Bus Station
193935,4bbf3c7598f495218146d263,Wed May 16 11:19:41 +0000 2012,480,1.264999,103.82462,13,1,BUKIT MERAH,Nightclub
188471,4baa3a08f964a52060553ae3,Wed May 16 11:47:57 +0000 2012,480,1.3112,103.795022,13,1,QUEENSTOWN,Thai Restaurant
188471,4bf8c6cf5317a5930471007f,Wed May 16 12:16:36 +0000 2012,480,1.310821,103.795524,13,1,QUEENSTOWN,Ice Cream Shop
110087,4b33877ef964a5205e1a25e3,Wed May 16 12:18:14 +0000 2012,480,1.299009,103.847824,13,1,MUSEUM,Ice Cream Shop
118944,4b531d76f964a5204e8f27e3,Thu May 17 06:39:32 +0000 2012,480,1.286466,103.827691,13,1,BUKIT MERAH,Sandwich Place
118944,4ce99e43fe90a35d757c490e,Thu May 17 08:59:02 +0000 2012,480,1.267122,103.826723,13,1,BUKIT MERAH,Bus Line
209590,4bc557530a30d13af3f9599c,Thu May 17 10:30:53 +0000 2012,480,1.279361,103.835349,13,1,BUKIT MERAH,Breakfast Spot
134508,4b68089cf964a520a8642be3,Thu May 17 10:54:32 +0000 2012,480,1.29323,103.827024,13,1,TANGLIN,Ice Cream Shop
110087,4cff793a6923721ecf7cbf3b,Thu May 17 12:44:49 +0000 2012,480,1.280391,103.854017,13,1,DOWNTOWN CORE,Brewery
209590,4b45e023f964a520831126e3,Fri May 18 12:16:22 +0000 2012,480,1.312651,103.924796,13,1,BEDOK,Thai Restaurant
3606,4b21ac37f964a520e43f24e3,Fri May 18 12:34:31 +0000 2012,480,1.295107,103.858792,13,1,DOWNTOWN CORE,Fast Food Restaurant
204615,4dcf9ab5e4cd130e16849847,Fri May 18 13:14:34 +0000 2012,480,1.394265,103.914396,13,1,PUNGGOL,Plaza
25014,4b433a5bf964a52042dd25e3,Fri May 18 22:59:00 +0000 2012,480,1.327896,103.678493,13,1,PIONEER,Train Station
164380,4f124c71e4b0725fecdcc581,Sat May 19 04:42:02 +0000 2012,480,1.294716,103.838623,13,1,RIVER VALLEY,Temple
7076,4b418959f964a52061c725e3,Sat May 19 06:01:59 +0000 2012,480,1.265007,103.820004,13,1,BUKIT MERAH,Food Court
209590,4d390f34acf1b60c97188718,Sat May 19 07:54:17 +0000 2012,480,1.319843,103.912321,13,1,BEDOK,Wine Bar
193935,4c808fa0d4e2370415ff5588,Sat May 19 09:03:25 +0000 2012,480,1.283645,103.850002,13,1,DOWNTOWN CORE,General Travel
17702,4e87e12f7ee67bb159e272c1,Sat May 19 09:38:52 +0000 2012,480,1.29707,103.857343,13,1,DOWNTOWN CORE,Church
7076,4b66d786f964a520092d2be3,Sat May 19 10:01:20 +0000 2012,480,1.265213,103.82256,13,1,BUKIT MERAH,Grocery Store
209590,4bcd88788920b7138bd19fdc,Sat May 19 11:30:00 +0000 2012,480,1.293352,103.856457,13,1,DOWNTOWN CORE,Clothing Store
17702,4fb7869be4b0516e87345308,Sat May 19 11:40:52 +0000 2012,480,1.359751,103.884548,13,1,HOUGANG,Dim Sum Restaurant
118944,4e5dbf6b7d8b67dc8feb223a,Sat May 19 11:54:27 +0000 2012,480,1.30701,103.790064,13,1,QUEENSTOWN,Neighborhood
118944,4fb78bbae4b02db3079f37b0,Sat May 19 12:02:07 +0000 2012,480,1.308174,103.791718,13,1,QUEENSTOWN,Moving Target
118944,4b40724ef964a52044b825e3,Sat May 19 13:03:00 +0000 2012,480,1.293125,103.762314,13,1,QUEENSTOWN,Harbor / Marina
17702,4b949764f964a5202f7e34e3,Mon May 21 10:56:00 +0000 2012,480,1.287588,103.860819,13,1,DOWNTOWN CORE,Bridge
17702,4ce55576ca41236ac9b37b4b,Mon May 21 11:05:54 +0000 2012,480,1.284048,103.858491,13,1,DOWNTOWN CORE,Scenic Lookout
118944,4c1181f517002d7fb061e609,Tue May 22 05:14:13 +0000 2012,480,1.300145,103.802379,13,1,QUEENSTOWN,High School
118944,4b7e3da7f964a520fde62fe3,Tue May 22 06:20:52 +0000 2012,480,1.298542,103.805287,13,1,QUEENSTOWN,Library
115048,4d48a99248a06dcb5e0766a2,Tue May 22 06:30:26 +0000 2012,480,1.310459,103.757975,13,1,CLEMENTI,Cafeteria
90216,4d0c8fbf5c46a093782809b4,Tue May 22 10:52:19 +0000 2012,480,1.335532,103.955491,13,1,TAMPINES,Pool
188471,4b70fa56f964a52062362de3,Tue May 22 12:00:47 +0000 2012,480,1.307443,103.833488,13,1,ORCHARD,Ramen /  Noodle House
3606,4db2bd541e7248d1357c2573,Thu May 24 00:01:40 +0000 2012,480,1.328858,103.93706,13,1,BEDOK,Coffee Shop
25014,4b10e2f1f964a5207b7623e3,Thu May 24 10:03:30 +0000 2012,480,1.34066,103.847194,13,1,TOA PAYOH,Subway
110310,4b568dbbf964a520fa1428e3,Fri May 25 08:59:58 +0000 2012,480,1.303355,103.765182,13,1,CLEMENTI,Coffee Shop
26147,4dc67e67c65b89d3ca88c7c8,Fri May 25 10:25:47 +0000 2012,480,1.315095,103.765002,13,1,CLEMENTI,Asian Restaurant
17702,4dd8d6fad22d38ef430b1bf9,Fri May 25 12:17:04 +0000 2012,480,1.294903,103.860454,13,1,DOWNTOWN CORE,Church
110087,4fb380d0e4b030072b6db977,Fri May 25 12:32:43 +0000 2012,480,1.289014,103.853665,13,1,DOWNTOWN CORE,Performing Arts Venue
232144,4d0f28a959606dcbecfb6c3e,Sat May 26 03:34:39 +0000 2012,480,1.347086,103.938314,13,1,TAMPINES,Medical Center
17702,4cde6a4e3644a09387f64b9f,Sat May 26 04:12:30 +0000 2012,480,1.354279,103.870544,13,1,SERANGOON,Coffee Shop
41607,4b86600bf964a520e08731e3,Sat May 26 05:02:14 +0000 2012,480,1.350228,103.87261,13,1,SERANGOON,Bus Station
3544,4b471757f964a520442b26e3,Sat May 26 05:08:10 +0000 2012,480,1.304772,103.831485,13,1,ORCHARD,Boutique
3544,4f094651e4b0e8907b7c9ec3,Sat May 26 05:47:43 +0000 2012,480,1.304806,103.831682,13,1,ORCHARD,Boutique
41607,4ed4e3995c5c6e2493107199,Sat May 26 06:04:19 +0000 2012,480,1.358937,103.873887,13,1,SERANGOON,Bus Line
70484,4d228f1ef7a9a1439b9e409f,Sat May 26 07:56:18 +0000 2012,480,1.349851,103.873285,13,1,SERANGOON,Asian Restaurant
248210,4bda5d2563c5c9b61deb2368,Sat May 26 08:10:06 +0000 2012,480,1.303576,103.835724,13,1,ORCHARD,Caf
188471,4b946a55f964a5208a7834e3,Sat May 26 08:49:36 +0000 2012,480,1.301174,103.851929,13,1,ROCHOR,University
228676,4e2a8fe5a809f1b164062159,Sun May 27 00:41:14 +0000 2012,480,1.289583,103.868952,13,1,MARINA EAST,Park
90216,4fbd6de8e4b0fc2681186ecd,Sun May 27 04:26:23 +0000 2012,480,1.289087,103.862968,13,1,DOWNTOWN CORE,General Entertainment
3544,4d8497847e8ef04d6fd80dbe,Sun May 27 05:54:37 +0000 2012,480,1.264312,103.820028,13,1,BUKIT MERAH,Korean Restaurant
67085,4b16fdb2f964a52094c023e3,Sun May 27 06:23:02 +0000 2012,480,1.320345,103.955512,13,1,BEDOK,Food Court
115048,4b058819f964a520d6b122e3,Sun May 27 07:09:38 +0000 2012,480,1.294431,103.782971,13,1,QUEENSTOWN,Hospital
25014,4c7df04c3b22a1cd3482609e,Sun May 27 07:48:34 +0000 2012,480,1.292743,103.858167,13,1,DOWNTOWN CORE,Event Space
17702,4ef70cc80e013b2125cb2228,Sun May 27 08:52:03 +0000 2012,480,1.295627,103.858693,13,1,DOWNTOWN CORE,Restaurant
45021,4f9a6026e4b043736e6e4f89,Sun May 27 09:10:18 +0000 2012,480,1.28348,103.81987,13,1,BUKIT MERAH,Moving Target
3544,4c38908cdfb0e21e6bbeaea8,Sun May 27 09:42:20 +0000 2012,480,1.285507,103.826637,13,1,BUKIT MERAH,Bus Line
118944,4f0173acc5126f14b8f162b8,Sun May 27 09:52:34 +0000 2012,480,1.264537,103.805639,13,1,BUKIT MERAH,Hiking Trail
3544,4ebf9de3be7b04923c5bbec3,Sun May 27 09:59:44 +0000 2012,480,1.276341,103.819625,13,1,BUKIT MERAH,Basketball Court
110310,4b0678f8f964a52020ec22e3,Sun May 27 12:06:00 +0000 2012,480,1.31344,103.764962,13,1,CLEMENTI,Neighborhood
228676,4b89071af964a520e81832e3,Sun May 27 12:40:46 +0000 2012,480,1.300717,103.840279,13,1,ORCHARD,Sushi Restaurant
209590,4d4616a47e2e548130dc708f,Mon May 28 06:21:33 +0000 2012,480,1.352703,103.945106,13,1,TAMPINES,Cosmetics Shop
6601,4b52ec0ef964a520a38a27e3,Mon May 28 06:52:13 +0000 2012,480,1.252319,103.816138,13,1,SOUTHERN ISLANDS,Restaurant
158687,4c44ea402d3ec9b6f6972fae,Mon May 28 06:58:15 +0000 2012,480,1.309693,103.778729,13,1,QUEENSTOWN,College Auditorium
126525,4c0701c52e80a593e31175f9,Mon May 28 07:45:36 +0000 2012,480,1.350572,103.891707,13,1,HOUGANG,Coffee Shop
3544,4bd17153caff9521e6a7d0f0,Mon May 28 08:40:08 +0000 2012,480,1.321289,103.887448,13,1,GEYLANG,Basketball Stadium
3544,4d58df144d9a721ebee83a0e,Mon May 28 08:40:43 +0000 2012,480,1.320979,103.887771,13,1,GEYLANG,Basketball Court
215286,4e52350bb0fbfe59e9d33f7b,Mon May 28 08:54:55 +0000 2012,480,1.300199,103.838198,13,1,ORCHARD,Tea Room
126525,4b62be31f964a520fc502ae3,Mon May 28 08:57:49 +0000 2012,480,1.289205,103.844867,13,1,SINGAPORE RIVER,Seafood Restaurant
158687,4cad0dcaf47ea143f5c79621,Mon May 28 10:32:26 +0000 2012,480,1.31118,103.778417,13,1,QUEENSTOWN,Bus Station
6601,4cf18148899c6ea8d305f1c1,Tue May 29 05:26:49 +0000 2012,480,1.283877,103.858867,13,1,DOWNTOWN CORE,Boutique
6601,4bef676ad1b7d13ac2c7cdec,Tue May 29 07:38:24 +0000 2012,480,1.303501,103.834507,13,1,ORCHARD,Boutique
6601,4b4dd141f964a52068d826e3,Tue May 29 11:10:12 +0000 2012,480,1.304503,103.830604,13,1,ORCHARD,Sushi Restaurant
204615,4bdd511b645e0f474d466b19,Tue May 29 11:46:52 +0000 2012,480,1.394278,103.913062,13,1,PUNGGOL,Doctor's Office
11061,4b05880af964a52094ad22e3,Tue May 29 12:19:53 +0000 2012,480,1.317065,103.841629,13,1,NOVENA,Hotel
6601,4b94d942f964a5202d8534e3,Wed May 30 01:47:52 +0000 2012,480,1.282278,103.84421,13,1,OUTRAM,Food Court
41607,4e2ff899d22daa76ed9b24ab,Wed May 30 05:15:36 +0000 2012,480,1.351022,103.872582,13,1,SERANGOON,Ramen /  Noodle House
158687,4dc5084fb0fb5556cce614a2,Wed May 30 06:33:26 +0000 2012,480,1.315178,103.764872,13,1,CLEMENTI,Kids Store
118944,4e2a3e78ae605c533a2b3541,Thu May 31 14:04:06 +0000 2012,480,1.310799,103.795379,13,1,QUEENSTOWN,Dessert Shop
228676,4ea7d696be7b572daabc3e75,Fri Jun 01 09:11:07 +0000 2012,480,1.304971,103.787973,13,1,QUEENSTOWN,Caf
228676,4ba71fdbf964a520e98139e3,Fri Jun 01 10:07:10 +0000 2012,480,1.32277,103.81461,13,1,TANGLIN,Italian Restaurant
17702,4b7f4351f964a5205d2330e3,Fri Jun 01 11:50:24 +0000 2012,480,1.352651,103.875612,13,1,SERANGOON,Church
209590,4d3d65f28edf37045b39b9a5,Fri Jun 01 12:09:48 +0000 2012,480,1.352374,103.943248,13,1,TAMPINES,Thai Restaurant
67085,4b058818f964a520c9b122e3,Fri Jun 01 13:15:35 +0000 2012,480,1.310916,103.76511,13,1,CLEMENTI,Gym
7076,4ca6ec0197c8a1cd215375a5,Sun Jun 03 01:10:52 +0000 2012,480,1.302111,103.774023,13,1,QUEENSTOWN,College Gym
118944,4cee2280f7ac8eece593e71e,Sun Jun 03 04:32:42 +0000 2012,480,1.286483,103.804193,13,1,BUKIT MERAH,General College & University
193935,4cb4262075ebb60c5045e0ad,Sun Jun 03 05:45:54 +0000 2012,480,1.269645,103.819138,13,1,BUKIT MERAH,Light Rail
17702,4bd7104c7b1876b0e3838d86,Sun Jun 03 05:46:34 +0000 2012,480,1.283062,103.859167,13,1,DOWNTOWN CORE,Subway
193935,4d17ef756d103704dc3c3bbd,Sun Jun 03 07:49:46 +0000 2012,480,1.255388,103.817325,13,1,SOUTHERN ISLANDS,Museum
8025,4d159e10816af04d849644c2,Sun Jun 03 07:56:35 +0000 2012,480,1.311568,103.856157,13,1,KALLANG,Dim Sum Restaurant
193935,4c26e3475c5ca593930e47fe,Sun Jun 03 08:40:25 +0000 2012,480,1.255326,103.816675,13,1,SOUTHERN ISLANDS,General Entertainment
145816,4be372a01dd22d7f2ed296bd,Sun Jun 03 08:59:45 +0000 2012,480,1.292994,103.853384,13,1,DOWNTOWN CORE,Burger Joint
118944,4b15085cf964a520f3a723e3,Sun Jun 03 09:51:24 +0000 2012,480,1.313137,103.882612,13,1,GEYLANG,Seafood Restaurant
193935,4b6eb051f964a520abc62ce3,Sun Jun 03 11:19:46 +0000 2012,480,1.251372,103.817135,13,1,SOUTHERN ISLANDS,Performing Arts Venue
58912,4b11fea8f964a520fa8723e3,Sun Jun 03 11:41:16 +0000 2012,480,1.301879,103.840576,13,1,ORCHARD,Mall
58912,4bc846c214d7952180b968e9,Sun Jun 03 11:44:21 +0000 2012,480,1.302329,103.840502,13,1,ORCHARD,Wine Bar
