user_id,num_nodes,num_edges,num_self_loops,cat_Arts & Entertainment,cat_College & University,cat_Food,cat_Great Outdoors,cat_Nightlife Spot,cat_Professional & Other Places,cat_Residence,cat_Shop & Service,cat_Travel & Transport,degree_Arts & Entertainment,degree_College & University,degree_Food,degree_Great Outdoors,degree_Nightlife Spot,degree_Professional & Other Places,degree_Residence,degree_Shop & Service,degree_Travel & Transport,PCA_KMeans,PCA_Agglomerative,PCA_DBSCAN,PCA_GMM
12763,8,27,5,0,0,0,0,0,0,0,0,0,1,2,3,1,0,7,0,5,6,6,4,0,3
261005,5,13,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,3,0,5,0,3,2,0,3
55088,8,39,5,0,0,0,0,0,0,0,0,0,5,4,6,4,0,5,0,7,7,4,0,0,3
74138,9,33,4,0,0,0,0,0,0,0,0,0,2,1,5,1,9,3,0,8,2,5,3,-1,2
76165,8,30,4,0,0,0,0,0,0,0,0,0,2,0,7,4,1,2,0,5,7,6,4,0,1
133948,6,18,3,0,0,0,0,0,0,0,0,0,3,0,4,1,0,2,0,6,2,1,4,0,3
87016,8,35,4,0,0,0,0,0,0,0,0,0,4,4,6,2,0,7,0,5,6,2,0,0,3
3855,6,27,4,0,0,0,0,0,0,0,0,0,5,0,6,2,0,3,0,5,6,6,4,0,3
41303,7,17,3,0,0,0,0,0,0,0,0,0,1,1,1,6,0,3,0,4,1,3,2,0,3
86536,8,43,6,0,0,0,0,0,0,0,0,0,5,8,7,3,0,7,0,5,5,2,0,0,3
147368,5,11,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,4,3,3,2,0,3
134588,8,30,4,0,0,0,0,0,0,0,0,0,2,0,8,2,6,1,0,4,3,5,3,0,1
125224,6,20,2,0,0,0,0,0,0,0,0,0,4,0,4,0,2,2,0,5,3,1,4,0,1
86191,7,17,3,0,0,0,0,0,0,0,0,0,0,1,3,2,2,1,0,7,1,1,5,0,1
192640,7,17,3,0,0,0,0,0,0,0,0,0,1,0,4,2,0,1,0,5,3,1,5,0,3
63023,9,31,6,0,0,0,0,0,0,0,0,0,3,3,9,2,1,2,0,5,2,2,3,0,2
56896,8,28,2,0,0,0,0,0,0,0,0,0,3,0,7,1,2,3,0,7,3,1,5,0,1
228676,5,15,3,0,0,0,0,0,0,0,0,0,0,0,4,2,3,0,0,4,0,3,5,0,1
173219,7,20,3,0,0,0,0,0,0,0,0,0,1,0,6,0,0,4,1,4,3,1,4,0,5
16073,9,57,7,0,0,0,0,0,0,0,0,0,5,4,8,6,8,9,0,8,6,4,1,-1,2
89773,9,37,6,0,0,0,0,0,0,0,0,0,4,8,6,1,3,2,0,5,5,2,0,0,2
79974,8,30,5,0,0,0,0,0,0,0,0,0,2,1,4,4,1,6,0,6,6,6,4,0,1
188256,8,26,4,0,0,0,0,0,0,0,0,0,3,1,3,4,3,5,0,5,2,6,4,0,1
153836,7,29,3,0,0,0,0,0,0,0,0,0,4,0,5,3,0,4,0,5,7,6,4,0,3
51236,8,40,4,0,0,0,0,0,0,0,0,0,5,3,7,3,4,4,0,7,7,4,3,0,2
29467,8,21,4,0,0,0,0,0,0,0,0,0,4,0,5,1,1,1,1,4,4,1,4,0,5
245966,8,32,5,0,0,0,0,0,0,0,0,0,3,0,6,4,3,5,0,7,2,5,4,0,1
143,10,66,7,0,0,0,0,0,0,0,0,0,8,3,9,4,2,8,6,10,10,0,1,-1,0
29031,9,44,6,0,0,0,0,0,0,0,0,0,5,4,7,4,5,1,0,9,7,4,1,-1,2
207522,5,14,3,0,0,0,0,0,0,0,0,0,3,0,5,0,0,1,0,3,2,3,5,0,3
55363,8,32,4,0,0,0,0,0,0,0,0,0,5,0,8,3,0,3,1,6,4,6,4,0,5
16288,7,18,3,0,0,0,0,0,0,0,0,0,2,0,5,1,0,0,1,6,3,1,4,0,5
174532,7,28,4,0,0,0,0,0,0,0,0,0,3,4,5,3,3,3,0,7,0,2,0,-1,2
233489,8,31,4,0,0,0,0,0,0,0,0,0,3,0,7,1,4,4,0,6,1,5,3,0,1
99727,7,23,5,0,0,0,0,0,0,0,0,0,2,0,6,1,2,3,0,4,5,6,4,0,1
160621,8,24,5,0,0,0,0,0,0,0,0,0,1,3,5,1,1,2,0,3,8,6,0,0,2
42943,10,49,7,0,0,0,0,0,0,0,0,0,6,1,8,2,5,6,1,7,7,4,1,-1,5
72463,7,15,2,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,0,7,2,3,5,0,3
145185,8,29,4,0,0,0,0,0,0,0,0,0,6,2,7,0,1,3,0,4,3,1,4,0,2
114613,7,24,3,0,0,0,0,0,0,0,0,0,3,0,7,4,0,2,0,3,4,1,4,0,3
5427,8,43,8,0,0,0,0,0,0,0,0,0,5,0,7,5,6,4,0,7,6,4,1,0,1
179335,6,20,2,0,0,0,0,0,0,0,0,0,2,0,6,0,0,2,0,5,2,1,5,0,3
234307,8,26,3,0,0,0,0,0,0,0,0,0,2,0,7,2,4,6,0,1,2,1,5,0,1
237691,8,27,4,0,0,0,0,0,0,0,0,0,2,0,6,1,5,2,0,6,2,5,3,0,1
18739,10,53,7,0,0,0,0,0,0,0,0,0,4,2,6,5,8,9,3,8,6,0,1,-1,4
20072,7,19,3,0,0,0,0,0,0,0,0,0,3,1,4,2,1,0,0,4,4,1,2,0,1
244491,7,25,4,0,0,0,0,0,0,0,0,0,2,0,5,2,1,4,0,6,5,6,4,0,1
73878,9,39,6,0,0,0,0,0,0,0,0,0,3,3,8,3,1,6,0,5,5,2,0,0,2
133548,7,21,4,0,0,0,0,0,0,0,0,0,3,0,5,1,0,2,1,4,5,6,4,0,5
18164,7,20,3,0,0,0,0,0,0,0,0,0,3,0,5,1,0,6,1,1,3,1,4,0,5
53989,3,7,2,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,3,3,2,0,1
8066,9,38,5,0,0,0,0,0,0,0,0,0,5,1,7,4,2,5,2,7,5,4,1,0,4
31672,8,37,5,0,0,0,0,0,0,0,0,0,4,2,7,3,4,3,0,7,7,5,3,0,2
162161,8,28,4,0,0,0,0,0,0,0,0,0,6,1,7,1,4,0,0,5,3,5,3,0,1
145197,6,18,2,0,0,0,0,0,0,0,0,0,2,0,6,2,0,4,0,3,1,1,4,0,3
53224,5,18,4,0,0,0,0,0,0,0,0,0,2,0,0,0,3,4,0,5,4,3,2,0,1
79585,6,27,4,0,0,0,0,0,0,0,0,0,2,0,6,4,0,5,0,4,6,6,4,0,3
202640,8,29,5,0,0,0,0,0,0,0,0,0,5,4,5,1,1,6,0,6,1,2,0,0,2
228036,5,12,2,0,0,0,0,0,0,0,0,0,2,0,3,0,0,4,0,2,1,3,2,0,3
112178,6,15,4,0,0,0,0,0,0,0,0,0,1,4,1,0,0,2,0,3,4,3,0,0,3
211862,7,28,4,0,0,0,0,0,0,0,0,0,5,5,6,0,1,0,0,7,3,2,0,0,2
192026,9,29,4,0,0,0,0,0,0,0,0,0,3,2,7,2,3,1,0,7,3,5,5,0,2
127507,4,11,3,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,4,2,3,2,0,3
96714,5,20,5,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,0,4,5,3,0,0,3
119723,7,18,3,0,0,0,0,0,0,0,0,0,1,1,2,1,0,3,0,7,3,3,4,0,3
27877,9,29,5,0,0,0,0,0,0,0,0,0,1,0,4,5,2,4,1,5,6,6,4,0,5
30666,9,45,6,0,0,0,0,0,0,0,0,0,5,0,8,3,7,3,1,9,4,5,3,0,5
191599,4,12,3,0,0,0,0,0,0,0,0,0,2,0,3,0,3,0,0,4,0,3,2,0,1
50117,8,28,5,0,0,0,0,0,0,0,0,0,4,1,5,0,3,2,1,8,4,5,3,0,5
82742,9,32,4,0,0,0,0,0,0,0,0,0,3,2,6,4,1,4,1,8,3,2,3,0,5
231612,8,24,3,0,0,0,0,0,0,0,0,0,3,1,6,0,5,1,0,3,3,1,5,0,1
96216,9,43,4,0,0,0,0,0,0,0,0,0,2,5,8,5,1,5,0,7,6,2,0,0,2
257357,8,24,3,0,0,0,0,0,0,0,0,0,5,0,7,1,1,2,0,5,2,1,5,0,1
243596,7,18,2,0,0,0,0,0,0,0,0,0,2,1,7,1,0,1,0,4,2,1,5,0,3
181822,7,19,3,0,0,0,0,0,0,0,0,0,3,0,6,2,1,3,0,1,3,1,5,0,1
122616,9,27,5,0,0,0,0,0,0,0,0,0,1,2,7,1,1,3,0,6,4,2,4,0,2
118435,10,36,5,0,0,0,0,0,0,0,0,0,4,2,10,4,6,1,1,3,1,5,3,-1,5
85692,8,28,4,0,0,0,0,0,0,0,0,0,1,1,5,1,0,6,0,4,7,6,4,0,3
74946,8,29,5,0,0,0,0,0,0,0,0,0,2,0,7,4,0,3,1,3,6,6,4,0,5
4047,10,43,4,0,0,0,0,0,0,0,0,0,2,2,7,2,1,6,4,8,7,0,1,-1,0
76341,8,32,5,0,0,0,0,0,0,0,0,0,2,3,4,2,1,5,0,7,8,6,4,0,2
246565,8,18,2,0,0,0,0,0,0,0,0,0,2,1,6,0,1,2,0,2,3,1,5,0,1
44557,7,34,5,0,0,0,0,0,0,0,0,0,2,0,6,0,6,6,0,7,5,5,3,0,1
44677,9,52,5,0,0,0,0,0,0,0,0,0,1,0,8,8,7,4,4,7,9,0,1,-1,0
218184,7,19,1,0,0,0,0,0,0,0,0,0,2,3,5,1,0,3,0,3,2,1,5,0,3
144227,7,30,5,0,0,0,0,0,0,0,0,0,5,1,6,4,0,5,0,4,5,6,4,0,3
166774,6,22,3,0,0,0,0,0,0,0,0,0,4,0,3,0,0,4,0,5,5,6,2,0,3
160042,9,30,5,0,0,0,0,0,0,0,0,0,4,2,5,1,0,5,1,6,5,6,4,0,5
67694,8,32,5,0,0,0,0,0,0,0,0,0,0,1,7,2,4,5,0,5,7,6,3,0,2
206604,7,29,4,0,0,0,0,0,0,0,0,0,0,0,7,4,5,4,0,6,1,5,4,0,1
51305,9,43,5,0,0,0,0,0,0,0,0,0,5,0,8,6,3,5,1,7,4,4,1,0,5
259167,7,21,4,0,0,0,0,0,0,0,0,0,2,4,3,1,0,3,0,3,5,3,0,0,3
124075,5,15,2,0,0,0,0,0,0,0,0,0,1,0,4,0,0,2,0,3,5,3,2,0,3
23956,7,30,5,0,0,0,0,0,0,0,0,0,1,0,5,4,0,6,3,6,5,6,4,0,6
10474,6,18,4,0,0,0,0,0,0,0,0,0,0,2,5,1,0,3,0,5,2,3,4,0,3
245845,5,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,2,3,2,0,5
249420,8,33,3,0,0,0,0,0,0,0,0,0,3,3,8,2,0,5,0,7,3,2,4,0,3
82417,8,27,4,0,0,0,0,0,0,0,0,0,4,0,5,5,2,4,1,5,1,5,3,0,5
110310,9,26,4,0,0,0,0,0,0,0,0,0,1,2,6,2,0,3,1,6,4,6,4,0,5
148024,9,20,2,0,0,0,0,0,0,0,0,0,1,1,8,1,2,1,0,2,2,1,5,0,1
152473,8,35,6,0,0,0,0,0,0,0,0,0,4,0,6,2,3,6,0,8,5,5,3,0,1
37636,8,38,7,0,0,0,0,0,0,0,0,0,4,0,8,2,4,6,0,5,6,5,3,0,1
226436,8,26,3,0,0,0,0,0,0,0,0,0,2,1,2,4,0,5,1,8,3,6,4,0,5
83674,8,26,3,0,0,0,0,0,0,0,0,0,2,5,7,1,0,1,0,6,2,2,0,0,3
180961,7,17,3,0,0,0,0,0,0,0,0,0,1,0,6,1,3,1,0,4,1,1,5,0,1
55210,7,27,4,0,0,0,0,0,0,0,0,0,3,1,1,6,0,4,0,6,6,6,4,0,3
175370,7,25,5,0,0,0,0,0,0,0,0,0,0,0,4,1,4,2,4,4,6,6,6,-1,0
39997,8,28,3,0,0,0,0,0,0,0,0,0,1,0,6,4,2,6,0,5,3,6,4,0,1
240584,4,7,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,2,1,3,2,0,3
63664,6,20,4,0,0,0,0,0,0,0,0,0,0,2,1,3,0,6,0,3,5,3,2,0,3
25178,7,22,4,0,0,0,0,0,0,0,0,0,1,0,4,1,0,5,0,5,5,6,4,0,3
185906,4,10,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,3,3,3,2,0,3
112947,7,24,4,0,0,0,0,0,0,0,0,0,0,2,3,0,3,2,0,6,6,6,0,0,2
19222,6,14,2,0,0,0,0,0,0,0,0,0,1,0,3,1,0,1,0,3,5,3,2,0,3
174670,4,13,3,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,3,4,3,2,0,3
182016,5,11,2,0,0,0,0,0,0,0,0,0,2,0,3,1,0,1,0,4,0,3,2,0,3
9318,7,32,4,0,0,0,0,0,0,0,0,0,2,0,6,3,0,3,0,7,7,6,4,0,3
19671,8,28,4,0,0,0,0,0,0,0,0,0,5,0,5,0,2,1,1,5,7,6,4,0,5
101905,8,38,6,0,0,0,0,0,0,0,0,0,4,5,7,4,0,5,0,5,6,2,0,0,3
115804,8,28,5,0,0,0,0,0,0,0,0,0,1,5,7,0,0,6,0,5,3,2,0,0,3
76143,6,20,4,0,0,0,0,0,0,0,0,0,1,0,5,5,4,0,0,4,0,1,4,-1,1
219410,8,23,3,0,0,0,0,0,0,0,0,0,4,0,7,2,2,1,0,4,1,1,5,0,1
78426,9,35,5,0,0,0,0,0,0,0,0,0,4,2,5,1,7,0,6,6,4,0,6,-1,0
150404,7,26,4,0,0,0,0,0,0,0,0,0,1,4,6,1,0,4,0,5,5,2,0,0,3
203821,5,10,2,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,0,2,0,3,2,0,1
21051,8,33,6,0,0,0,0,0,0,0,0,0,4,0,4,5,3,4,0,6,6,6,1,0,1
106404,7,26,5,0,0,0,0,0,0,0,0,0,4,1,6,4,0,2,0,6,3,6,4,0,3
249134,8,21,3,0,0,0,0,0,0,0,0,0,3,1,8,1,0,2,0,4,1,1,5,0,3
154961,7,33,6,0,0,0,0,0,0,0,0,0,5,0,5,5,1,5,0,6,6,6,1,0,1
207836,7,21,3,0,0,0,0,0,0,0,0,0,4,0,2,2,3,2,0,7,1,1,4,0,1
38192,7,24,5,0,0,0,0,0,0,0,0,0,4,0,3,0,1,3,0,7,5,6,4,0,1
250047,8,27,2,0,0,0,0,0,0,0,0,0,3,4,6,0,3,4,0,5,1,1,0,0,2
215831,7,23,5,0,0,0,0,0,0,0,0,0,0,6,5,3,0,3,1,4,1,2,0,-1,5
245883,7,27,5,0,0,0,0,0,0,0,0,0,2,0,4,5,1,5,0,6,4,6,4,0,1
69328,10,45,6,0,0,0,0,0,0,0,0,0,4,3,7,6,2,6,1,8,5,4,0,0,5
117968,8,23,4,0,0,0,0,0,0,0,0,0,3,0,3,1,4,3,0,6,2,1,3,0,1
132949,7,22,5,0,0,0,0,0,0,0,0,0,1,5,4,1,0,3,0,6,2,2,0,0,3
2768,9,41,6,0,0,0,0,0,0,0,0,0,5,1,6,3,0,6,3,9,7,0,1,-1,4
22458,9,49,7,0,0,0,0,0,0,0,0,0,3,6,7,4,6,3,0,9,8,4,1,-1,2
236076,7,21,6,0,0,0,0,0,0,0,0,0,0,3,2,0,4,2,1,6,3,3,0,-1,5
26826,7,23,4,0,0,0,0,0,0,0,0,0,2,0,7,0,4,1,0,3,3,1,5,0,1
148889,6,17,2,0,0,0,0,0,0,0,0,0,1,0,3,2,0,2,0,5,4,3,2,0,3
7659,9,47,7,0,0,0,0,0,0,0,0,0,6,1,8,7,3,8,0,8,5,4,1,1,2
119018,8,24,3,0,0,0,0,0,0,0,0,0,1,1,6,1,0,4,0,5,2,1,5,0,3
155770,8,28,5,0,0,0,0,0,0,0,0,0,1,2,4,4,0,3,1,5,8,6,4,0,5
13269,8,41,6,0,0,0,0,0,0,0,0,0,5,6,5,5,0,6,0,7,6,4,0,0,3
116439,9,40,5,0,0,0,0,0,0,0,0,0,5,7,5,2,3,3,0,9,5,2,0,0,2
111935,7,27,4,0,0,0,0,0,0,0,0,0,5,0,3,2,4,2,0,5,6,6,3,0,1
41716,8,32,5,0,0,0,0,0,0,0,0,0,4,0,7,5,1,3,0,6,3,5,4,0,1
109603,6,12,1,0,0,0,0,0,0,0,0,0,1,1,6,0,0,2,0,1,1,3,2,0,3
20504,9,58,7,0,0,0,0,0,0,0,0,0,5,5,9,8,6,9,0,8,6,4,1,-1,2
174836,7,20,2,0,0,0,0,0,0,0,0,0,2,0,6,2,0,2,1,6,1,1,5,0,5
128968,9,38,5,0,0,0,0,0,0,0,0,0,3,2,6,2,0,7,6,8,3,0,6,-1,0
264394,7,14,2,0,0,0,0,0,0,0,0,0,1,0,7,1,1,0,0,2,0,1,5,0,1
206976,6,17,4,0,0,0,0,0,0,0,0,0,1,3,4,0,1,0,0,5,3,3,0,0,2
239984,8,30,4,0,0,0,0,0,0,0,0,0,1,5,4,5,0,3,0,6,5,2,0,0,3
48415,6,23,4,0,0,0,0,0,0,0,0,0,1,0,6,0,0,4,0,5,5,6,4,0,3
238919,8,25,4,0,0,0,0,0,0,0,0,0,3,2,6,2,0,4,0,3,4,6,4,0,3
183306,6,21,4,0,0,0,0,0,0,0,0,0,0,1,5,0,0,4,5,2,4,3,6,-1,0
146995,8,35,5,0,0,0,0,0,0,0,0,0,3,1,6,8,5,3,0,5,4,5,3,0,2
170401,8,29,5,0,0,0,0,0,0,0,0,0,1,5,7,0,0,5,1,4,5,2,0,0,5
95044,8,34,6,0,0,0,0,0,0,0,0,0,3,0,7,4,4,2,0,7,5,5,3,0,1
53476,6,19,2,0,0,0,0,0,0,0,0,0,2,0,3,2,0,5,0,5,2,3,2,0,3
5307,10,32,5,0,0,0,0,0,0,0,0,0,1,2,6,2,2,5,1,7,4,2,3,0,5
200811,9,38,6,0,0,0,0,0,0,0,0,0,5,1,5,6,3,4,1,7,6,4,1,0,5
81557,7,16,2,0,0,0,0,0,0,0,0,0,0,2,5,0,2,1,0,3,2,3,5,0,2
24468,8,50,6,0,0,0,0,0,0,0,0,0,6,8,8,5,0,6,0,6,8,4,0,0,3
12443,8,37,6,0,0,0,0,0,0,0,0,0,4,0,6,5,3,4,1,8,6,4,1,0,5
63554,8,32,3,0,0,0,0,0,0,0,0,0,2,0,7,4,3,1,0,5,4,5,5,0,1
245909,7,25,4,0,0,0,0,0,0,0,0,0,2,3,4,1,0,6,0,6,3,6,4,0,3
67265,10,29,3,0,0,0,0,0,0,0,0,0,4,2,9,1,2,1,1,5,2,5,3,0,5
245985,6,14,3,0,0,0,0,0,0,0,0,0,2,2,4,1,0,1,0,4,0,3,0,0,3
117764,7,25,4,0,0,0,0,0,0,0,0,0,2,4,4,3,0,3,0,2,7,6,0,0,3
223095,5,17,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,5,4,3,2,0,3
257942,5,13,3,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,4,3,3,2,0,3
154420,8,35,5,0,0,0,0,0,0,0,0,0,3,0,8,2,6,4,0,5,5,5,3,0,1
184880,9,31,4,0,0,0,0,0,0,0,0,0,2,4,6,3,0,1,2,8,4,2,0,-1,4
50042,9,37,5,0,0,0,0,0,0,0,0,0,3,5,8,2,2,5,0,4,7,2,0,0,2
117085,6,24,4,0,0,0,0,0,0,0,0,0,5,0,6,2,2,3,0,6,0,1,4,0,1
90754,8,34,6,0,0,0,0,0,0,0,0,0,4,1,8,2,0,7,0,6,3,6,0,0,3
115048,7,25,5,0,0,0,0,0,0,0,0,0,1,3,5,2,0,5,0,4,5,6,0,0,3
144278,9,38,6,0,0,0,0,0,0,0,0,0,4,3,8,6,2,2,0,6,2,4,4,0,2
245950,5,12,2,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,5,1,3,2,0,3
2317,10,42,5,0,0,0,0,0,0,0,0,0,5,1,8,4,2,5,2,6,7,4,1,0,4
37027,6,20,4,0,0,0,0,0,0,0,0,0,4,1,4,0,0,2,0,5,4,3,4,0,3
35446,7,27,4,0,0,0,0,0,0,0,0,0,0,1,4,3,0,6,0,6,5,6,4,0,3
52170,8,38,6,0,0,0,0,0,0,0,0,0,6,0,6,5,1,5,0,8,6,4,1,0,1
19261,6,21,4,0,0,0,0,0,0,0,0,0,1,0,4,1,0,4,0,5,6,6,4,0,3
234595,9,30,4,0,0,0,0,0,0,0,0,0,1,2,7,4,1,1,0,5,6,6,4,0,2
102422,8,29,5,0,0,0,0,0,0,0,0,0,3,0,5,1,3,5,0,7,4,6,4,0,1
67708,8,33,5,0,0,0,0,0,0,0,0,0,5,0,8,1,3,2,0,6,6,5,3,0,1
88976,9,32,3,0,0,0,0,0,0,0,0,0,3,5,4,4,1,2,0,7,5,2,0,0,2
191115,9,31,4,0,0,0,0,0,0,0,0,0,3,1,8,2,1,6,0,4,4,6,4,0,1
98734,10,31,5,0,0,0,0,0,0,0,0,0,4,1,6,0,1,6,1,5,6,6,4,0,5
203085,7,23,3,0,0,0,0,0,0,0,0,0,4,0,5,2,2,0,0,5,4,1,4,0,1
74568,9,39,4,0,0,0,0,0,0,0,0,0,3,2,9,2,2,7,0,8,3,5,3,0,2
127189,5,17,4,0,0,0,0,0,0,0,0,0,4,0,4,0,0,1,0,4,4,3,2,0,3
101296,7,29,4,0,0,0,0,0,0,0,0,0,2,0,6,6,5,3,0,6,1,5,4,0,1
97082,8,25,5,0,0,0,0,0,0,0,0,0,3,1,6,2,1,2,0,6,4,6,4,0,1
121218,7,32,6,0,0,0,0,0,0,0,0,0,6,0,7,3,0,4,0,5,4,6,4,0,3
150355,9,36,4,0,0,0,0,0,0,0,0,0,3,1,4,4,3,5,0,9,6,6,4,0,1
112416,7,17,3,0,0,0,0,0,0,0,0,0,1,1,4,1,0,2,0,5,3,3,4,0,3
27038,8,22,4,0,0,0,0,0,0,0,0,0,2,0,6,1,1,1,0,4,5,1,5,0,1
151732,7,16,4,0,0,0,0,0,0,0,0,0,2,1,2,3,0,2,0,5,0,3,2,0,3
94114,7,24,4,0,0,0,0,0,0,0,0,0,3,0,7,2,0,3,0,3,5,6,4,0,3
143461,6,18,4,0,0,0,0,0,0,0,0,0,1,1,4,0,0,4,0,4,4,3,4,0,3
88010,9,21,2,0,0,0,0,0,0,0,0,0,2,1,6,1,0,2,1,5,2,1,5,0,5
16581,8,31,4,0,0,0,0,0,0,0,0,0,4,5,6,2,0,2,0,8,3,2,0,0,3
199131,4,11,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,1,3,2,0,3
206766,8,27,4,0,0,0,0,0,0,0,0,0,3,0,5,3,1,5,0,6,3,6,4,0,1
150406,6,24,5,0,0,0,0,0,0,0,0,0,3,0,5,2,0,5,0,5,4,6,4,0,3
202237,7,24,3,0,0,0,0,0,0,0,0,0,2,0,6,1,0,4,0,6,4,6,4,0,3
232957,6,18,3,0,0,0,0,0,0,0,0,0,3,3,5,1,0,0,0,5,1,1,0,0,3
7973,8,40,5,0,0,0,0,0,0,0,0,0,1,8,6,4,0,4,0,7,7,2,0,0,3
142756,9,37,5,0,0,0,0,0,0,0,0,0,5,2,7,2,1,7,0,6,6,4,0,0,2
259218,7,27,3,0,0,0,0,0,0,0,0,0,3,7,3,2,0,3,0,6,3,2,0,0,3
126363,8,33,5,0,0,0,0,0,0,0,0,0,4,6,5,1,0,4,0,6,4,2,0,0,3
174313,6,16,4,0,0,0,0,0,0,0,0,0,2,0,3,0,1,1,0,4,5,3,2,0,1
251727,8,21,2,0,0,0,0,0,0,0,0,0,2,1,3,1,0,6,0,6,1,1,4,0,3
231218,7,18,2,0,0,0,0,0,0,0,0,0,5,0,6,1,0,1,0,1,2,1,5,0,3
12304,9,50,5,0,0,0,0,0,0,0,0,0,5,1,9,4,6,5,0,8,7,4,1,0,2
70870,10,45,5,0,0,0,0,0,0,0,0,0,2,7,10,3,7,5,1,5,3,4,1,0,5
41001,6,17,4,0,0,0,0,0,0,0,0,0,0,5,3,1,0,2,0,3,3,3,0,0,3
145438,7,22,2,0,0,0,0,0,0,0,0,0,2,0,6,3,5,3,0,2,1,1,5,0,1
161755,6,20,3,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,4,4,3,0,0,3
264888,6,16,3,0,0,0,0,0,0,0,0,0,3,0,6,2,1,0,0,2,0,1,5,0,1
98776,8,41,5,0,0,0,0,0,0,0,0,0,4,3,8,0,4,7,0,6,5,5,3,0,2
92897,5,12,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,4,2,3,2,0,5
49530,9,41,6,0,0,0,0,0,0,0,0,0,6,1,5,5,6,4,0,8,5,4,1,0,1
196302,7,21,4,0,0,0,0,0,0,0,0,0,3,1,4,4,0,0,0,5,3,1,4,0,3
168629,7,21,4,0,0,0,0,0,0,0,0,0,3,4,7,1,0,0,0,3,2,1,5,0,3
63847,8,24,4,0,0,0,0,0,0,0,0,0,1,0,4,3,7,1,1,4,3,5,5,0,5
82433,8,33,4,0,0,0,0,0,0,0,0,0,1,2,7,3,0,7,0,6,4,6,0,0,3
84519,6,18,3,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,1,5,5,3,2,0,5
64094,7,24,4,0,0,0,0,0,0,0,0,0,1,5,2,1,0,4,0,5,6,2,0,0,3
141300,7,20,3,0,0,0,0,0,0,0,0,0,2,0,4,2,0,4,1,6,1,1,4,0,5
119623,4,13,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,4,2,3,2,0,3
172431,8,20,1,0,0,0,0,0,0,0,0,0,1,0,8,1,2,1,0,2,1,1,5,0,1
263427,8,26,5,0,0,0,0,0,0,0,0,0,3,0,7,1,3,4,0,5,2,5,4,0,1
188274,6,19,5,0,0,0,0,0,0,0,0,0,0,3,3,2,6,0,0,4,1,3,0,-1,2
29651,9,34,5,0,0,0,0,0,0,0,0,0,6,2,7,2,1,3,0,7,5,5,4,0,2
59952,8,31,4,0,0,0,0,0,0,0,0,0,4,6,3,4,0,5,1,3,5,2,0,-1,5
103495,9,33,4,0,0,0,0,0,0,0,0,0,1,0,6,5,2,7,1,5,1,6,3,0,5
166127,8,28,4,0,0,0,0,0,0,0,0,0,4,6,6,3,0,3,0,4,1,2,0,0,3
100781,7,24,4,0,0,0,0,0,0,0,0,0,3,1,5,0,0,5,0,5,4,6,4,0,3
139083,6,16,4,0,0,0,0,0,0,0,0,0,1,0,4,0,0,4,0,4,2,3,2,0,3
120589,8,24,4,0,0,0,0,0,0,0,0,0,4,0,5,1,3,1,0,7,2,1,5,0,1
193935,9,33,4,0,0,0,0,0,0,0,0,0,5,1,8,2,4,2,0,5,4,5,3,0,1
49386,5,20,5,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,4,5,6,2,0,3
74407,6,20,3,0,0,0,0,0,0,0,0,0,2,0,6,3,0,2,0,5,2,1,4,0,3
115846,7,24,2,0,0,0,0,0,0,0,0,0,2,0,7,3,2,2,0,5,3,1,5,0,1
199731,9,29,5,0,0,0,0,0,0,0,0,0,5,0,5,1,3,7,2,3,1,5,3,-1,0
37170,9,42,5,0,0,0,0,0,0,0,0,0,2,2,9,5,2,4,0,9,7,4,1,0,2
16460,9,42,6,0,0,0,0,0,0,0,0,0,5,2,7,5,0,7,1,7,6,4,0,0,5
4774,6,20,5,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,0,3,5,3,2,0,1
152322,7,27,4,0,0,0,0,0,0,0,0,0,3,0,3,5,0,4,0,6,4,6,4,0,3
23519,8,33,4,0,0,0,0,0,0,0,0,0,4,0,7,1,6,3,0,6,5,5,3,0,1
148118,6,22,3,0,0,0,0,0,0,0,0,0,3,0,5,2,0,2,0,5,5,6,4,0,3
173680,7,23,3,0,0,0,0,0,0,0,0,0,0,2,3,2,1,4,0,7,4,6,4,0,2
