userId,total_interactions,views,transactions,reviews,views_percent,transactions_percent,reviews_percent,views∩transactions,views∩reviews,transactions∩reviews,views∩transactions∩reviews,ratio_close_to_70_20_10
132329,88,47,29,12,53.4,33.0,13.6,14,7,9,6,NO
34229,113,61,37,15,54.0,32.7,13.3,16,12,11,10,NO
51288,76,42,25,9,55.3,32.9,11.8,8,4,5,4,NO
162054,45,25,14,6,55.6,31.1,13.3,10,4,4,3,NO
198469,9,5,3,1,55.6,33.3,11.1,3,1,1,1,NO
204187,65,36,21,8,55.4,32.3,12.3,11,4,5,4,NO
28042,14,7,5,2,50.0,35.7,14.3,3,1,2,1,NO
145403,18,10,6,2,55.6,33.3,11.1,4,1,2,1,NO
59443,22,12,7,3,54.5,31.8,13.6,5,2,2,1,NO
3172,99,54,32,13,54.5,32.3,13.1,6,3,3,3,NO
55918,93,51,30,12,54.8,32.3,12.9,18,7,8,6,NO
10665,84,46,27,11,54.8,32.1,13.1,19,7,7,5,NO
22620,76,42,25,9,55.3,32.9,11.8,6,5,5,5,NO
31758,53,29,17,7,54.7,32.1,13.2,8,5,4,3,NO
156352,70,38,23,9,54.3,32.9,12.9,18,7,7,6,NO
124075,42,23,14,5,54.8,33.3,11.9,4,2,2,1,NO
248072,32,18,10,4,56.2,31.2,12.5,7,3,3,2,NO
65359,26,14,9,3,53.8,34.6,11.5,6,3,3,3,NO
41416,69,37,23,9,53.6,33.3,13.0,17,7,8,7,NO
155914,24,13,8,3,54.2,33.3,12.5,6,2,3,2,NO
37305,31,17,10,4,54.8,32.3,12.9,6,3,3,2,NO
67045,31,17,10,4,54.8,32.3,12.9,9,4,4,4,NO
148763,40,22,13,5,55.0,32.5,12.5,10,5,4,4,NO
170401,24,13,8,3,54.2,33.3,12.5,6,2,3,2,NO
98971,26,14,9,3,53.8,34.6,11.5,3,2,3,2,NO
19370,80,43,26,11,53.8,32.5,13.8,7,5,6,5,NO
76462,123,67,40,16,54.5,32.5,13.0,9,4,4,4,NO
128238,60,32,20,8,53.3,33.3,13.3,13,5,6,5,NO
72947,60,32,20,8,53.3,33.3,13.3,14,5,5,4,NO
113421,39,21,13,5,53.8,33.3,12.8,8,5,4,4,NO
68453,31,17,10,4,54.8,32.3,12.9,8,3,3,3,NO
1988,30,16,10,4,53.3,33.3,13.3,7,3,3,2,NO
154310,32,18,10,4,56.2,31.2,12.5,7,3,3,2,NO
148889,50,27,16,7,54.0,32.0,14.0,7,3,3,2,NO
154158,28,15,9,4,53.6,32.1,14.3,5,3,4,3,NO
19522,58,31,19,8,53.4,32.8,13.8,10,7,7,6,NO
172378,8,4,3,1,50.0,37.5,12.5,2,1,1,1,NO
241828,25,13,9,3,52.0,36.0,12.0,6,2,3,2,NO
101864,25,13,9,3,52.0,36.0,12.0,7,3,3,3,NO
31774,34,19,11,4,55.9,32.4,11.8,8,3,3,2,NO
23956,70,38,23,9,54.3,32.9,12.9,16,7,9,7,NO
142319,62,34,20,8,54.8,32.3,12.9,13,7,6,6,NO
143461,17,9,6,2,52.9,35.3,11.8,4,1,2,1,NO
2108,17,9,6,2,52.9,35.3,11.8,4,1,2,1,NO
213103,43,24,14,5,55.8,32.6,11.6,10,4,4,3,NO
210292,15,9,5,1,60.0,33.3,6.7,3,1,1,1,NO
62076,83,45,27,11,54.2,32.5,13.3,14,7,6,5,NO
43668,34,19,11,4,55.9,32.4,11.8,6,1,1,1,NO
30720,9,5,3,1,55.6,33.3,11.1,2,1,1,1,NO
49649,34,19,11,4,55.9,32.4,11.8,6,2,2,2,NO
234307,52,28,17,7,53.8,32.7,13.5,12,4,5,3,NO
18252,68,37,22,9,54.4,32.4,13.2,13,7,7,6,NO
121168,72,39,24,9,54.2,33.3,12.5,15,6,7,5,NO
196661,40,22,13,5,55.0,32.5,12.5,6,4,4,4,NO
111347,78,42,26,10,53.8,33.3,12.8,14,6,8,5,NO
44634,22,12,7,3,54.5,31.8,13.6,5,2,2,1,NO
237516,35,19,11,5,54.3,31.4,14.3,8,3,2,2,NO
138678,28,15,9,4,53.6,32.1,14.3,5,3,4,3,NO
76631,76,42,25,9,55.3,32.9,11.8,16,7,7,7,NO
4068,24,13,8,3,54.2,33.3,12.5,4,2,3,2,NO
24109,47,26,15,6,55.3,31.9,12.8,11,4,4,3,NO
102842,17,9,6,2,52.9,35.3,11.8,4,2,2,2,NO
124238,31,17,10,4,54.8,32.3,12.9,6,3,3,2,NO
234163,68,37,22,9,54.4,32.4,13.2,8,5,6,5,NO
260177,49,26,16,7,53.1,32.7,14.3,11,4,5,3,NO
55783,8,4,3,1,50.0,37.5,12.5,2,1,1,1,NO
212933,8,4,3,1,50.0,37.5,12.5,2,1,1,1,NO
201609,9,5,3,1,55.6,33.3,11.1,2,1,1,1,NO
114740,34,19,11,4,55.9,32.4,11.8,7,4,3,3,NO
48415,40,22,13,5,55.0,32.5,12.5,9,4,4,3,NO
10082,14,7,5,2,50.0,35.7,14.3,3,1,2,1,NO
28002,47,26,15,6,55.3,31.9,12.8,10,4,4,3,NO
221440,11,6,4,1,54.5,36.4,9.1,3,1,1,1,NO
135852,69,37,23,9,53.6,33.3,13.0,16,5,7,5,NO
125637,25,13,9,3,52.0,36.0,12.0,6,2,3,2,NO
111241,24,13,8,3,54.2,33.3,12.5,6,2,3,2,NO
138816,8,4,3,1,50.0,37.5,12.5,2,1,1,1,NO
148677,9,5,3,1,55.6,33.3,11.1,2,1,1,1,NO
80103,43,24,14,5,55.8,32.6,11.6,10,4,4,3,NO
235241,7,4,2,1,57.1,28.6,14.3,2,1,1,1,NO
156213,31,17,10,4,54.8,32.3,12.9,7,2,3,2,NO
209386,30,16,10,4,53.3,33.3,13.3,7,3,3,3,NO
4813,7,4,2,1,57.1,28.6,14.3,2,1,1,1,NO
191377,14,7,5,2,50.0,35.7,14.3,3,2,2,2,NO
99937,26,14,9,3,53.8,34.6,11.5,6,2,3,2,NO
179676,30,16,10,4,53.3,33.3,13.3,5,3,3,3,NO
59018,58,31,19,8,53.4,32.8,13.8,7,6,5,5,NO
101196,39,21,13,5,53.8,33.3,12.8,6,4,4,3,NO
244730,32,18,10,4,56.2,31.2,12.5,7,3,3,2,NO
44366,11,6,4,1,54.5,36.4,9.1,3,1,1,1,NO
105599,22,12,7,3,54.5,31.8,13.6,4,2,2,2,NO
238510,70,38,23,9,54.3,32.9,12.9,14,6,6,6,NO
174442,24,13,8,3,54.2,33.3,12.5,7,3,3,3,NO
177434,72,39,24,9,54.2,33.3,12.5,9,3,3,2,NO
37073,22,12,7,3,54.5,31.8,13.6,5,2,2,1,NO
218206,3,2,1,0,66.7,33.3,0.0,1,0,0,0,NO
139020,14,7,5,2,50.0,35.7,14.3,3,1,2,1,NO
7153,24,13,8,3,54.2,33.3,12.5,6,2,3,2,NO
53476,20,11,6,3,55.0,30.0,15.0,3,2,2,1,NO
225593,35,19,11,5,54.3,31.4,14.3,8,3,3,2,NO
71720,26,14,9,3,53.8,34.6,11.5,6,2,3,2,NO
25961,60,32,20,8,53.3,33.3,13.3,13,6,7,6,NO
140146,34,19,11,4,55.9,32.4,11.8,8,3,3,2,NO
4264,36,20,11,5,55.6,30.6,13.9,9,4,4,4,NO
245690,50,27,16,7,54.0,32.0,14.0,10,4,5,3,NO
182072,43,24,14,5,55.8,32.6,11.6,10,4,4,3,NO
221956,7,4,2,1,57.1,28.6,14.3,2,1,1,1,NO
112178,4,3,1,0,75.0,25.0,0.0,1,0,0,0,NO
147368,11,6,4,1,54.5,36.4,9.1,3,1,1,1,NO
48098,47,26,15,6,55.3,31.9,12.8,12,4,4,3,NO
207076,14,7,5,2,50.0,35.7,14.3,1,1,2,1,NO
256712,28,15,9,4,53.6,32.1,14.3,4,2,2,1,NO
260766,26,14,9,3,53.8,34.6,11.5,5,1,1,1,NO
116260,40,22,13,5,55.0,32.5,12.5,8,4,4,4,NO
179128,11,6,4,1,54.5,36.4,9.1,3,1,1,1,NO
125605,14,7,5,2,50.0,35.7,14.3,3,1,2,1,NO
156608,15,9,5,1,60.0,33.3,6.7,4,1,1,1,NO
45037,25,13,9,3,52.0,36.0,12.0,7,2,3,2,NO
207010,24,13,8,3,54.2,33.3,12.5,6,2,3,2,NO
41759,58,31,19,8,53.4,32.8,13.8,12,6,7,6,NO
68427,52,28,17,7,53.8,32.7,13.5,10,5,5,5,NO
182146,15,9,5,1,60.0,33.3,6.7,4,1,1,1,NO
33443,42,23,14,5,54.8,33.3,11.9,7,4,4,3,NO
36678,15,9,5,1,60.0,33.3,6.7,1,1,1,1,NO
112416,36,20,11,5,55.6,30.6,13.9,8,3,4,3,NO
245966,53,29,17,7,54.7,32.1,13.2,11,4,5,3,NO
168629,49,26,16,7,53.1,32.7,14.3,11,4,5,3,NO
72423,39,21,13,5,53.8,33.3,12.8,9,4,4,3,NO
61595,45,25,14,6,55.6,31.1,13.3,10,4,4,4,NO
25890,20,11,6,3,55.0,30.0,15.0,4,2,2,1,NO
139145,45,25,14,6,55.6,31.1,13.3,5,4,4,4,NO
41779,50,27,16,7,54.0,32.0,14.0,9,5,5,5,NO
245883,49,26,16,7,53.1,32.7,14.3,10,3,4,3,NO
127189,24,13,8,3,54.2,33.3,12.5,6,2,3,2,NO
52788,31,17,10,4,54.8,32.3,12.9,8,4,3,3,NO
244732,30,16,10,4,53.3,33.3,13.3,8,3,3,2,NO
19914,25,13,9,3,52.0,36.0,12.0,6,2,3,2,NO
199577,35,19,11,5,54.3,31.4,14.3,8,3,3,2,NO
213700,76,42,25,9,55.3,32.9,11.8,14,7,7,6,NO
97189,12,7,4,1,58.3,33.3,8.3,3,1,1,1,NO
20072,24,13,8,3,54.2,33.3,12.5,6,2,3,2,NO
202475,28,15,9,4,53.6,32.1,14.3,5,3,3,2,NO
103458,44,24,14,6,54.5,31.8,13.6,10,4,4,4,NO
213509,12,7,4,1,58.3,33.3,8.3,3,1,1,1,NO
153267,15,9,5,1,60.0,33.3,6.7,3,1,1,1,NO
92394,35,19,11,5,54.3,31.4,14.3,6,3,3,2,NO
72463,26,14,9,3,53.8,34.6,11.5,7,3,3,3,NO
164843,8,4,3,1,50.0,37.5,12.5,2,1,1,1,NO
78111,14,7,5,2,50.0,35.7,14.3,3,1,2,1,NO
182303,18,10,6,2,55.6,33.3,11.1,4,1,2,1,NO
246052,15,9,5,1,60.0,33.3,6.7,3,1,1,1,NO
90632,28,15,9,4,53.6,32.1,14.3,6,4,3,3,NO
17397,56,30,18,8,53.6,32.1,14.3,12,6,6,6,NO
222321,56,30,18,8,53.6,32.1,14.3,14,5,6,4,NO
30095,9,5,3,1,55.6,33.3,11.1,2,1,1,1,NO
246617,61,33,20,8,54.1,32.8,13.1,14,6,6,5,NO
82921,80,43,26,11,53.8,32.5,13.8,15,7,7,6,NO
65679,47,26,15,6,55.3,31.9,12.8,7,4,3,3,NO
134879,14,7,5,2,50.0,35.7,14.3,3,1,2,1,NO
124671,31,17,10,4,54.8,32.3,12.9,6,2,3,2,NO
130318,11,6,4,1,54.5,36.4,9.1,3,1,1,1,NO
38114,45,25,14,6,55.6,31.1,13.3,10,3,4,3,NO
86191,15,9,5,1,60.0,33.3,6.7,4,1,1,1,NO
169957,1,1,0,0,100.0,0.0,0.0,0,0,0,0,NO
221735,56,30,18,8,53.6,32.1,14.3,13,7,7,6,NO
133329,12,7,4,1,58.3,33.3,8.3,2,1,1,1,NO
200522,65,36,21,8,55.4,32.3,12.3,16,6,6,5,NO
6342,260,142,85,33,54.6,32.7,12.7,22,17,14,13,NO
39028,116,63,38,15,54.3,32.8,12.9,15,11,12,10,NO
2135,89,48,29,12,53.9,32.6,13.5,13,6,6,6,NO
231050,1,1,0,0,100.0,0.0,0.0,0,0,0,0,NO
206121,25,13,9,3,52.0,36.0,12.0,4,2,3,2,NO
180736,15,9,5,1,60.0,33.3,6.7,4,1,1,1,NO
141426,22,12,7,3,54.5,31.8,13.6,5,2,2,1,NO
236869,30,16,10,4,53.3,33.3,13.3,7,3,3,2,NO
111894,89,48,29,12,53.9,32.6,13.5,12,7,7,7,NO
21051,62,34,20,8,54.8,32.3,12.9,13,5,6,4,NO
29568,15,9,5,1,60.0,33.3,6.7,4,1,1,1,NO
200954,8,4,3,1,50.0,37.5,12.5,2,1,1,1,NO
45284,39,21,13,5,53.8,33.3,12.8,7,4,3,3,NO
7751,87,47,28,12,54.0,32.2,13.8,15,6,7,5,NO
150228,4,3,1,0,75.0,25.0,0.0,1,0,0,0,NO
TOTAL,74010,40217,24150,9643,54.3,32.6,13.0,14001,6230,6539,5236,
