user_id,num_nodes,num_edges,num_self_loops,cat_Arts & Entertainment,cat_College & University,cat_Food,cat_Great Outdoors,cat_Nightlife Spot,cat_Professional & Other Places,cat_Residence,cat_Shop & Service,cat_Travel & Transport,degree_Arts & Entertainment,degree_College & University,degree_Food,degree_Great Outdoors,degree_Nightlife Spot,degree_Professional & Other Places,degree_Residence,degree_Shop & Service,degree_Travel & Transport,total_distance,mean_distance,max_distance,min_distance
232144,8,30,5,0,0,0,0,0,0,0,0,0,3,1,6,6,2,4,0,5,3,438.2896003513395,6.00396712810054,18.968883749135525,0.0
29462,8,30,3,0,0,0,0,0,0,0,0,0,5,0,7,2,4,2,0,4,5,461.9643555033731,5.076531379157947,21.637815689422847,0.0
178368,8,30,1,0,0,0,0,0,0,0,0,0,2,0,8,4,4,3,0,3,3,269.34310903625084,3.453116782516037,17.47471878542502,0.021476680789937582
89122,8,24,4,0,0,0,0,0,0,0,0,0,2,0,6,1,1,4,0,4,5,241.9882096852314,5.26061325402677,15.58647705430969,0.0
239386,7,19,1,0,0,0,0,0,0,0,0,0,2,0,3,1,2,2,0,7,2,346.7226531186646,5.417541454979135,21.499497261158627,0.10719334469010461
173192,7,33,5,0,0,0,0,0,0,0,0,0,6,6,5,5,0,1,0,4,6,146.60605003631295,1.8325756254539116,15.580687891250683,0.0
4402,10,71,8,0,0,0,0,0,0,0,0,0,6,7,10,9,6,7,5,9,5,1215.0023534928853,2.3011408210092497,21.856048867863976,0.0
138623,5,21,4,0,0,0,0,0,0,0,0,0,0,0,5,3,0,5,0,4,4,230.9243949127441,4.198625362049893,13.94825612657387,0.0
848,10,63,6,0,0,0,0,0,0,0,0,0,7,5,9,7,7,6,1,8,9,3479.9183119834593,3.137888468875991,18.16216739612806,0.0
32094,9,37,5,0,0,0,0,0,0,0,0,0,3,0,6,4,3,3,1,8,3,365.92389180371873,2.139905800021748,16.562495214548246,0.0032410530750444804
84059,10,38,4,0,0,0,0,0,0,0,0,0,5,1,9,2,3,5,1,4,4,359.36468804200223,5.989411467366705,23.063959999806034,0.0
164870,6,16,3,0,0,0,0,0,0,0,0,0,3,0,6,0,0,1,0,2,1,295.36892318765257,5.37034405795732,16.76100620262001,0.0
138926,6,22,3,0,0,0,0,0,0,0,0,0,0,2,5,0,2,6,0,5,2,304.40057281994046,4.909686658386137,13.356871572939811,0.0
34229,9,39,4,0,0,0,0,0,0,0,0,0,2,0,7,4,1,6,2,7,7,901.1764547583738,3.9011967738457733,18.252794471593884,0.0
192172,7,22,3,0,0,0,0,0,0,0,0,0,0,0,5,3,1,1,0,6,4,87.10287972412979,1.1613717296550636,5.054956933364439,0.0
264306,5,13,3,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,4,2,99.22033094302735,3.6748270719639766,13.10204004979241,0.0
437,9,37,6,0,0,0,0,0,0,0,0,0,2,6,7,2,4,1,0,6,8,1111.6247824204686,2.1133550996586843,22.7375836233885,0.0
574,8,27,2,0,0,0,0,0,0,0,0,0,5,0,7,1,3,1,0,4,3,101.27575037947913,1.746133627232399,17.468939682167058,0.013363359408885089
210825,7,20,3,0,0,0,0,0,0,0,0,0,1,1,6,0,2,4,0,4,2,323.3611180049352,5.774305678659557,17.930109025791147,0.0
8876,5,19,4,0,0,0,0,0,0,0,0,0,0,0,4,2,0,4,0,4,5,199.5050633142057,4.433445851426793,18.4862593854905,0.0
123153,8,24,4,0,0,0,0,0,0,0,0,0,2,0,5,0,2,2,0,6,5,417.22204947496357,5.7947506871522725,18.130565099378124,0.0
121082,9,34,6,0,0,0,0,0,0,0,0,0,4,3,7,2,5,3,1,6,3,708.6808193500119,7.016641775742692,34.47840755126711,0.0
46106,8,25,3,0,0,0,0,0,0,0,0,0,2,2,6,1,0,1,0,7,5,681.2457225664397,5.677047688053664,22.019015630540622,0.0
204187,5,14,3,0,0,0,0,0,0,0,0,0,2,0,5,0,3,1,0,3,0,58.33778446628275,1.1905670299241378,7.228455705849725,0.0
2746,8,46,5,0,0,0,0,0,0,0,0,0,4,3,8,3,7,6,0,7,8,1117.2400263689663,4.280613127850448,24.73209822482701,0.0
221440,6,10,1,0,0,0,0,0,0,0,0,0,1,0,3,1,0,3,0,1,1,86.94193421346127,2.229280364447725,11.11527521505361,0.0
77808,8,37,5,0,0,0,0,0,0,0,0,0,2,5,5,3,0,7,0,8,6,322.1970070114441,2.253125923156951,13.190516391183843,0.0
912,8,45,7,0,0,0,0,0,0,0,0,0,6,7,6,4,1,6,0,8,7,1708.5194674646807,2.7601283803952796,18.57130463254213,0.0
100822,9,42,7,0,0,0,0,0,0,0,0,0,2,7,7,6,5,4,0,5,2,432.0811590389426,3.8926230544048877,10.686258699745494,0.0
158687,6,17,3,0,0,0,0,0,0,0,0,0,0,5,2,1,0,1,0,4,4,148.04216382300663,2.4673693970501107,12.287182637974134,0.0
197930,7,19,4,0,0,0,0,0,0,0,0,0,1,2,4,0,0,6,0,4,2,111.05142427654889,2.362796261203168,18.45506264925501,0.0
188703,9,31,4,0,0,0,0,0,0,0,0,0,2,1,6,1,6,6,0,4,4,266.919711666208,3.656434406386411,19.28971030768484,0.0
100835,8,32,5,0,0,0,0,0,0,0,0,0,3,0,6,2,5,5,0,7,1,400.18302530040893,3.6380275027309903,22.653973012897907,0.0
85064,4,10,2,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,4,0,36.69415725760734,0.24300766395766482,9.550377789286332,0.0
10665,8,35,5,0,0,0,0,0,0,0,0,0,0,4,5,1,6,7,1,4,7,406.0012977060833,1.0278513865976793,13.279210370289338,0.0
221896,8,24,4,0,0,0,0,0,0,0,0,0,1,1,6,3,0,4,1,4,4,122.76767009710396,1.9486931761445074,10.560040723284251,0.0
54415,6,20,3,0,0,0,0,0,0,0,0,0,1,0,5,0,1,4,0,4,5,298.0258878066114,2.3466605339103284,8.149046153645868,0.0
142749,6,16,3,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,6,3,194.53047277315775,1.9850048242158955,18.123862769961978,0.0
197727,7,28,4,0,0,0,0,0,0,0,0,0,4,0,4,1,3,5,0,6,5,445.21811862293305,6.956533103483331,19.20691365223645,0.0
92735,8,32,5,0,0,0,0,0,0,0,0,0,2,0,7,4,3,5,1,5,5,385.12754959201396,6.017617962375219,17.52418168185381,0.05651788044011955
13869,6,25,5,0,0,0,0,0,0,0,0,0,2,0,5,5,0,4,0,6,3,764.7824687224852,4.3701855355570585,18.8249510600619,0.0
211016,9,31,3,0,0,0,0,0,0,0,0,0,5,3,5,3,5,3,0,3,4,109.13473950856219,2.227239581807392,14.151007948816858,0.0
200368,6,13,2,0,0,0,0,0,0,0,0,0,1,0,1,5,0,1,0,3,2,115.3439526694778,2.0235781170083835,9.046429153985832,0.0
16273,8,30,3,0,0,0,0,0,0,0,0,0,4,0,6,1,1,7,0,7,3,883.7075810195929,4.508712148059148,20.116432191206076,0.0
205931,7,21,3,0,0,0,0,0,0,0,0,0,1,0,5,0,4,2,0,4,4,148.78461360579107,4.132905933494197,20.79782512203483,0.0
141931,8,21,4,0,0,0,0,0,0,0,0,0,1,0,3,2,3,1,1,7,3,341.5159793057356,4.4936313066544145,15.913754855326648,0.0
221402,9,30,6,0,0,0,0,0,0,0,0,0,4,1,8,1,6,3,0,3,1,484.8841926655567,6.216464008532777,27.51933579270043,0.0
23880,7,21,4,0,0,0,0,0,0,0,0,0,1,0,5,0,2,3,0,6,3,213.00874642640304,4.347117274008228,17.061719778239645,0.006645031707215431
266723,6,18,2,0,0,0,0,0,0,0,0,0,0,2,4,2,0,2,0,2,6,283.57573236725426,6.164689834070745,23.547084441563296,0.0
47349,10,44,5,0,0,0,0,0,0,0,0,0,4,2,7,4,6,1,2,8,7,333.0680903529953,1.5860385254904543,9.298082639861018,0.0
57732,7,24,3,0,0,0,0,0,0,0,0,0,3,0,6,1,0,2,0,7,4,259.8256780744187,3.820965854035568,14.054698936116088,0.0
223574,8,25,2,0,0,0,0,0,0,0,0,0,3,0,8,1,3,2,0,4,3,296.96264818098496,4.303806495376592,18.103728325773506,0.00967012254171992
150369,9,34,5,0,0,0,0,0,0,0,0,0,2,2,8,1,7,4,0,4,4,390.1313210443658,4.194960441337267,17.648414107903424,0.0
207789,9,30,3,0,0,0,0,0,0,0,0,0,3,4,9,1,3,3,0,3,3,559.8242639250964,7.366108735856531,25.687423902091172,0.0
259818,7,16,2,0,0,0,0,0,0,0,0,0,1,0,6,1,2,1,0,1,0,201.12473147852972,3.794806254311882,17.49974232038073,0.11476404012250777
126928,10,43,4,0,0,0,0,0,0,0,0,0,5,3,10,1,2,2,5,6,7,354.0901643067259,3.5058432109576825,22.966157343373986,0.0
55191,7,35,5,0,0,0,0,0,0,0,0,0,2,5,6,6,0,3,0,7,6,843.5939509183355,4.559967302261269,22.603766143346448,0.0
32841,7,25,5,0,0,0,0,0,0,0,0,0,5,0,4,0,1,5,0,5,5,399.35575234504546,2.5764887248067483,20.774837622396788,0.0
1164,8,43,7,0,0,0,0,0,0,0,0,0,3,6,7,5,0,7,0,7,7,830.1923861611218,1.3587436762047826,14.418805829327216,0.0
181559,7,31,6,0,0,0,0,0,0,0,0,0,5,1,6,4,0,4,0,6,5,156.42177401796195,2.2669822321443767,12.7841347755262,0.0
4264,7,24,3,0,0,0,0,0,0,0,0,0,4,0,5,2,2,1,0,6,4,163.86711147539629,1.8412034997235545,13.670944666905735,0.0
42793,4,13,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,4,3,189.308366183802,2.868308578542456,15.421654265246447,0.0
54464,9,31,4,0,0,0,0,0,0,0,0,0,3,6,5,1,0,5,1,6,3,160.09667442634282,1.9523984686139362,9.43841826612483,0.0
34492,8,27,3,0,0,0,0,0,0,0,0,0,2,0,6,2,2,3,0,2,8,790.0298890008547,3.969999442215349,30.182003269367748,0.0
41534,9,37,6,0,0,0,0,0,0,0,0,0,4,7,8,2,1,2,0,5,5,418.73570226744147,2.667106383869052,18.903490900131562,0.0
250710,9,38,4,0,0,0,0,0,0,0,0,0,6,3,5,1,5,1,0,8,4,285.18122198955746,4.916917620509611,17.02266584324225,0.0
159969,9,33,4,0,0,0,0,0,0,0,0,0,1,1,6,5,0,4,1,5,6,276.3988229802423,2.9404130104281094,19.613253673958905,0.0
72391,9,41,5,0,0,0,0,0,0,0,0,0,6,2,7,3,3,7,1,7,5,560.337621454459,3.276828195640112,20.656363685913888,0.0
37970,9,36,5,0,0,0,0,0,0,0,0,0,8,1,8,3,2,4,0,5,4,615.1842948987872,3.045466806429639,21.66354105558725,0.0
60896,6,23,4,0,0,0,0,0,0,0,0,0,2,0,4,4,0,5,0,5,3,135.37325489612394,3.148215230142417,12.889381501542454,0.0640259840875691
75704,5,13,3,0,0,0,0,0,0,0,0,0,2,0,4,2,0,0,0,4,1,74.07848684577726,1.683601973767665,13.259914127833188,0.0
100081,7,23,3,0,0,0,0,0,0,0,0,0,1,0,6,1,4,0,0,6,3,293.8127085042556,4.979876415326364,24.657304349550973,0.04146696758905565
156521,6,26,5,0,0,0,0,0,0,0,0,0,5,0,5,4,0,2,0,6,4,277.63062958316647,4.406835390208991,15.947966514563241,0.023474089093405107
166784,8,31,3,0,0,0,0,0,0,0,0,0,6,0,6,2,3,2,0,6,5,611.1430486931105,6.571430631108715,20.285137902006028,0.0
34497,9,33,3,0,0,0,0,0,0,0,0,0,3,3,8,3,1,3,0,7,3,870.1626730821449,3.4258372955989937,20.415051081872225,0.0
72795,7,30,5,0,0,0,0,0,0,0,0,0,1,0,5,4,0,7,0,4,6,463.7397371147086,3.360432877642814,16.98102762219362,0.0
163337,6,14,2,0,0,0,0,0,0,0,0,0,1,0,4,0,0,2,0,3,3,96.41040918278513,2.9215275509934893,13.865177995879895,0.03477843583585108
182146,6,22,3,0,0,0,0,0,0,0,0,0,1,6,3,0,0,6,0,2,4,172.84160886828184,2.107824498393681,17.576611514277243,0.0
155279,6,21,5,0,0,0,0,0,0,0,0,0,2,0,4,2,0,4,0,6,3,245.64371292250698,4.309538823201877,25.536715117065942,0.0
31511,7,33,4,0,0,0,0,0,0,0,0,0,5,0,6,4,5,3,0,7,3,393.53150418213477,3.783956770982065,24.51059490840676,0.0
38935,7,18,2,0,0,0,0,0,0,0,0,0,1,0,5,1,0,1,0,5,3,368.71049519479345,5.503141719325275,18.25370373627668,0.0
100253,7,25,5,0,0,0,0,0,0,0,0,0,4,0,4,3,0,2,0,7,4,133.76694016444236,2.3063265545593508,18.58883893743533,0.019709343091707646
101864,6,16,3,0,0,0,0,0,0,0,0,0,2,0,2,0,2,1,0,6,3,99.35121543379194,2.0698169882039985,25.30271138358032,0.0
199195,8,28,4,0,0,0,0,0,0,0,0,0,4,1,6,1,0,4,0,4,4,183.791740484704,3.403550749716742,12.653481001831564,0.0056912872131749835
237476,7,22,3,0,0,0,0,0,0,0,0,0,3,1,5,2,0,4,0,5,2,247.96467546287613,6.358068601612207,15.278345005944633,0.17589891878987876
145765,6,19,4,0,0,0,0,0,0,0,0,0,1,3,0,2,0,2,0,5,6,185.05095064624584,2.93731667692454,21.268875713911672,0.0
176906,7,22,3,0,0,0,0,0,0,0,0,0,4,0,7,1,1,0,0,3,4,489.76899769985073,6.0465308358006284,19.581438397823796,0.0
171635,8,22,4,0,0,0,0,0,0,0,0,0,2,1,5,2,0,6,1,2,3,218.14042969937205,3.6356738283228665,17.960333259589326,0.0
46405,7,25,4,0,0,0,0,0,0,0,0,0,2,2,5,1,0,7,0,5,3,325.1463404313625,2.9829939489115818,19.40167604198073,0.0
53467,7,22,3,0,0,0,0,0,0,0,0,0,0,1,6,2,0,1,0,5,4,227.330712755726,2.470986008214414,14.151836715653891,0.0
255602,6,16,4,0,0,0,0,0,0,0,0,0,2,0,4,0,5,0,0,3,1,124.02216681435411,3.180055559342413,17.523504189031826,0.021381779329158933
195402,7,21,3,0,0,0,0,0,0,0,0,0,1,1,5,1,0,4,0,5,4,425.9814528959731,6.553560813784204,18.12723254063175,0.0
141897,8,18,2,0,0,0,0,0,0,0,0,0,2,0,6,1,1,2,1,4,1,306.8438750307939,5.479354911264176,19.348638432286513,0.011716049080056065
223128,6,15,3,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,3,3,193.17223776453008,4.599338994393572,16.644537786371732,0.0
129909,8,26,3,0,0,0,0,0,0,0,0,0,4,0,7,2,2,1,0,7,2,229.65623522781917,2.63972684169907,18.349382168732905,0.017320174447088606
128076,8,30,4,0,0,0,0,0,0,0,0,0,3,1,6,1,2,6,0,7,4,570.5419721290936,5.140017766928771,16.028594088897737,0.0
210529,9,32,5,0,0,0,0,0,0,0,0,0,5,5,6,2,3,2,1,7,1,483.333601698629,6.531535158089581,19.82243302459996,0.0
260238,5,14,4,0,0,0,0,0,0,0,0,0,3,0,4,0,1,0,0,3,3,211.41692048411187,4.065710009309844,23.032008834142218,0.02760333335924881
138678,7,28,5,0,0,0,0,0,0,0,0,0,1,1,6,5,0,3,0,6,6,363.1865743030133,5.115303863422724,15.6181463740874,0.0
120395,6,21,4,0,0,0,0,0,0,0,0,0,0,2,6,3,0,3,0,4,3,327.8835064716667,4.821816271642157,19.375147876866315,0.0
50570,8,31,4,0,0,0,0,0,0,0,0,0,2,0,6,3,2,7,1,6,4,710.8716511553354,6.075826078250726,34.01328984551509,0.0
54926,9,36,4,0,0,0,0,0,0,0,0,0,3,2,8,3,3,5,0,6,4,742.4473107294951,6.135928187847067,19.140205971893366,0.0
150541,9,34,4,0,0,0,0,0,0,0,0,0,4,1,8,3,1,3,0,6,6,381.1441846281688,4.70548376084159,17.602699967548915,0.03472142291243341
150427,8,24,3,0,0,0,0,0,0,0,0,0,4,1,6,1,5,2,0,2,0,276.3465993829367,3.370080480279716,11.281152532667535,0.0
181433,9,22,3,0,0,0,0,0,0,0,0,0,1,1,5,2,0,1,1,7,3,596.9101185715795,7.854080507520784,21.41855201512487,0.0
205344,6,13,2,0,0,0,0,0,0,0,0,0,0,1,2,0,1,3,0,5,1,58.7188372244199,1.5056112108825614,12.81946252275988,0.0
114754,9,31,5,0,0,0,0,0,0,0,0,0,4,2,7,2,3,3,0,6,1,449.58915885728584,4.54130463492208,19.59918221874287,0.0
241828,7,25,5,0,0,0,0,0,0,0,0,0,4,0,3,5,1,0,0,6,5,161.8075463738212,3.052972573090965,8.583034877090343,0.0
78593,7,28,4,0,0,0,0,0,0,0,0,0,0,2,5,4,0,6,0,5,5,300.50506790665196,3.5353537400782575,14.265353380393387,0.0
212913,6,18,3,0,0,0,0,0,0,0,0,0,2,0,4,1,0,2,0,3,6,308.671772264368,4.115623630191572,14.190970829705392,0.0
210599,8,31,3,0,0,0,0,0,0,0,0,0,1,2,7,0,4,3,0,7,4,476.77975171483484,6.811139310211924,17.813638430418756,0.0
81882,7,29,4,0,0,0,0,0,0,0,0,0,2,5,7,1,0,3,0,5,6,331.0192210465711,2.2828911796315237,27.983025542783725,0.0
175340,9,30,3,0,0,0,0,0,0,0,0,0,2,5,7,2,1,4,0,4,4,418.71032812773836,5.658247677401869,23.10214515891136,0.0
194504,7,20,4,0,0,0,0,0,0,0,0,0,1,2,4,2,0,1,0,7,3,206.02192098698458,2.5434805060121537,13.330826509644519,0.0
86347,8,35,4,0,0,0,0,0,0,0,0,0,1,5,4,5,0,7,0,7,4,299.36400352553073,2.4142258348833128,20.34479903719297,0.0
231050,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,64.53017808483733,8.066272260604666,12.756343544245135,0.0
1035,9,47,7,0,0,0,0,0,0,0,0,0,3,6,8,4,3,1,0,7,9,504.92669724559,1.6183547988640687,20.460491767055284,0.0
42027,9,34,4,0,0,0,0,0,0,0,0,0,2,0,5,1,1,6,2,7,6,593.8557922915986,5.8797603197187955,15.984584183780388,0.0
205383,8,31,4,0,0,0,0,0,0,0,0,0,5,1,8,2,0,4,0,3,3,362.6401889584419,4.96767382134852,22.914395201458586,0.011275164653046066
46062,4,10,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,3,3,152.78580285167544,3.726482996382327,18.33306635171854,0.0
98846,9,44,7,0,0,0,0,0,0,0,0,0,5,2,8,4,9,5,0,5,5,567.8112915359568,4.401637918883388,17.1673178205994,0.0
64513,8,28,3,0,0,0,0,0,0,0,0,0,3,0,8,1,2,2,0,6,3,485.46984051545263,3.1320634871964703,18.73406297001556,0.0
16,9,68,8,0,0,0,0,0,0,0,0,0,8,8,8,7,8,9,0,9,8,6856.450503191786,6.618195466401332,26.604381379584208,0.0
80240,8,35,6,0,0,0,0,0,0,0,0,0,2,6,8,0,1,5,0,6,5,259.4037817966992,2.1089738357455206,20.895611583523678,0.0
170694,6,13,2,0,0,0,0,0,0,0,0,0,3,1,4,0,1,0,0,3,0,374.734260768563,6.460935530492465,17.05522728962084,0.0
63113,9,46,6,0,0,0,0,0,0,0,0,0,6,0,8,3,1,5,7,7,7,940.3952051756844,5.404570144687839,18.23534245583884,0.0
105493,10,46,5,0,0,0,0,0,0,0,0,0,7,5,9,3,2,4,2,10,3,485.9550732406209,3.7095807117604647,15.85950732809953,0.0
123770,5,17,2,0,0,0,0,0,0,0,0,0,0,0,3,0,2,3,0,4,5,234.83770223552912,4.696754044710584,17.717897138188345,0.006599688708571886
1304,8,42,5,0,0,0,0,0,0,0,0,0,4,1,7,0,6,5,0,8,7,866.1946871154236,1.3045100709569641,19.225688097990652,0.0
43668,5,16,3,0,0,0,0,0,0,0,0,0,0,0,4,1,0,3,0,3,5,118.97207168529128,2.124501280094487,15.650825288154609,0.0
71133,7,20,6,0,0,0,0,0,0,0,0,0,2,3,5,0,0,3,0,4,2,184.23363331629056,3.9198645386444797,17.905569397625662,0.0
69290,8,30,4,0,0,0,0,0,0,0,0,0,4,1,7,1,0,2,0,6,4,406.5579654662129,2.233834975089082,21.758630485789592,0.0
70277,9,48,5,0,0,0,0,0,0,0,0,0,4,6,7,4,7,8,0,8,3,834.0298243112184,5.024276050067579,17.390178008378868,0.0
236509,7,22,3,0,0,0,0,0,0,0,0,0,2,4,4,0,0,1,0,6,4,246.86023970822689,5.485783104627264,15.614063444460816,0.0
150228,7,25,3,0,0,0,0,0,0,0,0,0,4,5,3,1,0,3,0,3,6,218.492686340647,3.9016551132258392,9.657681944960045,0.0
26131,7,18,3,0,0,0,0,0,0,0,0,0,1,4,4,1,0,1,0,5,2,476.28848786457274,2.7853127945296707,19.310956588780986,0.0
28042,7,27,4,0,0,0,0,0,0,0,0,0,0,5,3,2,0,6,0,5,5,284.8441802014104,3.431857592788077,21.228430628597255,0.0
138603,8,38,6,0,0,0,0,0,0,0,0,0,4,0,8,1,4,4,0,7,6,266.65118748323374,2.424101704393035,12.439152512134621,0.0
261274,9,27,3,0,0,0,0,0,0,0,0,0,4,3,9,1,2,1,1,4,0,185.8897854273032,3.442403433838948,13.137611403170553,0.0
8127,7,30,5,0,0,0,0,0,0,0,0,0,4,2,5,4,0,3,0,7,5,245.421349955242,2.5833826311078103,17.584363041634262,0.0
18252,9,28,4,0,0,0,0,0,0,0,0,0,1,0,5,1,1,6,2,6,4,485.66951179343084,3.372704943009935,21.730590128725876,0.00917046202179732
174870,7,19,4,0,0,0,0,0,0,0,0,0,3,0,7,2,1,3,0,1,0,504.4657946276954,5.20067829513088,17.385965515143372,0.0
171433,9,30,3,0,0,0,0,0,0,0,0,0,1,0,9,2,4,4,1,5,2,245.3231602779956,3.6615397056417245,22.069953274203765,0.0
158973,8,32,4,0,0,0,0,0,0,0,0,0,5,5,6,1,3,0,0,6,5,183.74634328095374,2.3259030795057436,15.531385470697881,0.0
103345,7,21,3,0,0,0,0,0,0,0,0,0,1,0,2,3,0,4,0,4,6,395.4624021920997,5.070030797334613,28.518719101629234,0.0
1495,9,32,5,0,0,0,0,0,0,0,0,0,4,0,6,1,1,6,3,6,4,331.777115486136,2.788042987278454,16.842117047359483,0.0
48380,9,34,4,0,0,0,0,0,0,0,0,0,5,1,7,3,2,4,0,7,3,506.4955359654318,4.917432388013901,18.498922934237772,0.0
36653,6,13,2,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,4,1,151.43955921863977,3.5218502143869728,14.592698771114273,0.03081130676752487
237604,5,17,3,0,0,0,0,0,0,0,0,0,1,0,4,0,0,5,0,4,3,102.70803712006854,2.185277385533373,15.029903869237135,0.0
171109,7,24,3,0,0,0,0,0,0,0,0,0,2,2,5,0,3,4,0,5,3,275.256585923091,6.116813020513133,24.014019355981464,0.016709721366050017
24525,9,39,4,0,0,0,0,0,0,0,0,0,5,1,7,2,5,4,2,6,7,656.35546108987,3.8383360297653217,18.04422340781997,0.0
12390,7,29,4,0,0,0,0,0,0,0,0,0,2,0,6,4,0,4,1,6,6,586.5970220143505,5.191124088622573,21.78403337939161,0.0
215706,7,21,5,0,0,0,0,0,0,0,0,0,1,0,4,2,0,3,0,6,4,383.99281216951323,4.571343002018014,16.82221598158582,0.0
117088,8,32,4,0,0,0,0,0,0,0,0,0,1,0,7,3,5,4,0,4,4,409.7687251703245,3.41473937641937,13.988780741559877,0.0
179236,8,27,5,0,0,0,0,0,0,0,0,0,6,0,7,1,3,3,0,4,1,494.35156217697846,5.956042917794922,24.279473582704846,0.0
27362,6,16,4,0,0,0,0,0,0,0,0,0,2,0,4,1,0,1,0,5,3,145.22216080354724,1.7496645879945454,21.71622408609238,0.010855004095691788
84995,8,34,6,0,0,0,0,0,0,0,0,0,2,3,8,2,0,6,0,5,3,592.724999586444,4.594767438654605,23.375765120325113,0.0
243925,8,31,3,0,0,0,0,0,0,0,0,0,4,0,4,3,7,7,1,3,2,430.03640355622184,7.167273392603695,33.071291592603366,0.0
219805,7,24,4,0,0,0,0,0,0,0,0,0,0,0,5,1,2,4,2,4,6,280.3457124165619,5.2895417437087175,14.476759738473193,0.0
96121,9,30,2,0,0,0,0,0,0,0,0,0,2,0,4,4,7,1,1,6,3,390.25631077914915,4.878203884739364,15.148231928524389,0.07643014208978587
140074,8,26,3,0,0,0,0,0,0,0,0,0,2,5,5,2,0,3,0,7,2,330.3682669933823,3.6304205164107946,17.401364645364314,0.0
47167,8,24,3,0,0,0,0,0,0,0,0,0,2,2,7,1,2,0,0,7,2,121.81394524432568,2.298376325364635,14.68907591944594,0.0
104833,8,24,2,0,0,0,0,0,0,0,0,0,4,2,3,2,1,0,0,7,5,313.18686377135873,3.6417077182716127,18.504516654056363,0.0
105512,9,27,4,0,0,0,0,0,0,0,0,0,3,2,3,3,1,5,0,7,2,274.2349452123154,3.1163061955944924,12.382410768132496,0.0
52788,9,33,4,0,0,0,0,0,0,0,0,0,1,7,6,4,2,2,1,5,5,324.3783685106382,2.554160381973529,15.20878404982424,0.0
142110,8,27,4,0,0,0,0,0,0,0,0,0,2,0,4,0,2,6,1,5,5,243.29488242390298,4.123642074981406,22.257054627524752,0.0
194150,7,24,4,0,0,0,0,0,0,0,0,0,4,2,6,2,0,0,0,6,3,342.2844178614519,6.338600330767626,17.45328936485467,0.0
100989,10,36,5,0,0,0,0,0,0,0,0,0,6,1,6,2,4,4,1,8,2,964.8317540049927,6.991534449311542,20.263896449243433,0.0
16135,7,29,4,0,0,0,0,0,0,0,0,0,2,0,6,3,0,3,0,7,6,987.3232336918302,3.7973970526608825,15.332499477209598,0.0
217837,7,23,4,0,0,0,0,0,0,0,0,0,1,0,5,4,0,5,1,5,2,277.2722711053201,5.658617777659594,15.08442847344159,0.0
39863,7,32,6,0,0,0,0,0,0,0,0,0,4,0,7,4,4,5,0,2,6,765.6316247717364,4.138549323090468,16.465942528479587,0.0
55151,9,45,6,0,0,0,0,0,0,0,0,0,3,1,7,5,8,8,0,7,4,598.9816142010732,2.865940737804178,20.869226913603956,0.0
11160,7,26,4,0,0,0,0,0,0,0,0,0,1,0,6,0,0,3,2,6,6,118.31213251357869,0.7994063007674234,6.76703825841125,0.0
53214,9,40,6,0,0,0,0,0,0,0,0,0,1,3,7,6,3,4,0,7,7,937.1239708420195,5.7141705539147525,29.202137664550204,0.0
1929,7,20,2,0,0,0,0,0,0,0,0,0,2,0,6,1,0,6,0,2,2,64.56471242415181,1.5015049400965537,17.637720816826935,0.0
201357,9,27,2,0,0,0,0,0,0,0,0,0,4,2,5,1,1,6,0,4,3,302.60693036766884,4.5165213487711755,19.833066209330337,0.0
162892,6,21,2,0,0,0,0,0,0,0,0,0,6,0,4,2,0,3,0,3,3,210.02113065908642,3.5003521776514406,17.359181143154967,0.0
33914,7,25,4,0,0,0,0,0,0,0,0,0,6,0,5,1,2,1,0,5,5,307.0518519069489,5.033636916507359,17.615077189661974,0.0
150932,5,14,2,0,0,0,0,0,0,0,0,0,3,0,2,0,0,2,0,2,5,115.33657450599708,3.3922521913528554,14.876521261376896,0.0
2126,10,56,6,0,0,0,0,0,0,0,0,0,6,1,10,4,6,7,2,8,8,1555.2475834298962,2.968029739370032,21.97743298392652,0.0
89811,6,18,3,0,0,0,0,0,0,0,0,0,2,0,3,2,0,2,0,6,3,355.42157525211275,2.9867359264883437,18.243336844461034,0.0
14139,8,38,5,0,0,0,0,0,0,0,0,0,5,4,5,2,1,6,0,8,7,526.5656043492486,4.743834273416655,17.447772987516725,0.0
37841,9,38,3,0,0,0,0,0,0,0,0,0,3,7,9,3,4,2,0,7,1,131.09155424743113,0.8917792805947694,10.165094756488532,0.0
156213,7,21,2,0,0,0,0,0,0,0,0,0,2,5,5,1,0,0,0,5,1,268.3038118061703,5.366076236123406,18.33306635171854,0.0
13173,8,26,4,0,0,0,0,0,0,0,0,0,3,0,6,1,2,3,0,6,4,339.32527306741963,4.241565913342745,19.79141847366859,0.0
210546,7,22,3,0,0,0,0,0,0,0,0,0,1,5,4,0,0,1,0,5,3,204.22798288701912,2.8764504631974526,17.3639268222664,0.0
