place_id,poiId,category,subcategory
4d3135028250f04d619ae7e0,POI-36,Asian Restaurant,
4d313e875c2db60c3e73b66c,POI-2,Bar,
4d31446f8c42a1cd201cdd5d,POI-74,Fast Food Restaurant,
4d314b3b5017a093e50e3e9b,POI-74,Fast Food Restaurant,
4d3154e62c76a1436d7564c7,POI-17,Chinese Restaurant,
4d3164272e56236afc3412b4,POI-28,Plaza,
4d31670ef8c9224b2ca9a6d2,POI-134,Flower Shop,
4d316e5d98336dcb941d18f0,POI-67,Gym,
4d316e88b609370471a0ebdf,POI-17,Chinese Restaurant,
4d316ed8c6cba35d9904177a,POI-17,Chinese Restaurant,
4d317018f8c9224b43f2a6d2,POI-57,Miscellaneous Shop,
4d318450eefa8cfa691d2cb3,POI-8,Gastropub,
4d3185665017a0931af63f9b,POI-36,Asian Restaurant,
4d319312329e548132e5a71d,POI-36,Asian Restaurant,
4d3197cb72a8b1f79a7495d0,POI-61,Shoe Store,
4d31a34f2e56236a9e7914b4,POI-36,Asian Restaurant,
4d31abbbc75a6ea88d7106ae,POI-2,Bar,
4d31b40ac75a6ea892c506ae,POI-33,Italian Restaurant,
4d31bfcf2c76a14372e168c7,POI-14,Pub,
4d31d503c75a6ea89b1b08ae,POI-113,General Travel,
4d323d27b609370494e8f4df,POI-101,Breakfast Spot,
4d32645f72a8b1f7f3179ed0,POI-63,Bakery,
4d326a285c2db60c540ec26c,POI-17,Chinese Restaurant,
4d32872d2c76a1430a3472c7,POI-128,Kids Store,
4d328e882e56236a674e1eb4,POI-61,Shoe Store,
4d3290c2329e54814a29b21d,POI-10,Coffee Shop,
4d329e145c2db60c5118c46c,POI-4,Resort,
4d32b5fdb60937048735fadf,POI-127,Internet Cafe,
4d32b81eb60937044848fadf,POI-73,Electronics Store,
4d32bbf498336dcb64f226f0,POI-61,Shoe Store,
4d32bd048250f04d07b6f6e0,POI-17,Chinese Restaurant,
4d32bd31b60937040a75fadf,POI-16,Australian Restaurant,
4d32bf8298336dcb031127f0,POI-22,Dessert Shop,
4d32c2ff2e56236ad30620b4,POI-73,Electronics Store,
4d32c569b609370439bffadf,POI-115,Soup Place,
4d32c67e98336dcbd54f27f0,POI-74,Fast Food Restaurant,
4d32ccc272a8b1f725e8a1d0,POI-17,Chinese Restaurant,
4d32d68b98336dcb29e627f0,POI-40,Seafood Restaurant,
4d32e6c66c7c721e0084b456,POI-102,Bbq Joint,
4d32e8938250f04d281ef8e0,POI-92,Salon / Barbershop,
4d32f1c28c42a1cda486ed5d,POI-18,Indian Restaurant,
4d332a6c72a8b1f74e1fa5d0,POI-11,Nightclub,
4d3385598c42a1cd9bd4f25d,POI-10,Coffee Shop,
4d339e706c7c721ec332bb56,POI-123,Convenience Store,
4d33a07398336dcb260630f0,POI-21,Lounge,
4d33b9c0f8c9224b912dbdd2,POI-67,Gym,
4d33c9a1c6cba35d15052e7a,POI-66,Grocery Store,
4d33ccdef8c9224b29cabdd2,POI-39,Restaurant,
4d33ced8c6cba35dce302e7a,POI-84,Boutique,
4d33e1f6f8c9224b5274bed2,POI-10,Coffee Shop,
4d33f057c75a6ea8846e1bae,POI-68,Gym / Fitness Center,
4d33fd1aeefa8cfa7c6f46b3,POI-36,Asian Restaurant,
4d340dfd6c7c721e4dacbe56,POI-115,Soup Place,
4d3411a75c2db60cfd7dd06c,POI-69,Spa / Massage,
4d341e3898336dcb9a5934f0,POI-77,Sushi Restaurant,
4d34318498336dcb1b1935f0,POI-17,Chinese Restaurant,
4d3437ce2c76a143dfa382c7,POI-17,Chinese Restaurant,
4d3441d0f8c9224bd574c1d2,POI-92,Salon / Barbershop,
4d34cf21b609370437c60ee0,POI-96,Karaoke Bar,
4d34d826c75a6ea8951f23ae,POI-10,Coffee Shop,
4d34f8a6329e54815015c71d,POI-68,Gym / Fitness Center,
4d350bb998336dcb2fe03df0,POI-132,Filipino Restaurant,
4d350f398c42a1cd4287005e,POI-17,Chinese Restaurant,
4d35127bf8c9224b00fec8d2,POI-46,Japanese Restaurant,
4d351e8372a8b1f760ccb6d0,POI-36,Asian Restaurant,
4d352859eefa8cfaef0352b3,POI-39,Restaurant,
4d35442cf8c9224b2380cad2,POI-42,Food Court,
4d354823280e2c0f5fbd59bc,POI-46,Japanese Restaurant,
4d356d472c76a14331658ec7,POI-43,Vegetarian / Vegan Restaurant,
4d3571d4b6093704dcc114e0,POI-10,Coffee Shop,
4d357413eefa8cfa0d7954b3,POI-62,Jewelry Store,
4d3577ba72a8b1f7ed78b9d0,POI-36,Asian Restaurant,
4d357f2d72a8b1f760c1b9d0,POI-57,Miscellaneous Shop,
4d3586972e56236a444938b4,POI-17,Chinese Restaurant,
4d35893d8c42a1cda758045e,POI-17,Chinese Restaurant,
4d358c3c8c42a1cdff76045e,POI-67,Gym,
4d358d03c6cba35dac4f3d7a,POI-40,Seafood Restaurant,
4d358e7572a8b1f7235cbad0,POI-59,Men'S Store,
4d3593262e56236af1cc38b4,POI-65,Women'S Store,
4d35937662a22d4348a6049b,POI-39,Restaurant,
4d3593c672a8b1f72495bad0,POI-40,Seafood Restaurant,
4d359e1e2c76a143037d90c7,POI-36,Asian Restaurant,
4d35c3f8f8c9224b97ffced2,POI-17,Chinese Restaurant,
4d36316248098cfac1394417,POI-25,Zoo,
4d3656cfcf67a143704cb228,POI-92,Salon / Barbershop,
4d365fe89601236a7192c887,POI-36,Asian Restaurant,
4d3663311b39224b21179b87,POI-36,Asian Restaurant,
4d366bceeba45481561907f5,POI-17,Chinese Restaurant,
4d366d8bb5936dcb8881f2b8,POI-39,Restaurant,
4d366f0b48098cfadcc24617,POI-17,Chinese Restaurant,
4d36708026e0a1cd5cf3699e,POI-17,Chinese Restaurant,
4d3673153612a09308577f5d,POI-76,Deli / Bodega,
4d3673cd48098cfac9ef4617,POI-17,Chinese Restaurant,
4d36760048cdb1f7eab5f337,POI-61,Shoe Store,
4d36823f48098cfa3a6e4717,POI-67,Gym,
4d368552cf67a14340f2b328,POI-56,Cosmetics Shop,
4d3688a9edbd3704765b6be3,POI-22,Dessert Shop,
4d369303600a721e424ab255,POI-10,Coffee Shop,
4d36a6bda740b60c60930066,POI-98,Snack Place,
4d36c068d8caa1cdd33270d6,POI-22,Dessert Shop,
4d36c7a64f36a14332c53c27,POI-46,Japanese Restaurant,
4d36c9b3a740b60c5da40166,POI-158,Train,
4d36cc8ba740b60cfdbe0166,POI-56,Cosmetics Shop,
4d36d39c1931224bdce10ecb,POI-10,Coffee Shop,
4d36da741931224b3a270fcb,POI-40,Seafood Restaurant,
4d36dda6036c54816b9e4789,POI-10,Coffee Shop,
4d36e52ad8caa1cdfb9771d6,POI-38,Middle Eastern Restaurant,
4d36ee7e4f36a143ac823e27,POI-10,Coffee Shop,
4d36fbf938f2370429c42ab0,POI-18,Indian Restaurant,
4d377d443d958cfa164ba971,POI-42,Food Court,
4d377e2fb9e5224bbc514b90,POI-10,Coffee Shop,
4d3795267ebf721ef08268fb,POI-48,Theater,
4d37b79b9784a093f0f6d9e8,POI-158,Train,
4d37b7b37ebf721e9dbf69fb,POI-17,Chinese Restaurant,
4d37b874159937042a4ab291,POI-39,Restaurant,
4d37c7d06eef54813cf03a48,POI-36,Asian Restaurant,
4d37cd199784a0930ea9dae8,POI-66,Grocery Store,
4d37cdd3b9e5224b25444e90,POI-166,Paella Restaurant,
4d37f18bd60c6dcbf7f372bc,POI-18,Indian Restaurant,
4d37f559b9e5224b0d6f4f90,POI-26,Park,
4d3826c2fe80a1cde411829f,POI-130,Food Truck,
4d382c21b9e5224bd1465190,POI-122,Skate Park,
4d382c9ef1b06ea81c451355,POI-98,Snack Place,
4d383bb80f81b60cca003e3a,POI-36,Asian Restaurant,
4d383d14d60c6dcb7ae575bc,POI-36,Asian Restaurant,
4d383dfaf1b06ea8fcfa1355,POI-102,Bbq Joint,
4d383e55b274b1f7ffd4e6a3,POI-37,Thai Restaurant,
4d3866fcb9e5224b41a45390,POI-11,Nightclub,
4d38c705928c224b64ec5c1a,POI-121,Flea Market,
4d38e077928c224b8d0e5e1a,POI-102,Bbq Joint,
4d38f0464215f04d88d9cdf8,POI-92,Salon / Barbershop,
4d38f406a558a1cdfdb5cd43,POI-87,Car Dealership,
4d38f9374215f04de230cef8,POI-92,Salon / Barbershop,
4d38fd37473037044da06ea5,POI-10,Coffee Shop,
4d38feb7be018eecc7e0a4c9,POI-6,Tea Room,
4d390575bb0d721e39c759e3,POI-158,Train,
4d390f34acf1b60c97188718,POI-1,Wine Bar,
4d3913bab5abb1f75c13e498,POI-33,Italian Restaurant,
4d3920734215f04d3d8ccff8,POI-66,Grocery Store,
4d39453581258cfa7e4a995f,POI-13,Diner,
4d394900fa736ea829120b8a,POI-28,Plaza,
4d394a77bf6d5481c3f4c1e1,POI-121,Flea Market,
4d394fe734ee3704c2366b9b,POI-4,Resort,
4d39659b81258cfa0f659a5f,POI-36,Asian Restaurant,
4d3979fc325ff04d7c901245,POI-109,Eastern European Restaurant,
4d397a51687ca35d18b47fc4,POI-67,Gym,
4d397bd2325ff04d38a31245,POI-67,Gym,
4d397c18979ea14341c885fc,POI-2,Bar,
4d397ec8687ca35d4de47fc4,POI-69,Spa / Massage,
4d39826c325ff04d67ea1245,POI-46,Japanese Restaurant,
4d398291fa736ea82d0c0d8a,POI-46,Japanese Restaurant,
4d39891f0333a09364b94b34,POI-54,Clothing Store,
4d3996a5325ff04df1ca1345,POI-17,Chinese Restaurant,
4d39a6b949cb236a3832b247,POI-18,Indian Restaurant,
4d39eb66beb7b1f71e27e471,POI-74,Fast Food Restaurant,
4d3a334b97e0a1cdbd9f6b3e,POI-42,Food Court,
4d3a4cc6f1446a3130c04f94,POI-42,Food Court,
4d3a64921fc36dcb8d0566f5,POI-56,Cosmetics Shop,
4d3a6a996de7721e5898ee49,POI-56,Cosmetics Shop,
4d3a974a1fc36dcbee1668f5,POI-92,Salon / Barbershop,
4d3a9f9c0333a093ba7f5634,POI-57,Miscellaneous Shop,
4d3aa0a7325ff04d011a1e45,POI-123,Convenience Store,
4d3aa59fcc48224b203f3f4f,POI-61,Shoe Store,
4d3aa5e481258cfa8591a85f,POI-54,Clothing Store,
4d3aab216de7721e91daf049,POI-30,Water Park,
4d3aadf0bf6d5481b567cfe1,POI-36,Asian Restaurant,
4d3aaf48687ca35d901c8cc4,POI-39,Restaurant,
4d3ab1c997e0a1cd9088703e,POI-17,Chinese Restaurant,
4d3ab6ddbf6d548105b5cfe1,POI-92,Salon / Barbershop,
4d3aba81687ca35da1838cc4,POI-10,Coffee Shop,
4d3ac0ab97e0a1cdc712713e,POI-84,Boutique,
4d3ac2cdcc48224be73e404f,POI-33,Italian Restaurant,
4d3ac4b6fa736ea8774d198a,POI-70,Korean Restaurant,
4d3ac66581258cfa05dda95f,POI-40,Seafood Restaurant,
4d3acc001fc36dcbe4296af5,POI-17,Chinese Restaurant,
4d3ad414bf6d548140ced0e1,POI-46,Japanese Restaurant,
4d3adda349cb236a9336be47,POI-54,Clothing Store,
4d3ae3f1979ea143086895fc,POI-74,Fast Food Restaurant,
4d3aeb4d6de7721eea4cf349,POI-36,Asian Restaurant,
4d3aebef81258cfacf8dab5f,POI-39,Restaurant,
4d3b09b31fc36dcbb7ff6cf5,POI-10,Coffee Shop,
4d3b2b800333a09334f45b34,POI-5,Gaming Cafe,
4d3b8bde14aa8cfa0f75a05e,POI-98,Snack Place,
4d3ba207d2c8f04dc0765a72,POI-92,Salon / Barbershop,
4d3ba8e184d46ea8b233f75c,POI-42,Food Court,
4d3bb102d2c8f04d43195b72,POI-17,Chinese Restaurant,
4d3bc4573ec9a35d7fab4281,POI-61,Shoe Store,
4d3bca6f3ec9a35d6ee94281,POI-67,Gym,
4d3bcb83d625224b32798bfa,POI-10,Coffee Shop,
4d3bcb9a63052d436cd2abc5,POI-66,Grocery Store,
4d3bcc3684d46ea84f92f85c,POI-92,Salon / Barbershop,
4d3bd0a6fb4c5481e22acf14,POI-65,Women'S Store,
4d3be9c26b3d236a73855c64,POI-26,Park,
4d3becd614aa8cfa30a9a45e,POI-80,Ice Cream Shop,
4d3bf0d16e0aa1cd2c9bde2c,POI-89,Arcade,
4d3bf35ad625224b41d58cfa,POI-38,Middle Eastern Restaurant,
4d3c09f33ec9a35d3d084581,POI-39,Restaurant,
4d3c0d8b14aa8cfad3d2a55e,POI-52,Arts & Crafts Store,
4d3c1159557d6dcb1b2e3744,POI-36,Asian Restaurant,
4d3c166bd625224bbcf98dfa,POI-4,Resort,
4d3c19d66b3d236a81125e64,POI-74,Fast Food Restaurant,
4d3c1a88557d6dcb51873744,POI-56,Cosmetics Shop,
4d3c213e84d46ea8ec53fb5c,POI-56,Cosmetics Shop,
4d3c21a044f5a0938102cabb,POI-17,Chinese Restaurant,
4d3c239805b8721e8ab08937,POI-54,Clothing Store,
4d3c2d7e14aa8cfa510da75e,POI-54,Clothing Store,
4d3c3b5d6e252c0ffd82e13b,POI-119,Record Shop,
4d3c4b6605b8721e4d098b37,POI-57,Miscellaneous Shop,
4d3cd82dd2c8f04d2e656572,POI-130,Food Truck,
4d3ce5b18edf37041b00b5a5,POI-42,Food Court,
4d3d1eaad625224b882a97fa,POI-96,Karaoke Bar,
4d3d2e2d84d46ea8f757045d,POI-92,Salon / Barbershop,
4d3d4c406b3d236aff486864,POI-40,Seafood Restaurant,
4d3d4dbb3ec9a35d64005081,POI-36,Asian Restaurant,
4d3d4f1cfb4c548182bcdb14,POI-66,Grocery Store,
4d3d562e557d6dcb4f4c4344,POI-98,Snack Place,
4d3d592505b8721e6f059437,POI-55,Sporting Goods Shop,
4d3d5942457cb60cb904f7a4,POI-10,Coffee Shop,
4d3d5d9084d46ea89ba6055d,POI-17,Chinese Restaurant,
4d3d5deffb4c54819736dc14,POI-36,Asian Restaurant,
4d3d65f28edf37045b39b9a5,POI-37,Thai Restaurant,
4d3d7470a2e4b1f729f6f125,POI-123,Convenience Store,
4d3d864e1a53ba7a73ff3217,POI-22,Dessert Shop,
4d3d882f44f5a09353e0d5bb,POI-94,Gas Station / Garage,
4d3d8a591a53ba7a38023317,POI-1,Wine Bar,
4d3d96ead625224bfc339bfa,POI-5,Gaming Cafe,
4d3e0ca2d625224bdd489ffa,POI-36,Asian Restaurant,
4d3e302105b8721ec4e19b37,POI-17,Chinese Restaurant,
4d3e3606af8ca143927b13f7,POI-53,Department Store,
4d3e398c05b8721e953b9c37,POI-18,Indian Restaurant,
4d3e3998fb4c54813a3ae414,POI-10,Coffee Shop,
4d3e542b05b8721e161f9d37,POI-56,Cosmetics Shop,
4d3e5ecd44f5a0931959ddbb,POI-36,Asian Restaurant,
4d3e68af8edf3704e1a1c3a5,POI-92,Salon / Barbershop,
4d3e6f1e6b3d236a66ad7264,POI-84,Boutique,
4d3e857b84d46ea820fa0f5d,POI-120,Cupcake Shop,
4d3e86b88edf3704069ac4a5,POI-27,Art Gallery,
4d3e962214aa8cfaeb9abe5e,POI-102,Bbq Joint,
4d3e97df6e0aa1cdb50cf62c,POI-49,Multiplex,
4d3e9ae8a2e4b1f76442fc25,POI-11,Nightclub,
4d3ea5f03ec9a35d23fb5b81,POI-36,Asian Restaurant,
4d3ec425d2c8f04d79b77572,POI-10,Coffee Shop,
4d3ec57a8edf3704bfedc6a5,POI-17,Chinese Restaurant,
4d3eda6a8edf3704e2eec7a5,POI-96,Karaoke Bar,
4d3edc85d625224be0aca6fa,POI-10,Coffee Shop,
4d3ef98784d46ea80a2c145d,POI-34,Mediterranean Restaurant,
4d3f65c5cb84b60c02d67cab,POI-18,Indian Restaurant,
4d3f7183c5eaa1cd1d759850,POI-36,Asian Restaurant,
4d3f872689616dcbd152fbb4,POI-42,Food Court,
4d3f88d5c5eaa1cd016c9950,POI-17,Chinese Restaurant,
4d3f8a08de17a093f957f06b,POI-42,Food Court,
4d3f90f689616dcba9bdfbb4,POI-17,Chinese Restaurant,
4d3f95f1255d8cfa9c255d05,POI-53,Department Store,
4d3fa0c8de17a0934d22f16b,POI-27,Art Gallery,
4d3fb3bc467754815b4551f4,POI-92,Salon / Barbershop,
4d3fc9ac89616dcb08cffdb4,POI-130,Food Truck,
4d3fff137a516ea85298b682,POI-36,Asian Restaurant,
4d404b8cc5eaa1cd6346a050,POI-66,Grocery Store,
4d404d0746775481e69356f4,POI-4,Resort,
4d40742caae1b1f7991b87f5,POI-81,Steakhouse,
4d40bf9fadb6236aa94a8b40,POI-56,Cosmetics Shop,
4d40debe1bd2a14366e1f77c,POI-60,Automotive Shop,
4d40f14ebd53f04d9a2d4915,POI-56,Cosmetics Shop,
4d40f317915a3704fff91a7f,POI-74,Fast Food Restaurant,
4d40f5edbd53f04d33574915,POI-18,Indian Restaurant,
4d40ff0500e8a35d526800fb,POI-102,Bbq Joint,
4d40ff1dc5eaa1cdb5fca650,POI-10,Coffee Shop,
4d41002f4acd236a0117f6a9,POI-137,Juice Bar,
4d410839cb84b60c43ab8bab,POI-36,Asian Restaurant,
4d410eba46775481b6a55df4,POI-34,Mediterranean Restaurant,
4d412785aae1b1f773978df5,POI-57,Miscellaneous Shop,
4d416088c5eaa1cdae0faa50,POI-57,Miscellaneous Shop,
4d41634f7a516ea86f59c382,POI-33,Italian Restaurant,
4d4171ffc5eaa1cd25c9aa50,POI-36,Asian Restaurant,
4d417672bd53f04d8c9b4d15,POI-40,Seafood Restaurant,
4d41ac35c5eaa1cd9d27ad50,POI-107,Pet Store,
4d41cbdb9fa82c0f9a8ab08a,POI-81,Steakhouse,
4d41e8b733268cfad91a5301,POI-73,Electronics Store,
4d4210bbc95b721e6d15662b,POI-17,Chinese Restaurant,
4d4223b5c95b721e4cec662b,POI-39,Restaurant,
4d42295afe6ab60c5e904939,POI-123,Convenience Store,
4d42432d33268cfaf63a5701,POI-32,Pizza Place,
4d424885607b6dcb78fc0ac6,POI-43,Vegetarian / Vegan Restaurant,
4d425480c95b721e9ec1682b,POI-41,Ramen /  Noodle House,
4d425b15e6b788bf59384cf4,POI-42,Food Court,
4d426020e6b788bfe45a4cf4,POI-42,Food Court,
4d426480b0c35481ef83dff1,POI-18,Indian Restaurant,
4d4295beb6e73704df728609,POI-56,Cosmetics Shop,
4d42a40285c1721e8cc0e092,POI-40,Seafood Restaurant,
4d42b4f432d5236a0225baa5,POI-74,Fast Food Restaurant,
4d42bc73946af04dcba90677,POI-24,Malaysian Restaurant,
4d42bfc0946af04d29d10677,POI-43,Vegetarian / Vegan Restaurant,
4d42c0b265ea6ea815e9ac79,POI-65,Women'S Store,
4d42ed87715fa143a71f66c0,POI-14,Pub,
4d42f74d65ea6ea8fd4baf79,POI-1,Wine Bar,
4d4387f014aa8cfac7015c3d,POI-57,Miscellaneous Shop,
4d43a90d4e5d3704186ce293,POI-13,Diner,
4d43aea47e2e54819bae588f,POI-36,Asian Restaurant,
4d43b05214aa8cfaf7f95d3d,POI-58,Accessories Store,
4d43dc43befe236af6adeee2,POI-36,Asian Restaurant,
4d43dda11ed56dcbd39da854,POI-112,Gift Shop,
4d44021cbf61a1cd700804ac,POI-17,Chinese Restaurant,
4d44098f1b62b1f7704feee2,POI-46,Japanese Restaurant,
4d440b171ed56dcbf787aa54,POI-61,Shoe Store,
4d440d08c3e5f04d2a2c9620,POI-7,American Restaurant,
4d440fdc4e5d370402d0e693,POI-16,Australian Restaurant,
4d4412f57e2e548127635c8f,POI-84,Boutique,
4d441659c3e5f04d9f8e9620,POI-22,Dessert Shop,
4d441ae50349224b3a6af64e,POI-36,Asian Restaurant,
4d441bbc0349224b9d73f64e,POI-36,Asian Restaurant,
4d44bacec3e5f04daec49d20,POI-91,Food & Drink Shop,
4d44c4bf1928a35d1aa2bc70,POI-17,Chinese Restaurant,
4d44d38a14aa8cfa9bb46b3d,POI-67,Gym,
4d44d742bf61a1cdf4810dac,POI-10,Coffee Shop,
4d44e38dbefe236a2911fae2,POI-68,Gym / Fitness Center,
4d4501750349224bffa3004f,POI-81,Steakhouse,
4d4510be3616b60c3252ebc2,POI-46,Japanese Restaurant,
4d45198f1911a0934258dfd8,POI-36,Asian Restaurant,
4d4520ea7e2e548158e6678f,POI-133,Salad Place,
4d4527d43616b60c8f1aecc2,POI-65,Women'S Store,
4d4541061911a093c49de0d8,POI-39,Restaurant,
4d455c521928a35d0d77c270,POI-10,Coffee Shop,
4d456f7914aa8cfaa13d723d,POI-30,Water Park,
4d457ee1e198721ef475c68b,POI-96,Karaoke Bar,
4d4607aa14aa8cfa96de783d,POI-53,Department Store,
4d4616081ed56dcb6748c254,POI-101,Breakfast Spot,
4d4616a47e2e548130dc708f,POI-56,Cosmetics Shop,
4d462a9c1911a093d64ae9d8,POI-60,Automotive Shop,
4d462f580349224b33de0b4f,POI-84,Boutique,
4d46332cbbb1a1430ba65a72,POI-49,Multiplex,
4d46345a2e326ea8528af5a6,POI-68,Gym / Fitness Center,
4d463ba414aa8cfa88ef7a3d,POI-69,Spa / Massage,
4d4649fd0bcd2c0f3b702ca1,POI-57,Miscellaneous Shop,
4d4651bb0bcd2c0f0bb32ca1,POI-42,Food Court,
4d4656894e5d3704fbc70094,POI-63,Bakery,
4d465cec4e5d370442ff0094,POI-36,Asian Restaurant,
4d465e68befe236ae51208e3,POI-43,Vegetarian / Vegan Restaurant,
4d4662571ed56dcb9f1bc554,POI-120,Cupcake Shop,
4d466717bf61a1cd946a1cac,POI-39,Restaurant,
4d4670141b62b1f7fbad06e3,POI-73,Electronics Store,
4d46737f3616b60c80d0f7c2,POI-74,Fast Food Restaurant,
4d4683f11b62b1f73a4407e3,POI-98,Snack Place,
4d468c79bf61a1cd15891dac,POI-98,Snack Place,
4d46973cc3e5f04d1e32af20,POI-37,Thai Restaurant,
4d4699904e5d3704a71b0394,POI-56,Cosmetics Shop,
4d469abf1b62b1f73e0908e3,POI-63,Bakery,
4d46a4ede198721e1ee7d08b,POI-17,Chinese Restaurant,
4d46b4ab1b62b1f7362009e3,POI-17,Chinese Restaurant,
4d46bf69f5cf60fc5098c966,POI-46,Japanese Restaurant,
4d46e1aa4e5d370416ad0694,POI-11,Nightclub,
4d46fbedbf61a1cd886722ac,POI-2,Bar,
4d475d686db7236adbfac997,POI-88,Sandwich Place,
4d47747ac3e5a35d62b8934f,POI-36,Asian Restaurant,
4d479125c3e5a35dfbda944f,POI-57,Miscellaneous Shop,
4d479b4c564e224b2365d3cd,POI-80,Ice Cream Shop,
4d479e384e7a6ea8c1536d32,POI-56,Cosmetics Shop,
4d47a8936db7236a6713cd97,POI-92,Salon / Barbershop,
4d47d92fea3f370423e4230a,POI-134,Flower Shop,
4d47da07c3e5a35dd68b974f,POI-158,Train,
4d47e3af847e6dcb176398c4,POI-17,Chinese Restaurant,
4d47f04111618cfa9db0ce23,POI-22,Dessert Shop,
4d47f7242165721e1717c2d7,POI-84,Boutique,
4d47f8684e7a6ea891b57032,POI-36,Asian Restaurant,
4d47fee0ea3f370464b0250a,POI-33,Italian Restaurant,
4d481cc70bfd548124283a00,POI-86,Market,
4d48207656eab60c2fe13e86,POI-121,Flea Market,
4d4821814e7a6ea8ab897232,POI-17,Chinese Restaurant,
4d48230f564e224bcef1d8cd,POI-91,Food & Drink Shop,
4d48383a753aa093d776cde0,POI-125,Other Nightlife,
4d485bda11618cfa19c4d323,POI-10,Coffee Shop,
4d489863f53c8cfa0fb70d47,POI-66,Grocery Store,
4d48a8919526b60c6b2d70ee,POI-56,Cosmetics Shop,
4d48eda45129a35dd64434ac,POI-100,Sports Bar,
4d490983183f224b28f2d9a8,POI-66,Grocery Store,
4d490a145129a35dbb6335ac,POI-18,Indian Restaurant,
4d491313183f224bdb4edaa8,POI-4,Resort,
4d4914b448a06dcb94006ba2,POI-102,Bbq Joint,
4d492bcaa0ef5481406beff6,POI-17,Chinese Restaurant,
4d492edd183f224b6552dba8,POI-17,Chinese Restaurant,
4d492f165241236a4ece7204,POI-10,Coffee Shop,
4d493891b73fb1f77437a532,POI-17,Chinese Restaurant,
4d494a7048a06dcbab5d6da2,POI-2,Bar,
4d494ebcb73fb1f7d62fa632,POI-17,Chinese Restaurant,
4d495a0c5241236a11aa7404,POI-4,Resort,
4d4a2f70a0ef5481cceaf9f6,POI-21,Lounge,
4d4a76874509721ee14e2eb0,POI-32,Pizza Place,
4d4a9c5f48a06dcbfe6f7ca2,POI-55,Sporting Goods Shop,
4d4aab889544a0938f9734e7,POI-49,Multiplex,
4d4b64bd7a45721e359eb954,POI-17,Chinese Restaurant,
4d4b71b22220b1f7e6b42ad2,POI-26,Park,
4d4b9689b496b60ca0c0c600,POI-8,Gastropub,
4d4b97cfc87b548137a2c588,POI-55,Sporting Goods Shop,
4d4baf94b4b0a35daae513b4,POI-158,Train,
4d4bc2a4b4b0a35dd19014b4,POI-123,Convenience Store,
4d4bca5761e0224b7ef4a9e8,POI-53,Department Store,
4d4bdcd0855b5481c46fe18f,POI-39,Restaurant,
4d4be209a22c224b34edf393,POI-46,Japanese Restaurant,
4d4be37ce1ec6dcbcb3dd275,POI-17,Chinese Restaurant,
4d4be7b37aa6a35d2d0dd170,POI-40,Seafood Restaurant,
4d4be85a9f79f04df97c1e2b,POI-89,Arcade,
4d4c0357855b54815f24e38f,POI-66,Grocery Store,
4d4c091f32a3236a79e806ea,POI-15,Cocktail Bar,
4d4c293be1ec6dcb19e2d575,POI-11,Nightclub,
4d4c69a9fe85a1cd22119dbf,POI-98,Snack Place,
4d4cd29080cb6dcbfb7f0801,POI-17,Chinese Restaurant,
4d4cd4a072eba14341fe3b12,POI-77,Sushi Restaurant,
4d4ce3649ee137044a1f7d8b,POI-63,Bakery,
4d4d00f3b887a1cd7524b7a0,POI-37,Thai Restaurant,
4d4d0f9f13d88cfa606704da,POI-27,Art Gallery,
4d4d116cf8292d43506969d6,POI-6,Tea Room,
4d4d122c869cf04d016cd9ae,POI-22,Dessert Shop,
4d4d201a9aaab60c41b53429,POI-54,Clothing Store,
4d4d2c7fd6f3224b6af798a6,POI-36,Asian Restaurant,
4d4d3c5ad6f3224b0aa199a6,POI-36,Asian Restaurant,
4d4d4721869cf04de981dbae,POI-67,Gym,
4d4d4a51a7f86ea8bfe734de,POI-18,Indian Restaurant,
4d4d5cddfe7fb1f7d04b5b42,POI-125,Other Nightlife,
4d4d63a09ee137043b11838b,POI-2,Bar,
4d4d64231a2d721e33a4961d,POI-26,Park,
4d4dbcd4b887a1cd2367bfa0,POI-11,Nightclub,
4d4dc2b74aa3a09303b446ae,POI-26,Park,
4d4dfc4b1a2d721e5ea89d1d,POI-67,Gym,
4d4dfc7a80cb6dcb35791701,POI-57,Miscellaneous Shop,
4d4e11779ee1a35dcd3e2ddf,POI-25,Zoo,
4d4e18949a2a6ea84d1a1f6f,POI-17,Chinese Restaurant,
4d4e1dc8a0b0a093578a4a83,POI-28,Plaza,
4d4e37b44a38b60cead2e766,POI-57,Miscellaneous Shop,
4d4e3833db1b37041d130b1f,POI-115,Soup Place,
4d4e7ccadeabf04d6f01c324,POI-46,Japanese Restaurant,
4d4e82f2a8fba143c1bc441a,POI-130,Food Truck,
4d4e83568975a35dbf770fa8,POI-32,Pizza Place,
4d4e9c8a122b5481c214874f,POI-84,Boutique,
4d4ea1c594398cfadf119ec8,POI-24,Malaysian Restaurant,
4d4ea7494f67224bfaef6450,POI-43,Vegetarian / Vegan Restaurant,
4d4ec4c5db1b37043917111f,POI-35,Dim Sum Restaurant,
4d4f66db747f6dcbd401aad4,POI-27,Art Gallery,
4d4f81e8c5ff6ea8836c9107,POI-6,Tea Room,
4d4f89a6c305b60cdc297d1e,POI-102,Bbq Joint,
4d4f9a617ee1a35d241d7d34,POI-92,Salon / Barbershop,
4d4fa417747f6dcba983acd4,POI-26,Park,
4d4fa924dcce224b3707d01b,POI-69,Spa / Massage,
